name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_15,token,0.16719687831366503,1.558951139694777,1,0,116326400,2,1,0,0,15609,2,48.0,1,1
None_15,token,1.5589511396947773,2.2933671135459903,2,0,208076800,3,1,0,0,15609,3,25.0,2,1
None_15,token,2.2933671135459894,2.8290920772602393,3,0,283443200,4,1,0,0,15609,4,18.0,3,1
None_15,token,2.8290920772602393,4.358627823742041,4,0,361267200,4,0,0,0,15609,5,51.0,4,0
None_15,token,4.358627823742041,4.529634889225884,3,0,244940800,4,1,0,0,15654,4,6.0,3,1
None_15,token,4.529634889225884,4.64878821414321,4,0,352256000,5,1,0,0,15654,5,4.0,4,1
None_15,token,4.64878821414321,4.862734392735131,5,0,425164800,6,1,0,0,15654,6,7.0,5,1
None_15,token,4.862734392735131,4.894404863238087,6,0,537395200,6,0,0,0,15654,7,1.0,6,0
None_15,token,4.894404863238087,5.05061059296469,5,0,445644800,5,0,0,0,15685,6,5.0,5,0
None_15,token,5.05061059296469,5.513230770098496,4,0,370278400,5,1,0,0,15698,5,15.0,4,1
None_15,token,5.513230770098496,5.699555743096839,5,0,502988800,5,0,0,0,15698,6,6.0,5,0
None_15,token,5.699555743096839,5.730372485110286,4,0,425164800,5,1,0,0,15752,5,1.0,4,1
None_15,token,5.730372485110286,5.888788395908015,5,0,748748800,6,1,0,0,15752,6,5.0,5,1
None_15,token,5.888788395908014,7.6131963145421455,6,0,814284800,6,0,0,0,15752,7,49.0,6,0
None_15,token,7.6131963145421455,7.751587645817478,5,0,741376000,6,1,0,0,15752,6,4.0,5,1
None_15,token,7.751587645817478,8.690235193885814,6,0,897024000,6,0,0,0,15752,7,27.0,6,0
None_15,token,8.690235193885814,8.909640806759917,5,0,831488000,5,0,0,0,15752,6,7.0,5,0
None_15,token,8.909640806759917,9.419513939133164,4,0,724172800,4,0,0,0,15761,5,17.0,4,0
None_15,token,9.419513939133164,10.083246166944893,3,0,2302771200.0,4,1,0,0,15786,6,23.0,3,1
None_15,token,10.083246166944893,10.755890877245882,4,0,2370764800.0,4,0,0,0,15786,7,23.0,4,0
None_15,token,10.755890877245882,12.294184295602026,3,0,2238054400.0,4,1,0,0,15793,6,53.0,3,1
None_15,token,12.294184295602026,12.412176352839682,4,0,2348646400.0,5,1,0,0,15793,7,4.0,4,1
None_15,token,12.412176352839682,12.503112256181856,5,0,2478899200.0,5,0,0,0,15793,8,3.0,5,0
None_15,token,12.503112256181856,13.281169760987087,4,0,2410905600.0,5,1,0,0,15793,7,26.0,4,1
None_15,token,13.281169760987087,13.434562532986803,5,0,2476441600.0,6,1,0,0,15793,8,5.0,5,1
None_15,token,13.434562532986803,13.498287282802096,6,0,2802483200.0,6,0,0,0,15793,9,2.0,6,0
None_15,token,13.498287282802096,14.50839631466026,5,0,2646835200.0,6,1,0,0,15793,8,32.0,5,1
None_15,token,14.50839631466026,15.642208105455953,6,0,3013836800.0,7,1,0,0,15793,9,35.0,6,1
None_15,token,15.642208105455953,15.84416590601752,7,0,3050700800.0,7,0,0,0,15793,10,6.0,7,0
None_15,token,15.84416590601752,16.173770851584663,6,0,2985164800.0,7,1,0,0,15793,9,10.0,6,1
None_15,token,16.173770851584663,16.579989305564098,7,0,3335782400.0,7,0,0,0,15793,10,12.0,7,0
None_15,token,16.579989305564098,16.74732180009328,6,0,3225190400.0,7,1,0,0,15793,9,5.0,6,1
None_15,token,16.74732180009328,16.882327740524506,7,0,3270246400.0,8,1,0,0,15793,10,4.0,7,1
None_15,token,16.882327740524506,16.9169596075514,8,0,3606118400.0,9,1,0,0,15793,11,1.0,8,1
None_15,token,16.9169596075514,17.166050534418115,9,0,3651993600.0,9,0,0,0,15793,12,7.0,9,0
None_15,token,17.166050534418115,17.545620836187908,8,0,3615129600.0,8,0,0,0,15793,11,11.0,8,0
