name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_0,prompt,0.0,0.035338659226469275,1,1,1075609600,1,0,0,0,15604,2,1,1312,0
None_0,prompt,0.09999999999999999,0.11133356057258463,1,1,711884800.0,1,0,0,0,15608,3,1,408,0
None_0,prompt,0.13333333333333333,0.16113020552976343,1,1,1223065600.0,1,0,0,0,15611,3,1,1032,0
None_0,prompt,0.18333333333333335,0.22766826708849222,1,1,1726054400.0,1,0,0,0,15612,3,1,1646,0
None_0,prompt,0.3,0.31261136397047407,1,1,2174156800.0,1,0,0,0,15617,4,1,227,0
None_0,prompt,0.5333333333333333,0.6073057079970009,1,1,8991539200.0,1,0,0,0,15623,5,1,2609,0
None_0,prompt,0.7000000000000001,0.7100557571746953,1,1,7002521600.0,3,2,0,2,15629,5,1,181,3095
None_0,prompt,0.7100557571746953,0.7347452232444922,1,1,7613644800.0,2,1,0,1,15628,5,1,927,2168
None_0,prompt,0.7347452232444922,0.7962140267212385,1,1,8630272000.0,1,0,0,0,15630,5,1,2168,0
None_0,prompt,0.8333333333333334,0.8475558407185376,1,1,6861619200.0,1,0,0,0,15633,5,1,9,0
None_0,prompt,0.9,0.9109446638862705,1,1,7177011200.0,1,0,0,0,15635,5,1,394,0
None_0,prompt,0.9833333333333334,0.9955558006174933,1,1,7214694400.0,1,0,0,0,15638,5,1,440,0
None_0,prompt,1.0,1.0131669306652087,1,1,7048396800.0,1,0,0,0,15639,5,1,237,0
None_0,prompt,1.0666666666666667,1.0955409370102451,1,1,7732428800.0,1,0,0,0,15642,5,1,1072,0
None_0,prompt,1.1166666666666667,1.1443288640947031,1,1,8035532800.0,1,0,0,0,15644,6,1,1027,0
None_0,prompt,1.3833333333333335,1.411668904603338,1,1,9547776000.0,1,0,0,0,15650,9,1,1052,0
None_0,prompt,1.4833333333333334,1.4963891506595952,1,1,9741107200.0,1,0,0,0,15652,10,1,235,0
None_0,prompt,1.5333333333333332,1.562746302750486,1,1,10808524800.0,1,0,0,0,15655,12,1,1092,0
None_0,prompt,1.6333333333333335,1.6439446572027632,1,1,11879219200.0,1,0,0,0,15658,14,1,191,0
None_0,prompt,1.7666666666666666,1.778833577281353,1,1,12224102400.0,1,0,0,0,15663,15,1,219,0
None_0,prompt,1.8166666666666667,1.846779944879466,1,1,12960563200.0,1,0,0,0,15666,15,1,1118,0
None_0,prompt,1.8666666666666665,1.8790835822939835,1,1,14344192000.0,1,0,0,0,15668,17,1,447,0
None_0,prompt,1.9833333333333334,2.0119382541401247,1,1,14848000000.0,1,0,0,0,15674,17,1,1062,0
None_0,prompt,2.033333333333333,2.0603665674874256,1,1,15790899200.0,1,0,0,0,15678,19,1,1015,0
None_0,prompt,2.0833333333333335,2.1112648802981573,1,1,18755584000.0,2,1,0,1,15681,21,1,1037,1159
None_0,prompt,2.1112648802981573,2.142482491611784,1,1,19705856000.0,1,0,0,0,15680,22,1,1159,0
None_0,prompt,2.15,2.2188688762200264,1,1,21696512000.0,1,0,0,0,15682,23,1,2429,0
None_0,prompt,2.2666666666666666,2.2782780105866185,1,1,20049100800.0,1,0,0,0,15685,23,1,418,0
None_0,prompt,2.6999999999999997,2.7090557371241726,1,1,20523417600.0,1,0,0,0,15695,24,1,163,0
None_0,prompt,2.9166666666666665,2.927694665557147,1,1,15457484800.0,1,0,0,0,15700,25,1,397,0
None_0,prompt,3.1166666666666667,3.1539177076043243,1,1,22145433600.0,1,0,0,0,15704,29,1,1383,0
None_0,prompt,3.1833333333333336,3.2824829669856315,1,1,23877222400.0,1,0,0,0,15706,29,1,3497,0
None_0,prompt,3.283333333333333,3.31872586246716,1,1,22088908800.0,1,0,0,0,15711,29,1,1314,0
None_0,prompt,3.4499999999999993,3.601545551007015,1,1,27199897600.0,1,0,0,0,15717,30,1,5345,0
None_0,prompt,3.65,3.6768201643282477,1,1,27163033600.0,1,0,0,0,15721,30,1,1007,0
None_0,prompt,3.6833333333333336,3.6956669139564404,1,1,26519961600.0,1,0,0,0,15725,30,1,222,0
None_0,prompt,3.716666666666667,3.7298335973318753,1,1,26532249600.0,1,0,0,0,15726,30,1,237,0
None_0,prompt,3.733333333333333,3.7433890905080283,1,1,26486374400.0,1,0,0,0,15727,30,1,181,0
None_0,prompt,3.766666666666667,3.803459813391787,1,1,27457126400.0,1,0,0,0,15729,30,1,1366,0
None_0,prompt,3.8333333333333335,3.8639583756660283,1,1,27269529600.0,1,0,0,0,15730,30,1,1137,0
None_0,prompt,3.9499999999999997,3.981406155989377,1,1,26953318400.0,1,0,0,0,15735,29,1,1166,0
None_0,prompt,3.983333333333333,4.01306952219463,1,1,26902528000.0,1,0,0,0,15736,29,1,1104,0
None_0,prompt,4.05,4.061083555559954,1,1,26324992000.0,1,0,0,0,15739,29,1,399,0
None_0,prompt,4.216666666666667,4.38043226116929,1,1,29872947200.0,1,0,0,0,15744,27,1,5776,0
None_0,prompt,4.516666666666667,4.547965082841329,1,1,25249382400.0,1,0,0,0,15753,24,1,1162,0
None_0,prompt,4.566666666666666,4.577694665557147,1,1,24622694400.0,1,0,0,0,15755,24,1,397,0
None_0,prompt,4.583333333333333,4.597555840718537,1,1,24645632000.0,1,0,0,0,15757,25,1,27,0
None_0,prompt,4.6000000000000005,4.624689466069797,1,1,26293862400.0,1,0,0,0,15758,27,1,927,0
None_0,prompt,4.6499999999999995,4.677113135338784,1,1,27128627200.0,1,0,0,0,15759,28,1,1018,0
None_0,prompt,4.8,4.835338659226469,1,1,26923827200.0,1,0,0,0,15761,27,1,1312,0
