name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_21,token,0.9228376452757832,2.4562495451299142,1,0,51904512,1,0,0,0,15648,2,99,0,0
None_21,token,2.4912259376360026,3.4869806951490245,1,0,257949696.0,1,0,0,0,15726,3,71,0,0
None_21,token,3.5034151601996855,3.657009373328182,1,0,226492416.0,1,0,0,0,15776,3,11,0,0
None_21,token,3.723254192702256,4.613147028271058,1,0,33030144.0,1,0,0,0,15788,2,63,0,0
None_21,token,4.678355784518121,7.704168522514314,1,0,113246208.0,1,0,0,0,15842,2,216,0,0
None_21,token,7.735329922337201,8.604666374731137,1,0,32505856.0,1,0,0,0,16005,2,62,0,0
None_21,token,8.640412206958253,8.698233889479877,1,0,231211008.0,2,1,0,0,16054,2,4.0,0,1
None_21,token,8.698233889479877,8.758847261129093,2,0,305135616.0,3,1,0,0,16054,3,4.0,0,1
None_21,token,8.758847261129093,10.065253532946532,3,0,349700096.0,3,0,0,0,16054,4,85,0,0
None_21,token,10.065253532946532,10.858100973544163,2,0,305135616.0,2,0,0,0,16054,3,52.0,0,0
None_21,token,10.858100973544163,12.39846840530622,1,0,231211008.0,2,1,0,0,16054,2,106.0,0,1
None_21,token,12.39846840530622,15.274202141708052,2,0,447741952.0,2,0,0,0,16054,3,190.0,0,0
None_21,token,15.27420214170805,17.790748580656377,1,0,216530944.0,2,1,0,0,16276,2,173.0,0,1
None_21,token,17.790748580656377,18.55007431192923,2,0,497025024.0,2,0,0,0,16276,3,50.0,0,0
None_21,token,18.55007431192923,20.185619289601927,1,0,280494080.0,2,1,0,0,16561,2,113.0,0,1
None_21,token,20.185619289601927,20.200725770887715,2,0,490209280.0,3,1,0,0,16561,3,1.0,0,1
None_21,token,20.200725770887715,20.716033226943217,3,0,704643072.0,4,1,0,0,16561,4,33.0,0,1
None_21,token,20.716033226943217,21.25011508178009,4,0,910163968.0,5,1,0,0,16561,5,33.0,0,1
None_21,token,21.25011508178009,21.334249755403743,5,0,1105199104.0,6,1,0,0,16561,6,5.0,0,1
None_21,token,21.33424975540374,24.545664466963782,6,0,1321730048.0,7,1,0,0,16561,7,185.0,0,1
None_21,token,24.545664466963782,26.62027270080534,7,0,1428160512.0,7,0,0,0,16561,8,115.0,0,0
None_21,token,26.62027270080534,27.11400575161738,6,0,1147666432.0,6,0,0,0,16637,7,28.0,0,0
None_21,token,27.11400575161738,27.28338608798774,5,0,937951232.0,5,0,0,0,16639,6,10.0,0,0
None_21,token,27.28338608798774,27.543244718794085,4,0,723517440.0,4,0,0,0,16662,5,16.0,0,0
None_21,token,27.543244718794085,27.74541638596648,3,0,517996544.0,3,0,0,0,16683,4,13.0,0,0
None_21,token,27.74541638596648,27.819432371222717,2,0,322961408.0,3,1,0,0,16688,3,5.0,0,1
None_21,token,27.819432371222717,28.065377838283695,3,0,557842432.0,3,0,0,0,16688,4,16.0,0,0
None_21,token,28.065377838283695,28.445211827837177,2,0,451411968.0,2,0,0,0,16688,3,25.0,0,0
None_21,token,28.445211827837177,31.008760705468035,1,0,234881024.0,2,1,0,0,16912,2,177.0,0,1
None_21,token,31.008760705468035,31.421085448562916,2,0,356515840.0,3,1,0,0,16912,3,27.0,0,1
None_21,token,31.421085448562916,31.757323417907315,3,0,483393536.0,4,1,0,0,16912,4,21.0,0,1
None_21,token,31.757323417907315,33.36686675931154,4,0,535298048.0,4,0,0,0,16912,5,99,0,0
None_21,token,33.36686675931154,34.71154017448233,3,0,483393536.0,3,0,0,0,16912,4,83.0,0,0
None_21,token,34.71154017448233,34.74260612396355,2,0,248512512.0,2,0,0,0,17017,3,2.0,0,0
None_21,token,34.74260612396355,35.28717810538285,1,0,126877696.0,1,0,0,0,17033,2,37.0,0,0
None_21,token,35.33359926829243,36.5894842006562,1,0,46661632.0,1,0,0,0,17179,2,89,0,0
None_21,token,36.70746770333284,36.9244095851661,1,0,207618048.0,2,1,0,0,17232,2,15.0,0,1
None_21,token,36.9244095851661,37.48114794936416,2,0,445644800.0,3,1,0,0,17232,3,37.0,0,1
None_21,token,37.48114794936416,39.610011063604,3,0,519569408.0,3,0,0,0,17232,4,141,0,0
None_21,token,39.610011063604,40.08227837259323,2,0,445644800.0,3,1,0,0,17232,3,31.0,0,1
None_21,token,40.08227837259323,41.26641799448872,3,0,532676608.0,4,1,0,0,17232,4,77.0,0,1
None_21,token,41.26641799448872,42.69252777659733,4,0,731906048.0,4,0,0,0,17232,5,89.0,0,0
None_21,token,42.69252777659733,42.78860208626014,3,0,644874240.0,3,0,0,0,17232,4,6.0,0,0
None_21,token,42.78860208626014,43.90179166458768,2,0,437256192.0,2,0,0,0,17239,3,73.0,0,0
None_21,token,43.90179166458768,44.55477347144241,1,0,199229440.0,2,1,0,0,17414,2,45.0,0,1
None_21,token,44.55477347144241,47.083271384998554,2,0,400556032.0,2,0,0,0,17414,3,167.0,0,0
None_21,token,47.083271384998554,47.59402100546992,1,0,201326592.0,2,1,0,0,17536,2,35.0,0,1
None_21,token,47.59402100546992,48.17276955241351,2,0,246415360.0,3,1,0,0,17536,3,34.0,0,1
None_21,token,48.17276955241351,49.088620862921424,3,0,470810624.0,3,0,0,0,17536,4,52.0,0,0
None_21,token,49.088620862921424,50.39914404080252,2,0,425721856.0,3,1,0,0,17536,3,86.0,0,1
None_21,token,50.39914404080252,50.5535971068968,3,0,519045120.0,3,0,0,0,17536,4,10.0,0,0
None_21,token,50.5535971068968,50.744081010951874,2,0,317718528.0,3,1,0,0,17682,3,13.0,0,1
None_21,token,50.744081010951874,51.993984872909095,3,0,361758720.0,3,0,0,0,17682,4,84,0,0
None_21,token,51.993984872909095,53.04157253608236,2,0,317718528.0,2,0,0,0,17682,3,71.0,0,0
None_21,token,53.04157253608237,54.67897889024991,1,0,224395264.0,1,0,0,0,17682,2,112.0,0,0
None_21,token,54.83676615520549,55.03877354425297,1,0,102760448.0,2,1,0,0,17960,2,13.0,0,1
None_21,token,55.03877354425296,56.52206140012319,2,0,320339968.0,3,1,0,0,17960,3,92.0,0,1
None_21,token,56.52206140012319,58.00817682155874,3,0,415760384.0,3,0,0,0,17960,4,91.0,0,0
None_21,token,58.00817682155874,58.435377611975774,2,0,312999936.0,3,1,0,0,17970,3,29.0,0,1
None_21,token,58.435377611975774,59.39298662176033,3,0,366477312.0,3,0,0,0,17970,4,62.0,0,0
None_21,token,59.39298662176033,59.59235527958905,2,0,271056896.0,3,1,0,0,17970,3,13.0,0,1
None_21,token,59.59235527958905,60.02601180278164,3,0,352845824.0,3,0,0,0,17970,4,27.0,0,0
None_21,token,60.02601180278164,61.57803735639284,2,0,299368448.0,2,0,0,0,17970,3,101.0,0,0
