name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_6,prompt,0.0,0.03091187120379641,1,1,584056832,1,0,0,0,15605,2,1,0,0
None_6,prompt,0.08888888888888889,0.11755110908863543,1,1,541589504.0,1,0,0,0,15611,2,1,0,0
None_6,prompt,0.12222222222222222,0.1496489666342533,1,1,1758986240.0,1,0,0,0,15613,4,1,0,0
None_6,prompt,0.15555555555555556,0.3316869836454596,1,1,4344774656.0,1,0,0,0,15615,4,1,0,0
None_6,prompt,0.4666666666666667,0.4919145237371263,1,1,1717043200.0,1,0,0,0,15628,4,1,0,0
None_6,prompt,0.5111111111111111,0.5229704418257235,1,1,1450180608.0,1,0,0,0,15632,4,1,0,0
None_6,prompt,0.6111111111111112,0.6256373726562824,1,1,1278738432.0,1,0,0,0,15636,4,1,0,0
None_6,prompt,0.7333333333333333,0.7450791776296241,1,1,1448083456.0,1,0,0,0,15643,4,1,0,0
None_6,prompt,0.7555555555555555,0.7653153875312174,1,1,1628962816.0,1,0,0,0,15645,5,1,0,0
None_6,prompt,1.1,1.135022344643295,1,1,2871525376.0,1,0,0,0,15659,7,1,0,0
None_6,prompt,1.2000000000000002,1.3023750950945192,1,1,4681891840.0,1,0,0,0,15665,8,1,0,0
None_6,prompt,1.3222222222222222,1.3517176464975427,1,1,3428843520.0,1,0,0,0,15674,8,1,0,0
None_6,prompt,1.3555555555555554,1.3733407234811326,1,1,4056940544.0,1,0,0,0,15677,10,1,0,0
None_6,prompt,1.7333333333333334,1.7455898665120717,1,1,5637144576.0,1,0,0,0,15692,12,1,0,0
None_6,prompt,1.9777777777777779,1.9890413047962017,1,1,4929880064.0,1,0,0,0,15702,11,1,0,0
None_6,prompt,2.1444444444444444,2.1729955707674478,1,1,5260705792.0,1,0,0,0,15708,11,1,0,0
None_6,prompt,2.433333333333333,2.610591717858229,1,1,6804209664.0,1,0,0,0,15722,7,1,0,0
None_6,prompt,2.8666666666666667,2.881192928211838,1,1,6871318528.0,1,0,0,0,15748,8,1,0,0
None_6,prompt,3.3666666666666667,3.378525997381279,1,1,5561122816.0,1,0,0,0,15770,7,1,0,0
None_6,prompt,3.5444444444444443,3.5837716768115384,1,1,11089215488.0,1,0,0,0,15779,12,1,0,0
None_6,prompt,3.611111111111111,3.639773331310858,1,1,10226237440.0,1,0,0,0,15784,11,1,0,0
None_6,prompt,3.788888888888889,3.81805103153398,1,1,10235674624.0,1,0,0,0,15793,11,1,0,0
None_6,prompt,3.8333333333333335,3.95940417031097,1,1,11913920512.0,1,0,0,0,15796,11,1,0,0
None_6,prompt,4.011111111111111,4.169626430717196,1,1,12487491584.0,1,0,0,0,15808,11,1,0,0
None_6,prompt,4.322222222222222,4.333258776404002,1,1,9889120256.0,1,0,0,0,15819,11,1,0,0
None_6,prompt,4.333333333333333,4.3651895024894465,1,1,10286530560.0,1,0,0,0,15820,11,1,0,0
None_6,prompt,4.366666666666666,4.397717405216392,1,1,10271326208.0,1,0,0,0,15824,11,1,0,0
None_6,prompt,4.477777777777778,4.491225918348894,1,1,9809428480.0,2,1,0,1,15831,11,1,0,3882
None_6,prompt,4.491225918348894,4.606353415207794,1,1,8586264576.0,1,0,0,0,15834,10,1,0,0
None_6,prompt,4.788888888888889,4.800748219603501,1,1,9471262720.0,1,0,0,0,15848,16,1,0,0
None_6,prompt,4.833333333333333,4.861995553533079,1,1,9902751744.0,1,0,0,0,15853,16,1,0,0
None_6,prompt,5.022222222222222,5.044583053565099,1,1,9792126976.0,1,0,0,0,15861,16,1,0,0
None_6,prompt,5.055555555555555,5.067131170224363,1,1,8694792192.0,1,0,0,0,15865,15,1,0,0
None_6,prompt,5.122222222222223,5.150057508010798,1,1,11392778240.0,1,0,0,0,15872,21,1,0,0
None_6,prompt,5.233333333333333,5.327374882158571,1,1,10278141952.0,1,0,0,0,15878,19,1,0,0
None_6,prompt,5.355555555555556,5.366960940596882,1,1,9022996480.0,1,0,0,0,15891,20,1,0,0
None_6,prompt,5.411111111111111,5.425546239749022,1,1,9828827136.0,1,0,0,0,15896,22,1,0,0
None_6,prompt,5.555555555555555,5.569060439335832,1,1,11130634240.0,1,0,0,0,15902,23,1,0,0
None_6,prompt,5.733333333333333,5.7606511333782855,1,1,10759962624.0,1,0,0,0,15910,22,1,0,0
None_6,prompt,5.777777777777778,5.788048298635887,1,1,10328997888.0,1,0,0,0,15914,22,1,0,0
None_6,prompt,6.300000000000001,6.324757607418607,1,1,10590093312.0,1,0,0,0,15936,25,1,0,0
None_6,prompt,6.577777777777778,6.689020240610786,1,1,12507938816.0,1,0,0,0,15950,25,1,0,0
