name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_49,token,0.3457317600981247,1.7446039302208312,1,0,51904512,1,0,0,0,15622,2,99,0,0
None_49,token,1.7962454980194664,2.5048191111227736,1,0,218103808,2,1,0,0,15693,2,49.0,0,1
None_49,token,2.5048191111227736,4.269892782692757,2,0,281018368,2,0,0,0,15693,3,120,0,0
None_49,token,4.269892782692757,5.361118064085526,1,0,218103808,2,1,0,0,15693,2,75.0,0,1
None_49,token,5.361118064085526,5.437535049531867,2,0,333447168,3,1,0,0,15693,3,5.0,0,1
None_49,token,5.437535049531867,5.674008751026559,3,0,382730240,4,1,0,0,15693,4,15.0,0,1
None_49,token,5.674008751026559,5.820804754588865,4,0,601358336,5,1,0,0,15693,5,9.0,0,1
None_49,token,5.820804754588865,6.97602284799896,5,0,658505728,5,0,0,0,15693,6,70.0,0,0
None_49,token,6.97602284799896,7.606327495212336,4,0,609222656,4,0,0,0,15693,5,39.0,0,0
None_49,token,7.606327495212337,7.926585724790957,3,0,552075264,4,1,0,0,15693,4,20.0,0,1
None_49,token,7.926585724790957,8.156239817716331,4,0,632291328,4,0,0,0,15693,5,14.0,0,0
None_49,token,8.156239817716331,8.8605903889042,3,0,414187520,4,1,0,0,15888,4,45.0,0,1
None_49,token,8.8605903889042,8.90904692886978,4,0,456130560,4,0,0,0,15888,5,3.0,0,0
None_49,token,8.90904692886978,10.090875588082291,3,0,340787200,3,0,0,0,15906,4,77.0,0,0
None_49,token,10.090875588082291,10.300862541753716,2,0,298844160,2,0,0,0,15906,3,14.0,0,0
None_49,token,10.300862541753716,11.102426548652485,1,0,218628096,2,1,0,0,15906,2,55.0,0,1
None_49,token,11.102426548652485,11.976187961547701,2,0,269484032,3,1,0,0,15906,3,59.0,0,1
None_49,token,11.976187961547701,12.161348406635806,3,0,482344960,3,0,0,0,15906,4,12.0,0,0
None_49,token,12.161348406635806,12.4702031274474,2,0,263716864,3,1,0,0,16199,3,21.0,0,1
None_49,token,12.4702031274474,12.5473322514956,3,0,343932928,3,0,0,0,16199,4,5.0,0,0
None_49,token,12.5473322514956,13.427539319021994,2,0,293076992,3,1,0,0,16255,3,58.0,0,1
None_49,token,13.427539319021994,14.805059051034137,3,0,394264576,3,0,0,0,16255,4,90.0,0,0
None_49,token,14.805059051034137,16.169465467274353,2,0,314048512,3,1,0,0,16255,3,93.0,0,1
None_49,token,16.169465467274353,16.322539011329585,3,0,358088704,3,0,0,0,16255,4,10.0,0,0
None_49,token,16.322539011329585,17.443847423240527,2,0,256901120,2,0,0,0,16255,3,74.0,0,0
None_49,token,17.443847423240527,18.073717120214624,1,0,212860928,1,0,0,0,16255,2,43.0,0,0
None_49,token,18.151132797476727,18.693503335519967,1,0,52428800,2,1,0,0,16572,2,37.0,0,1
None_49,token,18.693503335519967,19.654367049354704,2,0,258473984,2,0,0,0,16572,3,63.0,0,0
None_49,token,19.654367049354704,20.698758835029096,1,0,206045184,2,1,0,0,16588,2,72.0,0,1
None_49,token,20.698758835029096,22.134824953087435,2,0,421003264,3,1,0,0,16588,3,95.0,0,1
None_49,token,22.134824953087435,23.180702464117964,3,0,456130560,3,0,0,0,16588,4,67,0,0
None_49,token,23.180702464117964,24.64826241629468,2,0,421003264,2,0,0,0,16588,3,96.0,0,0
None_49,token,24.64826241629468,25.334819112586526,1,0,214958080,2,1,0,0,16660,2,47.0,0,1
None_49,token,25.334819112586526,26.836850344083402,2,0,292028416,3,1,0,0,16660,3,102.0,0,1
None_49,token,26.836850344083402,26.882001559870517,3,0,339738624,3,0,0,0,16660,4,3.0,0,0
None_49,token,26.882001559870517,27.48117907107903,2,0,124780544,2,0,0,0,16834,3,42.0,0,0
None_49,token,27.48117907107903,28.131596050506023,1,0,47710208,1,0,0,0,16880,2,46.0,0,0
None_49,token,28.20531354883228,29.157842252423276,1,0,233308160,2,1,0,0,16929,2,66.0,0,1
None_49,token,29.157842252423272,30.42602271669061,2,0,331350016,3,1,0,0,16929,3,87.0,0,1
None_49,token,30.42602271669061,31.051357513584954,3,0,539492352,4,1,0,0,16929,4,41.0,0,1
None_49,token,31.051357513584954,31.985665723754305,4,0,858783744,4,0,0,0,16929,5,59.0,0,0
None_49,token,31.985665723754302,32.19043847446598,3,0,760741888,4,1,0,0,16929,4,13.0,0,1
None_49,token,32.19043847446598,35.11937860767789,4,0,967835648,4,0,0,0,16929,5,179.0,0,0
None_49,token,35.11937860767789,36.79642199025579,3,0,734527488,3,0,0,0,16998,4,105.0,0,0
None_49,token,36.79642199025579,38.4997171788902,2,0,526385152,2,0,0,0,17020,3,111.0,0,0
None_49,token,38.4997171788902,40.58192026381641,1,0,319291392,1,0,0,0,17020,2,142.0,0,0
None_49,token,40.59799620008225,41.920476921551725,1,0,49283072,1,0,0,0,17395,2,94,0,0
None_49,token,41.95565126039889,43.28179456022853,1,0,49283072,1,0,0,0,17437,2,94,0,0
None_49,token,43.31634295142394,45.72626542247102,1,0,200278016,2,1,0,0,17491,2,167.0,0,1
None_49,token,45.72626542247102,48.3889194153193,2,0,295698432,2,0,0,0,17491,3,182,0,0
None_49,token,48.3889194153193,48.82735244250393,1,0,200278016,2,1,0,0,17491,2,30.0,0,1
None_49,token,48.82735244250393,48.87188050406179,2,0,249036800,2,0,0,0,17491,3,3.0,0,0
None_49,token,48.87188050406179,50.14201866756627,1,0,48758784,1,0,0,0,17706,2,90.0,0,0
None_49,token,50.15562287268103,50.47770690293661,1,0,110100480,2,1,0,0,17773,2,23.0,0,1
None_49,token,50.47770690293661,50.667875938984295,2,0,334495744,3,1,0,0,17773,3,13.0,0,1
None_49,token,50.667875938984295,52.29043858196896,3,0,558366720,4,1,0,0,17773,4,107.0,0,1
None_49,token,52.29043858196896,52.798664740917424,4,0,768081920,5,1,0,0,17773,5,32.0,0,1
None_49,token,52.798664740917424,53.377858658361994,5,0,983564288,5,0,0,0,17773,6,35.0,0,0
None_49,token,53.377858658361994,54.21552984282557,4,0,873463808,5,1,0,0,17783,5,51.0,0,1
None_49,token,54.21552984282557,55.77211025182957,5,0,961544192,6,1,0,0,17783,6,93.0,0,1
None_49,token,55.77211025182957,57.054013636598675,6,0,1045954560,6,0,0,0,17783,7,75.0,0,0
None_49,token,57.054013636598675,57.42879337459016,5,0,957874176,5,0,0,0,17783,6,22.0,0,0
None_49,token,57.42879337459016,57.62385794507684,4,0,733478912,4,0,0,0,17798,5,12.0,0,0
None_49,token,57.62385794507684,58.43161369965763,3,0,509607936,3,0,0,0,17861,4,52.0,0,0
None_49,token,58.43161369965763,58.863411479866485,2,0,425197568,2,0,0,0,17861,3,28.0,0,0
None_49,token,58.863411479866485,59.49513773970688,1,0,215482368,1,0,0,0,17885,2,43.0,0,0
None_49,token,59.53013430236412,62.366492772484634,1,0,218628096,2,1,0,0,18141,2,196.0,0,1
None_49,token,62.36649277248464,62.55707935088995,2,0,317194240,3,1,0,0,18141,3,13.0,0,1
None_49,token,62.55707935088996,65.23706423927591,3,0,524812288,3,0,0,0,18141,4,175.0,0,0
None_49,token,65.23706423927591,65.63760862349748,2,0,426246144,3,1,0,0,18141,3,26.0,0,1
None_49,token,65.63760862349748,65.74798513200378,3,0,491257856,3,0,0,0,18141,4,7.0,0,0
None_49,token,65.74798513200378,67.15675916627642,2,0,272629760,3,1,0,0,18263,3,94.0,0,1
None_49,token,67.15675916627642,67.51610661269727,3,0,473956352,3,0,0,0,18263,4,23.0,0,0
None_49,token,67.51610661269727,68.24857235710263,2,0,408944640,3,1,0,0,18263,3,48.0,0,1
None_49,token,68.24857235710263,68.61471368629824,3,0,657457152,3,0,0,0,18263,4,23.0,0,0
None_49,token,68.61471368629824,69.40027809298589,2,0,449839104,3,1,0,0,18434,3,52.0,0,1
None_49,token,69.40027809298589,70.62792892349368,3,0,662700032,4,1,0,0,18434,4,78.0,0,1
None_49,token,70.62792892349368,71.06317057982577,4,0,689963008,5,1,0,0,18434,5,27.0,0,1
None_49,token,71.06317057982577,71.48172464404816,5,0,911736832,5,0,0,0,18434,6,25.0,0,0
None_49,token,71.48172464404816,73.26619360176822,4,0,884473856,4,0,0,0,18434,5,108.0,0,0
None_49,token,73.26619360176822,73.85857391748974,3,0,683147264,4,1,0,0,18477,4,37.0,0,1
