name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_5,token,0.4260457015716951,1.1197848034380637,1,0,9371648000.0,3,2,0,0,15604,4,4.0,1,2
None_5,token,1.119784803438062,1.29871350970223,3,0,10886840320.0,4,1,0,0,15604,5,1.0,3,1
None_5,token,1.2987135097022318,3.452798525145925,4,0,27543470080.0,5,1,0,0,15604,7,12.0,4,1
None_5,token,3.4527985251459263,3.6349049889223894,5,0,27761049600.0,6,1,0,0,15604,7,1.0,5,1
None_5,token,3.63490498892239,3.8309736429319363,6,0,28628746240.0,7,1,0,0,15604,8,1.0,6,1
None_5,token,3.830973642931937,4.224416623511732,7,0,34411642880.0,9,2,0,0,15604,10,2.0,7,2
None_5,token,4.224416623511731,5.033703781714258,9,0,39400243200.0,10,1,0,0,15604,11,4.0,9,1
None_5,token,5.033703781714259,5.444359837870996,10,0,59433287680.0,12,2,0,0,15604,13,2.0,10,2
None_5,token,5.444359837870994,5.668908646917569,12,0,61829283840.0,13,1,0,0,15604,14,1.0,12,1
None_5,token,5.66890864691757,5.895365440109769,13,0,62403379200.0,14,1,0,0,15604,15,1.0,13,1
None_5,token,5.895365440109771,6.349074130431708,14,0,64096829440.0,15,1,0,0,15604,16,2.0,14,1
None_5,token,6.349074130431706,7.719350547467032,15,0,68128604160.0,16,1,0,0,15604,18,6.0,15,1
None_5,token,7.719350547467032,7.950733529622411,16,0,68367155200.0,17,1,0,0,15604,18,1.0,16,1
None_5,token,7.950733529622411,8.415820985317037,17,0,69038243840.0,18,1,0,0,15604,19,2.0,17,1
None_5,token,8.415820985317035,8.648895225712067,18,0,72396308480.0,19,1,0,0,15604,20,1.0,18,1
None_5,token,8.648895225712069,8.884885291441153,19,0,74514432000.0,20,1,0,0,15604,21,1.0,19,1
None_5,token,8.884885291441153,10.30750296511673,20,0,78215905280.0,21,1,0,0,15604,22,6.0,20,1
None_5,token,10.30750296511673,10.789348770883723,21,0,87844454400.0,22,1,0,0,15604,23,2.0,21,1
