name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_7,token,0.3614244404339111,0.8801412175210439,1,0,5913968640.0,2,1,0,0,15605,3,3.0,1,1
None_7,token,0.880141217521043,1.9341283628006682,2,0,10047979520.0,3,1,0,0,15605,4,6.0,2,1
None_7,token,1.9341283628006674,3.0064879999056657,3,0,26654801920.0,4,1,0,0,15605,5,6.0,3,1
None_7,token,3.006487999905664,3.2010621773324015,4,0,27158118400.0,5,1,0,0,15605,6,1.0,4,1
None_7,token,3.201062177332402,3.785793879919977,5,0,31171543040.0,7,2,0,0,15605,8,3.0,5,2
None_7,token,3.785793879919977,3.9847943145330493,7,0,32799457280.0,8,1,0,0,15605,9,1.0,7,1
None_7,token,3.9847943145330498,4.184061999747523,8,0,35672555520.0,9,1,0,0,15605,10,1.0,8,1
None_7,token,4.184061999747523,4.588354562920363,9,0,37816893440.0,10,1,0,0,15605,11,2.0,9,1
None_7,token,4.588354562920363,5.198187890773317,10,0,40939028480.0,11,1,0,0,15605,12,3.0,10,1
None_7,token,5.198187890773317,5.404514452637303,11,0,43002101760.0,12,1,0,0,15605,13,1.0,11,1
None_7,token,5.404514452637302,5.818614187464231,11,0,45843742720.0,12,1,0,0,15605,13,2.0,11,1
None_7,token,5.818614187464231,6.0287022039443805,12,0,50218926080.0,13,1,0,0,15605,14,1.0,12,1
None_7,token,6.0287022039443805,6.882398192919096,13,0,57708380160.0,14,1,0,0,15605,15,4.0,13,1
None_7,token,6.882398192919096,7.765957127276474,14,0,59816017920.0,15,1,0,0,15605,16,4.0,14,1
None_7,token,7.765957127276474,7.988738889741969,15,0,60605071360.0,16,1,0,0,15605,17,1.0,15,1
None_7,token,7.988738889741969,8.212162851641498,16,0,61944627200.0,17,1,0,0,15605,18,1.0,16,1
None_7,token,8.212162851641498,8.436784788195066,17,0,68747264000.0,18,1,0,0,15605,19,1.0,17,1
None_7,token,8.436784788195066,8.899050820079836,18,0,71853670400.0,19,1,0,0,15605,20,2.0,18,1
None_7,token,8.899050820079838,9.132694131752768,18,0,73670328320.0,19,1,0,0,15605,20,1.0,18,1
None_7,token,9.13269413175277,9.367447664097634,19,0,74406952960.0,20,1,0,0,15605,21,1.0,19,1
None_7,token,9.367447664097636,10.073323731679594,20,0,77466173440.0,21,1,0,0,15605,22,3.0,20,1
None_7,token,10.073323731679594,11.026091302047185,21,0,79159623680.0,22,1,0,0,15605,23,4.0,21,1
None_7,token,11.026091302047183,11.743231788903934,22,0,82376130560.0,23,1,0,0,15605,24,3.0,22,1
None_7,token,11.743231788903934,12.227843174063912,23,0,84517847040.0,24,1,0,0,15605,25,2.0,23,1
None_7,token,12.22784317406391,12.47139470710636,24,0,91973222400.0,25,1,0,0,15605,26,1.0,24,1
None_7,token,12.47139470710636,13.223983812455966,25,0,94903992320.0,26,1,0,0,15605,27,3.0,25,1
None_7,token,13.223983812455966,13.477736080790764,26,0,96568606720.0,27,1,0,0,15605,28,1.0,26,1
None_7,token,13.477736080790763,14.241007238079368,27,0,102023823360.0,28,1,0,0,15605,30,3.0,27,1
None_7,token,14.241007238079366,14.49675125556224,28,0,103394836480.0,30,2,0,0,15605,31,1.0,28,2
None_7,token,14.49675125556224,14.75793336039953,30,0,106564157440.0,31,1,0,0,15605,32,1.0,30,1
None_7,token,14.75793336039953,15.285884573276952,31,0,111993159680.0,32,1,0,0,15605,33,2.0,31,1
None_7,token,15.285884573276954,15.554445989921309,32,0,116570193920.0,33,1,0,0,15605,34,1.0,32,1
None_7,token,15.554445989921309,16.100437293501304,33,0,121558794240.0,34,1,0,0,15605,35,2.0,33,1
None_7,token,16.100437293501304,16.933365165087178,34,0,125553868800.0,35,1,0,0,15605,36,3.0,34,1
