request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
15626,2.465046654293029,0.0,0.1586209751809151,0.1922021399260095,0.1432764102786197,120,12
15636,4.821156956170428,0.0,0.15862097518091467,0.19427233254122975,0.00982355517650646,91,24
15612,11.254695543866312,0.0,0.5144127332599127,0.1952778692837527,0.14315391428261126,1646,55
15617,13.915297400377504,0.0,0.1406521928362019,0.18869376996631923,0.05575155980056512,227,73
15615,17.083367117688184,0.0,1.9141286786492433,0.21068386720887416,0.19862567037997403,5939,72
15616,18.19251601936301,0.0,0.6141075460848895,0.20926676753902523,0.041996937080018615,1965,84
15630,17.141271030970096,0.11214998635838125,0.8108923630735791,0.2206807928094124,0.14174531341095875,2168,74
15634,16.513827936544075,0.0,1.9150955730819668,0.23932348136823128,0.1948125476126874,5942,61
15605,23.022346029984863,0.0,0.3478380146526627,0.20613189104847454,0.013586425781250022,1113,110
15622,20.03969734409499,0.0,0.13538548076964796,0.1990431186332534,0.0824702613202688,437,100
15628,19.713336901616515,0.0,0.28612243632682066,0.23127636268202018,0.02921126955703368,927,84
15663,13.682959549652898,0.0,0.13569528736179848,0.22578773770485167,0.2015494622953149,219,60
15638,18.44952856315969,0.0,0.13631490054609863,0.22608905756313077,0.1699398380870365,440,81
15641,19.17897648154151,0.0,0.3928413157397994,0.22101335489178484,0.06525934145709211,1257,85
15650,17.343483082777446,0.0,0.32877411627547204,0.24658998502176774,0.0769262088121021,1052,69
15623,22.465614565159342,0.0,0.8408758583256235,0.22525769486285122,0.2000254229172489,2609,96
15637,19.944430580670105,0.0,0.4294064978730985,0.20542130613470533,0.019129718749187674,1374,95
15606,26.565144498597554,0.0,0.3043330336766398,0.21703149971009023,0.012036132812499989,986,121
15635,21.165144498597556,0.0,0.12206379730718808,0.228729138057504,0.021436095406612843,394,92
15651,18.126797284858036,0.0,0.12547166982084157,0.2337834495459376,0.012210298477260295,405,77
15688,11.826797284858035,0.0,0.15862097518091467,0.24308700645160666,0.0092113612175595,37,48
15640,20.467427956487967,0.0,0.12423244345224038,0.22355159904434865,0.13476406987999834,401,91
15620,24.386998141920973,0.0,0.12887954233449328,0.22461220925543038,0.13390140454608268,416,108
15643,20.955452017623344,0.0,0.12825992915019313,0.2082719208847315,0.07547478528994134,414,100
15624,24.57131298237564,0.0,1.6898091702572793,0.2434202533204081,0.15408866973453517,5243,94
15610,27.90620600466246,0.0,0.41034259949590846,0.22354360492005326,0.14143380194432287,1313,123
15664,18.44849821850064,0.0,0.21698389723598233,0.21448840377958417,0.0915526247059848,703,85
15684,16.004338263170553,0.0,0.12020495775428763,0.21759086719748308,0.12227258176289091,388,73
15648,22.33244908401744,0.0,0.9726957993203253,0.21359753284697114,0.19333462354776287,3018,100
15618,28.105405879189775,0.0,1.6462989207847003,0.2300791909426528,0.21643388988968315,5108,115
15673,18.43408317722409,0.0,2.0240323458355363,0.2413242769321846,0.13537409594625238,6280,68
15632,26.367078464204802,0.23833577191851063,0.36783492743730495,0.20799394829413997,0.011642767847360957,418,125
15646,24.651563301695866,0.0,0.12113437753073786,0.2404944012173052,0.16317778869371136,391,102
15677,19.828510542865924,0.031899345517636846,0.5531875831103061,0.25032886960721584,0.13834571386727745,653,77
15652,23.321625386831272,0.0,0.1456090983106062,0.23410117463152186,0.04777193660613577,235,99
15657,22.42162538683127,0.0,0.12547166982084157,0.2371931246490471,0.19004214186139556,405,94
15675,20.318789273372623,0.0,0.16759922645681158,0.24574622008433916,0.0870963174095003,543,82
15689,17.430960741499785,0.0,0.25710894224405756,0.22017758716994523,0.04781989564314593,833,78
15681,20.615565477170243,0.0,0.3240862724122291,0.22055955657345666,0.1919575165360925,1037,92
15608,32.6233593159261,0.0,0.12640108959729168,0.22411695328502626,0.004980468750000022,408,145
15735,10.288549212087656,0.0,0.3644017296361213,0.26822020222841986,0.11626535159203044,1166,37
15647,26.683726624341418,0.0,0.12392263686008942,0.23504251316355157,0.144066161005318,400,113
15776,3.305546793150853,0.0,0.15862097518091645,0.26224381816416137,0.048227398795166465,120,12
15661,24.627530781267335,0.0,0.12144418412288793,0.250062108134127,0.19654702520664813,392,98
15660,24.890328071307977,0.0,0.9942897749844946,0.26551153662581645,0.22199575613404754,3085,90
15609,35.134650666457155,0.0,0.5862930058296454,0.2415969067176749,0.1803613485416029,1876,143
15687,21.43465066645716,0.0,0.138793353283301,0.2695678140908083,0.12797573592379408,224,79
15639,30.114069644303008,0.0,0.1468483246792065,0.2539595027086763,0.07776507498139384,237,118
15713,16.179442806408108,0.0,0.14560909831060442,0.22905476725853577,0.06807431591851909,235,70
15645,29.875068209240336,0.0,0.10657346769967724,0.2566249546684539,0.1054790091289366,344,116
15685,23.29066998218179,0.0,0.12949915551879343,0.24904484759852685,0.12990728626299486,418,93
15670,25.63245844517988,0.0,0.0830281666962609,0.2480527211503264,0.019586858742700386,134,103
15686,24.430897619351885,0.0,0.12237360389933905,0.2532137918276307,0.060579123890864395,395,96
15725,16.36036889306282,0.1108147717164023,0.248368898631103,0.23350724629611183,0.02951684481178063,222,69
15633,33.680048066936834,0.0,0.15862097518091467,0.23943876494111369,0.06449832124657284,9,140
15654,29.76030284965235,0.0,0.12856973574234232,0.26222772667176997,0.027099397559542382,415,113
15667,28.060302849652352,0.0,0.38752842602812443,0.26608436945792524,0.028757105090416957,1240,104
15750,13.110750795579726,0.0,0.138793353283301,0.24022143411660046,0.10941148102692821,224,54
15679,27.391784628122615,0.35318758311030507,2.2147816642482123,0.25690819350892247,0.15351166900813595,5776,98
15668,28.76319810457075,0.0,0.13848354669115004,0.24891056137286607,0.011948827896738123,447,115
15697,23.335114732361692,0.0,0.14932677741640887,0.23185787954945283,0.13254177577348614,241,100
15665,29.782949582834515,0.0,1.1125731939210617,0.2537201450346323,0.22214073694783565,3452,113
15701,22.78324404270032,0.0,0.12485205663654142,0.2335916699594204,0.12382402135407844,403,97
15726,19.054938962850482,0.04836889863110372,0.19521722331030844,0.26194057971583573,0.043405238788945866,237,72
15627,37.5927348992208,0.0,0.5103499352451015,0.22072848192842678,0.18896517992732687,1633,168
15747,17.676377187274024,0.0,0.14932677741640887,0.28269436144931637,0.14410010208810675,241,62
15625,39.99216434460862,0.0,1.7049571830366217,0.2518895207998158,0.1360680149739002,5290,152
15671,32.15574443264839,0.0,1.1003258644398919,0.2724159523527061,0.09370315177514321,3414,114
15698,26.75574443264839,0.0,0.1375541269147007,0.27727281568472595,0.16786117632677033,222,96
15700,26.299649222619486,0.0,0.1229932170836392,0.2671087347503658,0.1585385045299681,397,98
15702,26.176495377348854,0.0,0.1229932170836392,0.26053502160265213,0.18066206128832363,397,100
15825,4.576495377348856,0.0,0.10130675563312508,0.24862159009531837,0.011219777431023203,327,18
15720,23.14575100563431,0.0,2.04723781222091,0.28511504315423514,0.22777694876363697,6352,74
15831,4.20082303839564,0.0,0.14684832467920472,0.270264980914429,0.13639571802112016,237,15
15768,15.086757083636247,0.0,0.46597168000639755,0.2565050070812254,0.10980851773806322,1491,57
15705,26.002523027427692,0.0,0.12268341049149001,0.2782778453434,0.2202074359335633,396,93
15736,21.168666412314373,0.0,0.3450253083347157,0.24790048933309117,0.12904908868983256,1104,84
15676,33.264089057779735,0.16759922645681158,0.9991284385994366,0.27343186965407035,0.07273363538192967,2580,118
15740,21.597744413750398,0.0,0.32408627241223087,0.2626377548313354,0.04508612924875166,1037,81
15739,21.91154951999553,0.0,0.12361283026794112,0.28296021674970895,0.054707467271263965,399,77
15766,18.145692005465094,0.0,0.41096764534433916,0.2608047700017758,0.1413633294511598,1315,68
15710,28.564374404940814,0.0,0.7435418187647436,0.28101851097147545,0.08165113256570322,2307,99
15659,38.65192373740822,0.0,0.39409140743666526,0.2533631280130566,0.15757163656116902,1261,151
15619,46.94426391364134,0.0,0.1313579950716952,0.2558082290632221,0.10890050742350743,212,183
15732,27.408695601546714,0.0,0.12206379730718808,0.293404643056339,0.09662340043704987,394,93
15788,17.43149424449875,0.0,0.1325972214402995,0.2702952659852883,0.22971978506228652,428,64
15755,23.506362502586654,0.0,0.1229932170836392,0.2922921160687877,0.08722540323691419,397,80
15745,25.755473243685003,0.0,0.1229932170836392,0.25891393966264004,0.12143736358646606,397,99
15758,23.965941173979452,0.0,0.28612243632682066,0.2631090970850292,0.1207646421481563,927,90
15604,52.05118099726826,0.0,0.4100300765716922,0.2531428966700812,0.016015624999999978,1312,204
