instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.4387646401228274,117129.85958167049,2491.0619392458507,114636.74366996677,2.05397245477683,511.99951171875
Tile,0.4460336898331848,117847.10087371798,2519.547675939651,115325.4734428006,2.0797549739006285,511.99951171875
Tile,0.348213401495544,91443.45081555059,1980.0465579355478,89461.78914663156,1.6151109810701043,511.99951171875
Tile,0.30509972737980673,78658.80889542264,1725.7940504836813,76931.62478178472,1.3900631533817849,511.99951171875
Tile,0.2965921391160942,75384.26439432171,1673.3543531772223,73709.57511173472,1.3349294093332926,511.99951171875
Tile,0.988249179485881,368609.22731123574,4466.64932957339,364137.30517530424,5.272806357959629,511.99951171875
Tile,0.9819575163206493,368485.08801836916,4465.028127321257,364014.7894224847,5.270468562128794,511.99951171875
Tile,0.988132833408778,362287.44652832864,4390.367180624428,357891.89542185306,5.183925851566327,511.99951171875
Tile,0.9970304960815924,381343.60821408645,4619.154239293491,376719.0076831794,5.446291613775491,511.99951171875
Tile,0.9998131244932111,360609.56284868106,4369.99962506599,356234.4034706903,5.159752925105031,511.99951171875
