request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
7718,2,0,PROMPT,None_1,0.25555555555555554,0.3782389660470445
7718,2,1,TOKEN,None_6,0.3806559582345445,1.233018027072656
7718,2,2,KVCacheTransfer,DummyLink,0.3782389660470445,0.3806559582345445
7720,2,0,PROMPT,None_3,0.26666666666666666,1.136227059829768
7720,2,1,TOKEN,None_8,1.1691616301422678,2.251135647847023
7720,2,2,KVCacheTransfer,DummyLink,1.136227059829768,1.1691616301422678
7722,2,0,PROMPT,None_2,0.44074807097744584,1.6110126327177055
7722,2,1,TOKEN,None_6,1.6553363631864555,2.565376730847802
7722,2,2,KVCacheTransfer,DummyLink,1.6110126327177055,1.6553363631864555
7725,2,0,PROMPT,None_1,0.8688999570665237,1.3523729208290296
7725,2,1,TOKEN,None_8,1.5234025155723503,2.785746531892502
7725,2,2,KVCacheTransfer,DummyLink,1.3523729208290296,1.3712571981727797
7717,2,0,PROMPT,None_0,0.23333333333333334,0.6868040963710813
7717,2,1,TOKEN,None_5,0.7045164987148314,2.866773273612689
7717,2,2,KVCacheTransfer,DummyLink,0.6868040963710813,0.7045164987148314
7724,2,0,PROMPT,None_0,0.6868040963710813,1.411974920914068
7724,2,1,TOKEN,None_7,1.4773207906616497,3.0988026277756977
7724,2,2,KVCacheTransfer,DummyLink,1.411974920914068,1.439440741226568
7729,2,0,PROMPT,None_2,1.6110126327177055,1.9372865655994485
7729,2,1,TOKEN,None_7,2.009962528695189,3.2766729675068653
7729,2,2,KVCacheTransfer,DummyLink,1.9372865655994485,1.9394472101306985
7719,2,0,PROMPT,None_2,0.25555555555555554,0.44074807097744584
7719,2,1,TOKEN,None_7,0.44807228972744584,3.631448353490607
7719,2,2,KVCacheTransfer,DummyLink,0.44074807097744584,0.44807228972744584
7727,2,0,PROMPT,None_4,1.187625438971045,1.679223998763173
7727,2,1,TOKEN,None_5,1.7640906478464382,3.774764716318157
7727,2,2,KVCacheTransfer,DummyLink,1.679223998763173,1.6984256589194229
7721,2,0,PROMPT,None_4,0.2777777777777778,1.187625438971045
7721,2,1,TOKEN,None_9,1.222085888189795,3.786023881463661
7721,2,2,KVCacheTransfer,DummyLink,1.187625438971045,1.222085888189795
7730,2,0,PROMPT,None_0,1.411974920914068,2.0370207693465257
7730,2,1,TOKEN,None_8,2.0671411435249216,3.88523943418121
7730,2,2,KVCacheTransfer,DummyLink,2.0370207693465257,2.0495329763777757
7741,2,0,PROMPT,None_1,2.0797998323817053,2.687031874133838
7741,2,1,TOKEN,None_9,2.851930947991694,3.965358117331336
7741,2,2,KVCacheTransfer,DummyLink,2.687031874133838,2.691414198352588
7728,2,0,PROMPT,None_1,1.3523729208290296,2.0797998323817053
7728,2,1,TOKEN,None_6,2.194140824541109,4.060533056033885
7728,2,2,KVCacheTransfer,DummyLink,2.0797998323817053,2.1073511019129554
7737,2,0,PROMPT,None_2,1.9372865655994485,2.3635678342303845
7737,2,1,TOKEN,None_9,2.480258931635193,4.153624644892763
7737,2,2,KVCacheTransfer,DummyLink,2.3635678342303845,2.3774228146991345
7746,2,0,PROMPT,None_4,2.4127745750564342,3.169530617735071
7746,2,1,TOKEN,None_8,3.321229637335883,4.455950444205535
7746,2,2,KVCacheTransfer,DummyLink,3.169530617735071,3.198192727110071
