instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.25758608209674033,39646.305427915395,632.4875953436517,39013.3456118182,0.4722207524922542,78.10287475585938
Tile,0.2567082652821707,39642.918116150264,643.4446745958013,38998.999447098555,0.47399445483075187,76.62353515625
Tile,0.25435048239519875,39196.955594649466,630.8169957339198,38565.670485566654,0.4681133478538081,75.18539428710938
Tile,0.25715895605835415,39579.90238668624,641.4630553286253,38937.96533786589,0.4739934905533542,76.06430053710938
Tile,0.9743043617065569,274808.7607846143,2605.0301869538916,272200.562877001,3.167720658621137,4.119110107421875
Tile,0.9688608424834512,283811.7339929869,2684.497653114396,281123.9754912614,3.2608486112309714,5.852508544921875
Tile,0.9663642985182492,274370.9202913012,2593.7166802686975,271774.0539201458,3.1496908866917903,6.525421142578125
Tile,0.9734441943702565,275114.72238819057,2605.206502300412,272506.3495756314,3.1663102589791987,4.416656494140625
Tile,0.9717447679927609,268117.39811019675,2540.9550871894044,265573.35360237164,3.0894206356775533,4.866790771484375
Tile,0.9687360677083738,266392.3817551362,2523.3864174969617,263865.9280061371,3.0673315015263474,9.98687744140625
Tile,0.9655276094444841,275860.45485425374,2611.069629454234,273246.21250430646,3.1727204932572697,4.244232177734375
Tile,0.9747254946778866,276793.142695976,2619.318780969281,274170.64151675993,3.1823982464596434,15.18707275390625
Tile,0.9708684788430356,272537.3100932258,2582.259641756849,269951.9111585492,3.1392929196481187,7.897186279296875
Tile,0.9742807196857314,274581.8681372604,2595.452729148815,271983.26376342605,3.1516446855972826,3.978729248046875
Tile,0.9711275624367743,278443.52363071276,2633.427871595632,275806.8971201214,3.1986389957495684,5.0201416015625
Tile,0.9707273362615092,274259.81880287884,2594.2102047275484,271662.4573845762,3.1512135749709405,9.346771240234375
Tile,0.9693716975021615,272453.44067569205,2577.688588657955,269872.62060480274,3.131482230741378,7.391357421875
Tile,0.977817176867395,275409.7620633269,2607.1273248965754,272799.46661494597,3.1681234834663266,4.4952392578125
Tile,0.9817732889578363,271007.5687454661,2562.5222636774834,268441.93431284785,3.112168940945744,3.847503662109375
Tile,0.9676488702168087,282343.7958548936,2667.479782115773,279673.07776856446,3.238304213914807,6.4605712890625
Tile,0.959852947674048,289795.6795531472,2737.1669201677096,287055.1901572172,3.322475762387334,7.7117919921875
Tile,0.9772172111824494,267703.6619796078,2539.246724122038,265161.32659186464,3.0886636207474134,3.85284423828125
Tile,0.9731017863071619,278709.4239891073,2629.1148826070894,276077.1197881256,3.1893183746039786,12.13226318359375
Tile,0.9663554925923814,278129.52744507755,2628.4345569319717,275497.9015239946,3.191364151161916,6.243133544921875
Tile,0.9837060509286137,281629.676609576,2660.967182941023,278965.4788885521,3.230538082926266,5.38330078125
Tile,0.9809269969910845,269967.13205984555,2548.2115928064813,267415.8283529485,3.092114090330947,3.424072265625
Tile,0.9656765471630259,271682.10827690363,2570.311098298267,269108.6747066017,3.1224720034984204,4.6356201171875
Tile,0.9666413573735169,275439.1521919172,2603.3919747464324,272832.59903007926,3.1611870908139696,12.570953369140625
Tile,0.9703144777552177,279737.9581562224,2644.383911968191,277090.3630667317,3.211177521681128,7.694244384765625
Tile,0.9764838128117269,287545.2236535125,2712.8268895624233,284829.1056792822,3.2910846674406464,4.65850830078125
Tile,0.9777971798853795,284880.3040205289,2685.7851713026666,282191.2617089267,3.257140299203554,6.130218505859375
Tile,0.9679151200083699,277212.74198834744,2616.013916892953,274593.5515935879,3.1764778664070388,8.1512451171875
Tile,0.970961269398322,277173.6668334515,2615.825328475372,274554.6675900696,3.173914906695983,4.515838623046875
Tile,0.9663089560727661,282230.3060705804,2663.937030240134,279563.1365155692,3.2325247708165574,4.262542724609375
Tile,0.9694832481994402,291012.66636976495,2743.1494923935415,288266.1904394473,3.3264379240781046,4.941558837890625
Tile,0.9694270171502687,281587.35948264727,2650.477004318207,278933.670714125,3.2117642038220873,11.234283447265625
