request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
15626,0.31732507300956103,0.0,0.014222507385204253,0.025258547135363064,1.5258789010097473e-08,120,12
15636,0.7532350534461524,0.0,0.014222507385204253,0.03079218941920617,0.00672492906516986,91,24
15612,1.6055768161033195,0.0,0.04433493375515887,0.02838621604269383,2.0929972330274715e-07,1646,55
15617,2.0028734423417203,0.0,0.012611363970474077,0.027263864087277344,2.886454264494631e-08,227,73
15616,2.5019744804579465,0.0,0.052927183978667774,0.02915532495808665,2.498626708868912e-07,1965,84
15615,2.551592524802447,0.0,0.1683870958710317,0.03310007540182522,7.551829020457923e-07,5939,72
15630,2.2495943666914213,0.03474522324449214,0.09621402672123847,0.029099734323921392,2.756754556854091e-07,2168,74
15634,2.108238379924384,0.0,0.16847215417842565,0.03179944632370424,7.555643717349625e-07,5942,61
15605,3.2112956438863685,0.0,0.02997860344440572,0.02892106400401784,1.4152526855298886e-07,1113,110
15628,2.5289284668586376,0.010055757174695201,0.03474522324449214,0.029692657662073157,1.1787414555541886e-07,927,84
15622,2.8121025573107503,0.0,0.012139132279949671,0.027999634250308006,5.556742355139477e-08,437,100
15638,2.3665462184584554,0.0,0.012222467284159877,0.029065725323139453,0.026506856898044995,440,81
15606,3.469692845896335,0.0,0.02626085603540424,0.02845811561868538,1.253763834627164e-07,986,121
15620,3.067146048990238,0.0,0.011555787250478455,0.02829250242351629,5.289713539413654e-08,416,108
15623,2.988798690862126,0.0,0.07397237466366757,0.030362774127067272,3.3175150548903076e-07,2609,96
15635,2.6616299013379225,0.0,0.010944663886270467,0.02881179605925709,5.0099690729332735e-08,394,92
15650,2.282788207847825,0.0,0.02833557127000441,0.03267322661706987,0.02113501317292843,1052,69
15651,2.218627015955331,0.0,0.011250225568374406,0.02866723104398645,0.0065251246764728155,405,77
15640,2.6270935006221947,0.0,0.011139112229427539,0.02874675152079964,0.023093209319124952,401,91
15624,3.1410713332827793,0.0,0.14865356855561862,0.03183423153965065,6.666819254430578e-07,5243,94
15663,1.9444675437269838,0.0,0.012166910614686444,0.032205010551871624,0.027671403867960187,219,60
15641,2.773896594946825,0.0,0.0338572367741401,0.03223575715497276,0.012390493129667446,1257,85
15610,3.707830388276352,0.0,0.03536559418014798,0.029857437350375642,1.6695658366927546e-07,1313,123
15643,2.822184451718548,0.0,0.011500230581005022,0.02810684221137543,0.009514070648656725,414,100
15637,2.9638955532379634,0.0,0.03700862635454938,0.03080933607245699,1.7471313484840323e-07,1374,95
15688,1.5102982777758989,0.0,0.014222507385204253,0.031168245216472806,0.024430329502936665,37,48
15646,2.9139978146731513,0.0,0.010861328882060262,0.028462122409716576,0.013313284807405124,391,102
15618,3.783598134954737,0.0,0.14482594472288762,0.03164149730636391,6.495157877650648e-07,5108,115
15664,2.4562754589400404,0.0,0.018723510946135002,0.02867708174110477,0.001120884432109559,703,85
15677,2.2146874532017184,0.0,0.017391824534603195,0.02853630686580669,0.016820683685792925,653,77
15657,2.6974461669931182,0.0,0.011250225568374406,0.028576552568348342,0.013451811702350547,405,94
15609,4.241961157075375,0.0,0.05052997310126246,0.029310707580238547,2.3854573566461923e-07,1876,143
15648,3.1182241714608345,0.0,0.0855686572383858,0.030326555142224487,0.019941916239127888,3018,100
15684,2.108396004211791,0.0,0.010777993877850278,0.028734493292245762,0.024366744004621133,388,73
15608,4.3159543140998515,0.0,0.011333560572584639,0.029687039679498393,5.187988280641598e-08,408,145
15647,3.1950154235590693,0.0,0.011111333894690878,0.028176142386410426,0.016436836540534072,400,113
15645,3.344794315303193,0.0,0.00955574714943408,0.028752056622015163,0.01430451296847668,344,116
15673,2.5287342494320955,0.0,0.17805539014481897,0.03456880675422465,0.011217699356341537,6280,68
15652,2.9993066668868105,0.0,0.01305581732626182,0.030164149995561097,0.008410237434635981,235,99
15661,2.8356048442638544,0.0,0.010889107216796923,0.028823629969867932,0.014999468891699674,392,98
15632,3.7982613853607115,0.0,0.011611343919951889,0.030293200331526077,5.315144857576115e-08,418,125
15687,2.225712956096403,0.0,0.012444693962053499,0.028016053951067717,2.848307278924267e-08,224,79
15660,2.9778503084518926,0.0,0.08746829277018575,0.03211535572979674,0.01810852333313373,3085,90
15675,2.6698714702584194,0.0,0.014462114429233619,0.03238304092474617,0.014212068736105365,543,82
15639,3.7213261763666017,0.0,0.013166930665208687,0.031425078353401636,0.021076726544840607,237,118
15670,2.966084089629409,0.0,0.007444593709442948,0.028724655300193847,0.02010282861842083,134,103
15654,3.3610715299047538,0.0,0.011528008915741683,0.029641978061849664,0.014089797445702157,415,113
15667,3.1947096847827385,0.0,0.03339934256160215,0.030397214829049387,0.002883530638494225,1240,104
15685,2.783943926298023,0.0,0.011611343919951889,0.02981002776750614,0.015089102959371825,418,93
15689,2.5330005208351185,0.0,0.02218589561611717,0.0321899310925513,0.01897305003016747,833,78
15735,1.1212182481476662,0.0,0.03140615598937746,0.02945438086914294,0.027231184013827292,1166,37
15633,4.456657564769085,0.0,0.014222507385204253,0.03173167898131343,1.1444092340440193e-09,9,140
15681,3.2531699779267647,0.0,0.027931546964823806,0.03505693946697762,0.022116243529379798,1037,92
15668,3.5166100729581027,0.0,0.01241691562731706,0.030471244846354658,0.023121933777169756,447,115
15679,3.3580910815863407,0.0,0.1637655945026233,0.0325951580314665,0.021201726997071013,5776,98
15619,5.073151061400017,0.0,0.011778013928372244,0.02765777621569205,2.6957194032561915e-08,212,183
15686,3.1874222306571376,0.0,0.010972442221007128,0.033088018629543026,0.017253238809465277,395,96
