request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
7718,0.16201978258614108,0.0,0.020877189674058133,0.023523765485347157,0.00075531005859375,198,6
7720,0.34629749550216604,0.0,0.1513873222508739,0.027844310464470307,0.01029205322265625,2698,7
7722,0.386747489517155,0.0,0.20373883139100185,0.03050144302102552,0.018834901896522538,3631,6
7717,0.45145311674710187,0.0,0.07705917076070737,0.02879953430664573,0.005535125732421875,1451,13
7725,0.31586644201126846,0.0,0.08215750321627452,0.029213617349374242,0.01940183317769445,1547,8
7724,0.4241011531485609,0.0,0.12624962011284885,0.029785153303571205,0.009865877877881013,2250,10
7729,0.348056500523378,0.059935280994052265,0.12106216283111237,0.028374292211533203,0.009896656009496463,177,8
7719,0.5825370481595501,0.0,0.031205969345818985,0.02901742520072269,0.002288818359375,600,19
7741,0.35916727181486235,0.10646895739532836,0.1773676431055588,0.025971375529900507,0.002813503953722485,359,7
7721,0.6170150184155514,0.0,0.15840119003492104,0.03057425522537536,0.010768890380859375,2823,15
7727,0.4559039073044402,0.0,0.08353830158965725,0.031030467142898577,0.01472376174056056,1573,12
7730,0.460634838299503,0.06687163492299064,0.12130695541211889,0.030847989353398556,0.010661546774008657,1025,11
7728,0.5347114947925086,0.04765062217906574,0.17429301888782123,0.03276531599133521,0.027950370762129584,2257,11
7747,0.4324948393963987,0.06318190777671012,0.16562652555576213,0.029652034871181843,0.014665935391033669,794,9
7737,0.5254462202999994,0.1242930188878213,0.2267376366668733,0.029870858363312613,0.022462138677728505,1135,10
7735,0.5355149961092948,0.049120023595335016,0.13255210992550132,0.03358024051531612,0.033618023083175685,1571,12
7746,0.5085844208320051,0.1601265711351606,0.2918750635907025,0.03095847960590037,0.01288420679106983,2348,7
7750,0.5727133275526191,0.1600709700002066,0.2530624296845612,0.03196508978680578,0.01565249175326855,1574,10
7749,0.5952782169138553,0.24530005499373214,0.36902468270432404,0.03232193345850447,0.024216387109171622,2205,7
7752,0.6199711854310406,0.2752083969240358,0.3324053141599295,0.03195176347456789,0.02289615635875908,1077,9
7761,0.6696187781444203,0.31573864749326286,0.3881774544661125,0.03127125818647864,0.017352386498607375,17,9
7738,0.7585010662413743,0.0,0.03162204893709658,0.03303995533201262,0.017417704894819086,608,22
7743,0.7196121773524855,0.0838711631584636,0.2675222772159544,0.03477614616434855,0.03249660135386678,3273,13
7748,0.7029455106858187,0.16562652555576213,0.25861798524011675,0.034179040418900145,0.024734226663037706,177,13
7755,0.6862788440191521,0.3579135715932129,0.45318865935662367,0.03329859780893263,0.01999240814245784,180,7
7765,0.675167732908041,0.38178718689936764,0.4437106831826101,0.0330652928179187,0.01835927320536035,1166,7
7763,0.7370133115312814,0.3881774544661125,0.44484329540455136,0.03652125201584125,0.027371857153132284,1067,8
7764,0.7670277396567202,0.4420775482455126,0.5242350514617871,0.030349086024366645,0.015324587890577002,1547,8
7734,0.8634981521906681,0.08217327394222351,0.1338711631584636,0.033164863137827474,0.01826522741133413,975,22
7739,0.8468314855240013,0.026066493381541045,0.13424673517310615,0.03239021592504069,0.0012229887300249098,210,22
7758,0.7746092633017791,0.36864863399798853,0.4657824888024915,0.0343140860554764,0.018731657289130843,1829,9
7774,0.752387041079557,0.5230081670628369,0.542092870754779,0.03504902838746301,0.026649277814164707,181,6
7744,0.8832530960771096,0.16070097643889214,0.36943368169213564,0.034254627625664925,0.032933903321382796,3720,15
7740,0.9258220087007625,0.0038442711593187906,0.11202451295088389,0.032551899829995144,0.015256731168904192,1827,25
7768,0.8900023709638463,0.5015829895404568,0.56196636456108,0.03280360064027663,0.035271859307236975,1137,10
7736,0.99661708388339,0.12699655436994578,0.47067607578825654,0.04045700062270257,0.05403719938554408,6125,13
7762,0.9205591378879816,0.38116142181003776,0.5396748337295035,0.03462584583258892,0.028317321729017464,2825,11
7778,0.8983369156657594,0.6525533212380373,0.7141050641130614,0.030705308592116325,0.004499022488487547,181,6
7775,0.9210569473084218,0.542092870754779,0.7255756519854526,0.032580215887161534,0.024785421004601016,3270,6
7773,0.9434256349365502,0.5564108090055244,0.732599167740789,0.03513774453262686,0.03167183096762716,3140,6
7766,1.017077975070208,0.31573864749326286,0.3881774544661125,0.033100027400215545,0.014538415533604576,178,19
7757,1.0537417169803345,0.34165590391435785,0.36864863399798853,0.03262348014201647,0.005941173237752118,81,21
7783,0.9981861614247789,0.7697593726654499,0.8112113019464795,0.031162476579716564,0.022769652720164846,797,6
7772,1.0502576655306053,0.513123940350676,0.5677185837290406,0.032169272120104314,0.025819616707857262,1028,15
