instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.7548550031885335,37439.53521113481,802.2855522820641,36636.625462980286,0.6241958720251601,20.9686279296875
Tile,0.7588967865073105,36790.109882391094,788.7007295362635,36000.7958617501,0.6132911042821954,14.072418212890625
Tile,0.7544824667223505,37342.213034000975,794.1080341165455,36547.48457646012,0.6204234239185178,15.875244140625
Tile,0.7576299563402298,37339.76506430497,800.3806136245495,36538.76219225727,0.6222584226311575,15.906524658203125
Tile,0.7610687539523644,37967.01396534489,808.8335474067843,37157.549259355685,0.6311585820639153,13.348388671875
Tile,0.8514791559339067,107864.0703634548,830.2532831688724,107032.72304354943,1.094036736646515,48.040008544921875
Tile,0.8804177079949894,106507.2819193221,821.1198423001925,105685.06831626748,1.0937607544782622,49.993133544921875
Tile,0.9395004165493077,111664.93985749607,858.6554525104617,110805.16060752295,1.123797462395827,49.820709228515625
Tile,0.8810157333585293,105085.2663183967,809.4462842916861,104274.7481903622,1.0718437429842347,47.8851318359375
Tile,0.8543592151356347,96451.8541667769,744.2670918247646,95706.58968255171,0.9973924006163767,49.9847412109375
