name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_4,prompt,0.12500000000000003,0.2912430214345202,1,1,1480589312,1,0,0,0,7721,2,1,2823,0
None_4,prompt,0.305,0.4390308596475267,1,1,1193803776.0,8,7,0,7,7733,2,1,2276,5251
None_4,prompt,0.4390308596475267,0.4760094124646849,3,3,364380160.0,9,6,0,6,7755,4,1,692,9341
None_4,prompt,0.476009412464685,0.5864998762518787,2,2,1054867456.0,7,5,0,5,7758,3,1,2010,9340
None_4,prompt,0.5864998762518787,0.6387614725743943,1,1,513277952.0,11,10,0,10,7776,2,1,978,13412
None_4,prompt,0.6387614725743943,0.725119939544385,1,1,824180736.0,11,10,0,10,7780,2,1,1571,17978
None_4,prompt,0.725119939544385,0.7677093999421815,1,1,418381824.0,13,12,0,12,7783,2,1,797,26811
None_4,prompt,0.7677093999421816,1.0023811818821613,1,1,2089811968.0,16,15,0,15,7782,2,1,3985,37716
None_4,prompt,1.0023811818821613,1.1128166752893613,1,1,1053818880.0,15,14,0,14,7793,2,1,2009,35707
None_4,prompt,1.1128166752893613,1.1830138505412253,2,2,670564352.0,14,12,0,12,7816,3,1,1277,34430
None_4,prompt,1.1830138505412253,1.2798166897100056,3,3,924844032.0,12,9,0,9,7818,4,1,1761,32669
None_4,prompt,1.2798166897100058,1.3904170942571867,1,1,1055391744.0,9,8,0,8,7832,2,1,2012,30657
None_4,prompt,1.3904170942571867,1.8283140504694049,1,1,3899129856.0,8,7,0,7,7834,2,1,7436,23221
None_4,prompt,1.8283140504694049,1.8662010359424759,1,1,372244480.0,7,6,0,6,7834,2,1,709,22512
None_4,prompt,1.866201035942476,2.0536440176024398,1,1,1669332992.0,6,5,0,5,7834,2,1,3183,19329
None_4,prompt,2.0536440176024398,2.2634058462775233,1,1,1868038144.0,5,4,0,4,7834,2,1,3562,15767
None_4,prompt,2.2634058462775233,2.295895673030171,1,1,319291392.0,4,3,0,3,7834,2,1,608,15159
None_4,prompt,2.295895673030171,2.3865418296396648,1,1,865075200.0,3,2,0,2,7834,2,1,1649,13510
None_4,prompt,2.3865418296396648,2.8207287928124303,1,1,3866099712.0,2,1,0,1,7834,2,1,7373,6137
None_4,prompt,2.8207287928124303,3.1821292258778393,1,1,3218079744.0,1,0,0,0,7834,2,1,6137,0
None_4,prompt,4.535,4.549701502659552,1,1,71827456.0,1,0,0,0,7973,2,1,136,0
None_4,prompt,4.5649999999999995,4.590024984306515,1,1,243269632.0,1,0,0,0,7979,2,1,463,0
None_4,prompt,4.64,4.79611415154903,1,1,1390411776.0,1,0,0,0,7985,2,1,2651,0
None_4,prompt,4.805,4.819917701228074,1,1,72876032.0,2,1,0,1,8004,2,1,138,3511
None_4,prompt,4.819917701228074,5.026676202204553,1,1,1841299456.0,2,1,0,1,8005,2,1,3511,1373
None_4,prompt,5.026676202204553,5.102150533935805,1,1,720371712.0,3,2,0,2,8027,2,1,1373,7448
None_4,prompt,5.102150533935805,5.129823950706725,1,1,6815744.0,3,2,0,2,8029,2,1,12,9681
None_4,prompt,5.129823950706725,5.567720906918943,1,1,3899129856.0,4,3,0,3,8028,2,1,7436,9697
None_4,prompt,5.567720906918943,5.699926214435945,1,1,1177550848.0,3,2,0,2,8044,2,1,2245,7452
None_4,prompt,5.699926214435945,5.727599631206865,1,1,8912896.0,2,1,0,1,8067,2,1,16,7436
None_4,prompt,5.727599631206865,6.165496587419083,1,1,3899129856.0,1,0,0,0,8066,2,1,7436,0
None_4,prompt,13.73,14.09434487198561,1,1,3244294144.0,1,0,0,0,8072,2,1,6187,0
None_4,prompt,24.865000000000002,25.083300701543667,1,1,1944059904.0,1,0,0,0,8103,2,1,3707,0
None_4,prompt,25.1,25.27148412271248,1,1,1527250944.0,6,5,0,5,8123,2,1,2912,10628
None_4,prompt,25.27148412271248,25.36586826516154,3,3,901775360.0,5,2,0,2,8133,4,1,1717,8911
None_4,prompt,25.36586826516154,25.446949575652145,1,1,773849088.0,4,3,0,3,8144,2,1,1475,9153
None_4,prompt,25.446949575652145,25.884846531864362,1,1,3899129856.0,7,6,0,6,8147,2,1,7436,6396
None_4,prompt,25.884846531864362,25.979230674313424,2,2,901251072.0,6,4,0,4,8172,3,1,1717,4679
None_4,prompt,25.979230674313424,26.086807707960954,2,2,1027080192.0,4,2,0,2,8177,3,1,1957,2722
None_4,prompt,26.086807707960954,26.166239907051747,1,1,758120448.0,2,1,0,1,8187,2,1,1445,1277
None_4,prompt,26.166239907051747,26.23643708230361,1,1,670040064.0,1,0,0,0,8196,2,1,1277,0
None_4,prompt,28.0,28.030993584731146,1,1,304611328.0,1,0,0,0,8203,2,1,580,0
None_4,prompt,28.035000000000004,28.286278417449914,1,1,2237661184.0,2,1,0,1,8209,2,1,4267,4065
None_4,prompt,28.286278417449914,28.525661301662215,1,1,2131755008.0,6,5,0,5,8225,2,1,4065,16082
None_4,prompt,28.525661301662215,28.776939719112125,1,1,2237661184.0,5,4,0,4,8238,2,1,4267,11815
None_4,prompt,28.776939719112125,28.87852498134035,1,1,969408512.0,4,3,0,3,8251,2,1,1848,9967
None_4,prompt,28.87852498134035,28.963124396150548,1,1,807403520.0,3,2,0,2,8257,2,1,1539,8428
None_4,prompt,28.963124396150548,29.030023348602793,1,1,638582784.0,3,2,0,2,8275,2,1,1217,7928
None_4,prompt,29.030023348602793,29.45467032967411,1,1,3781165056.0,5,4,0,4,8281,2,1,7211,5444
None_4,prompt,29.45467032967411,29.55966375546194,2,2,1002438656.0,4,2,0,2,8305,3,1,1910,3534
None_4,prompt,29.55966375546194,29.57360856313166,1,1,135790592.0,3,2,0,2,8310,2,1,258,9054
None_4,prompt,29.57360856313166,29.766528201183196,1,1,1718091776.0,7,6,0,6,8315,2,1,3276,14226
None_4,prompt,29.766528201183196,30.106787562801564,1,1,3029860352.0,7,6,0,6,8343,2,1,5778,11399
None_4,prompt,30.106787562801564,30.188473547472096,2,2,780140544.0,6,4,0,4,8374,3,1,1486,9913
None_4,prompt,30.188473547472096,30.252514040164673,1,1,611319808.0,4,3,0,3,8385,2,1,1165,8748
None_4,prompt,30.252514040164673,30.391609334754946,1,1,1238892544.0,3,2,0,2,8389,2,1,2362,6386
None_4,prompt,30.391609334754946,30.59389228857272,1,1,1801453568.0,2,1,0,1,8397,2,1,3435,2951
None_4,prompt,30.59389228857272,30.767673073642953,1,1,1547698176.0,1,0,0,0,8405,2,1,2951,0
None_4,prompt,32.045,32.30299173818797,1,1,2297430016.0,1,0,0,0,8413,2,1,4381,0
None_4,prompt,36.085,36.23451860836778,1,1,1331691520.0,3,2,0,2,8434,2,1,2539,3565
None_4,prompt,36.23451860836778,36.28378772064729,1,1,483917824.0,4,3,0,3,8457,2,1,922,4990
None_4,prompt,36.28378772064729,36.439430761969085,1,1,1386217472.0,5,4,0,4,8464,2,1,2643,5708
None_4,prompt,36.439430761969085,36.46710417874001,1,1,34603008.0,4,3,0,3,8467,2,1,65,5643
None_4,prompt,36.46710417874001,36.60148837105796,1,1,1196949504.0,3,2,0,2,8468,2,1,2282,3361
None_4,prompt,36.60148837105796,36.7415847748811,1,1,1247805440.0,2,1,0,1,8476,2,1,2379,982
None_4,prompt,36.7415847748811,36.794060120063826,1,1,515375104.0,1,0,0,0,8488,2,1,982,0
None_4,prompt,38.39,38.417673416770924,1,1,51904512.0,1,0,0,0,8497,2,1,98,0
None_4,prompt,38.425,38.476887535817134,1,1,509607936.0,1,0,0,0,8499,2,1,971,0
None_4,prompt,38.525,38.74436069955494,1,1,1953497088.0,1,0,0,0,8509,2,1,3725,0
None_4,prompt,38.745,38.76888994182177,1,1,116391936.0,1,0,0,0,8531,2,1,221,0
None_4,prompt,38.78,38.807673416770925,1,1,12058624.0,1,0,0,0,8534,2,1,22,0
None_4,prompt,38.81,38.935904208227775,1,1,1121452032.0,1,0,0,0,8541,2,1,2138,0
None_4,prompt,38.94,38.96767341677092,1,1,67108864.0,2,1,0,1,8559,2,1,127,2137
None_4,prompt,38.96767341677092,39.09351873622029,1,1,1120927744.0,1,0,0,0,8562,2,1,2137,0
None_4,prompt,41.864999999999995,42.08883624671364,1,1,1993342976.0,1,0,0,0,8581,2,1,3801,0
None_4,prompt,42.105000000000004,42.13267341677093,1,1,31981568.0,9,8,0,8,8593,2,1,60,10085
None_4,prompt,42.13267341677093,42.195009827683705,1,1,595066880.0,8,7,0,7,8592,2,1,1134,8951
None_4,prompt,42.195009827683705,42.28142326503369,1,1,824705024.0,11,10,0,10,8595,2,1,1572,11182
None_4,prompt,42.28142326503369,42.385757046261595,3,3,996671488.0,11,8,0,8,8600,4,1,1898,10083
None_4,prompt,42.385757046261595,42.433636790949706,2,2,470810624.0,11,9,0,9,8607,3,1,896,20136
None_4,prompt,42.433636790949706,42.70364183993209,1,1,2404384768.0,13,12,0,12,8604,2,1,4585,27360
None_4,prompt,42.70364183993209,42.79879556770106,2,2,908591104.0,21,19,0,19,8631,3,1,1731,34355
None_4,prompt,42.79879556770106,42.86465008293343,1,1,628621312.0,20,19,0,19,8644,2,1,1198,35611
None_4,prompt,42.86465008293343,42.95661552866277,2,2,878182400.0,20,18,0,18,8646,3,1,1673,34545
None_4,prompt,42.95661552866277,43.04852600401212,1,1,877133824.0,18,17,0,17,8654,2,1,1672,32873
None_4,prompt,43.04852600401212,43.2612911603858,1,1,1894776832.0,17,16,0,16,8655,2,1,3613,29260
None_4,prompt,43.2612911603858,43.59483720126612,1,1,2970091520.0,16,15,0,15,8666,2,1,5664,23596
None_4,prompt,43.59483720126612,43.63951071305101,1,1,438829056.0,15,14,0,14,8688,2,1,836,22760
None_4,prompt,43.63951071305101,43.671947102588604,1,1,318767104.0,14,13,0,13,8693,2,1,607,22153
None_4,prompt,43.671947102588604,43.81646016479204,1,1,1287127040.0,13,12,0,12,8693,2,1,2454,19699
None_4,prompt,43.81646016479204,43.92475181337949,3,3,1034420224.0,12,9,0,9,8693,4,1,1970,17729
None_4,prompt,43.92475181337949,43.998796915230905,2,2,707264512.0,9,7,0,7,8693,3,1,1347,16382
None_4,prompt,43.998796915230905,44.04448573410182,2,2,449314816.0,7,5,0,5,8693,3,1,855,15527
None_4,prompt,44.04448573410182,44.1361213575512,1,1,874512384.0,5,4,0,4,8693,2,1,1667,13860
None_4,prompt,44.1361213575512,44.30613326080358,1,1,1514143744.0,4,3,0,3,8693,2,1,2887,10973
None_4,prompt,44.30613326080358,44.38809409737408,1,1,782237696.0,3,2,0,2,8693,2,1,1491,9482
None_4,prompt,44.38809409737408,44.500563494841046,1,1,1073217536.0,2,1,0,1,8698,2,1,2046,7436
None_4,prompt,44.500563494841046,44.93846045105327,1,1,3899129856.0,1,0,0,0,8706,2,1,7436,0
None_4,prompt,51.220000000000006,51.24767341677093,1,1,18350080.0,1,0,0,0,4,2,1,34,0
None_4,prompt,51.25,51.277673416770924,1,1,18350080.0,1,0,0,0,7,2,1,34,0
None_4,prompt,52.685,52.72107012016125,1,1,354418688.0,1,0,0,0,16,2,1,675,0
None_4,prompt,52.725,52.76577259508597,1,1,400556032.0,1,0,0,0,20,2,1,763,0
None_4,prompt,52.77,52.78718778619756,1,1,83886080.0,1,0,0,0,23,2,1,159,0
None_4,prompt,52.83,52.9197116601496,1,1,856162304.0,3,2,0,2,27,2,1,1632,9066
None_4,prompt,52.9197116601496,53.009313379539215,1,1,855113728.0,2,1,0,1,33,2,1,1630,7436
None_4,prompt,53.009313379539215,53.447210335751436,1,1,3899129856.0,1,0,0,0,35,2,1,7436,0
None_4,prompt,60.370000000000005,60.49531532044374,1,1,1116209152.0,1,0,0,0,67,2,1,2128,0
None_4,prompt,60.575,60.76073520708625,1,1,1654128640.0,1,0,0,0,76,2,1,3154,0
None_4,prompt,60.765,60.78089059478643,1,1,77594624.0,4,3,0,3,93,2,1,147,2216
None_4,prompt,60.78089059478643,60.82086163164659,2,2,393216000.0,5,3,0,3,97,3,1,748,4498
None_4,prompt,60.82086163164659,60.930307658213906,2,2,1044905984.0,4,2,0,2,96,3,1,1991,9942
None_4,prompt,60.930307658213906,61.07794182567276,1,1,1314914304.0,3,2,0,2,103,2,1,2507,9159
None_4,prompt,61.07794182567276,61.515779893106576,1,1,3898605568.0,14,13,0,13,110,2,1,7435,15814
None_4,prompt,61.515779893106576,61.62407154169402,3,3,1034420224.0,13,10,0,10,154,4,1,1970,13844
None_4,prompt,61.62407154169402,61.65469106591979,1,1,300941312.0,10,9,0,9,163,2,1,573,13271
None_4,prompt,61.65469106591979,61.84808181419856,1,1,1722286080.0,9,8,0,8,166,2,1,3284,9987
None_4,prompt,61.84808181419856,62.00454929841801,1,1,1393557504.0,13,12,0,12,184,2,1,2657,20558
None_4,prompt,62.00454929841801,62.022547829247536,2,2,175636480.0,12,10,0,10,203,3,1,333,20225
None_4,prompt,62.022547829247536,62.202983046277424,1,1,1606942720.0,12,11,0,11,202,2,1,3064,19334
None_4,prompt,62.202983046277424,62.31506765108443,2,2,1070071808.0,14,12,0,12,226,3,1,2039,23140
None_4,prompt,62.31506765108443,62.419181550792366,2,2,994050048.0,16,14,0,14,258,3,1,1894,33090
None_4,prompt,62.419181550792366,62.50262658762269,2,2,796917760.0,18,16,0,16,264,3,1,1518,36731
None_4,prompt,62.50262658762269,62.93964021215885,1,1,3891265536.0,26,25,0,25,266,2,1,7421,56845
None_4,prompt,62.93964021215885,63.08315216512942,1,1,1278214144.0,30,29,0,29,280,2,1,2437,68273
None_4,prompt,63.08315216512942,63.18495730887762,1,1,971505664.0,29,28,0,28,289,2,1,1852,66421
None_4,prompt,63.18495730887762,63.23203549533993,1,1,462422016.0,28,27,0,27,313,2,1,881,65540
None_4,prompt,63.23203549533993,63.32625472664901,3,3,900202496.0,27,24,0,24,314,4,1,1714,63826
None_4,prompt,63.32625472664901,63.645608571933955,1,1,2843738112.0,24,23,0,23,319,2,1,5423,58403
None_4,prompt,63.645608571933955,63.745104959722426,3,3,950534144.0,23,20,0,20,342,4,1,1810,56593
None_4,prompt,63.745104959722426,63.827340648192894,1,1,784859136.0,20,19,0,19,344,2,1,1496,55097
None_4,prompt,63.82734064819289,64.0228513924942,1,1,1741160448.0,19,18,0,18,344,2,1,3320,51777
None_4,prompt,64.0228513924942,64.46057168237121,1,1,3897556992.0,19,18,0,18,344,2,1,7433,51780
None_4,prompt,64.46057168237121,64.65213687851946,1,1,1706033152.0,19,18,0,18,344,2,1,3253,55963
None_4,prompt,64.65213687851946,64.80501214725626,1,1,1361575936.0,18,17,0,17,349,2,1,2596,53367
None_4,prompt,64.80501214725626,65.14662595077793,1,1,3041918976.0,24,23,0,23,358,2,1,5801,55513
None_4,prompt,65.14662595077793,65.17429936754885,1,1,28311552.0,25,24,0,24,390,2,1,53,58087
None_4,prompt,65.17429936754885,65.30232357179918,1,1,1140326400.0,24,23,0,23,391,2,1,2174,55913
None_4,prompt,65.30232357179918,65.31983565584953,1,1,170393600.0,25,24,0,24,401,2,1,324,58909
None_4,prompt,65.31983565584953,65.4734175899272,1,1,1367867392.0,27,26,0,26,405,2,1,2608,60919
None_4,prompt,65.4734175899272,65.85489909642837,1,1,3396861952.0,26,25,0,25,414,2,1,6478,54441
None_4,prompt,65.85489909642837,65.87251927976298,1,1,85983232.0,25,24,0,24,436,2,1,163,54278
None_4,prompt,65.87251927976298,66.03028231710732,1,1,1405091840.0,28,27,0,27,437,2,1,2679,54624
None_4,prompt,66.03028231710732,66.2237908429429,1,1,1723334656.0,30,29,0,29,459,2,1,3286,55364
None_4,prompt,66.2237908429429,66.34922394094345,1,1,1117257728.0,32,31,0,31,479,2,1,2130,58019
None_4,prompt,66.34922394094345,66.67193444659742,1,1,2873622528.0,32,31,0,31,490,2,1,5480,56506
None_4,prompt,66.67193444659742,66.89206070027161,1,1,1960312832.0,36,35,0,35,518,2,1,3738,59148
None_4,prompt,66.89206070027161,66.9415969986264,2,2,487063552.0,35,33,0,33,532,3,1,927,58221
None_4,prompt,66.9415969986264,67.09788781651064,1,1,1391984640.0,33,32,0,32,538,2,1,2654,55567
None_4,prompt,67.09788781651064,67.53578477272285,1,1,3899129856.0,32,31,0,31,620,2,1,7436,48131
None_4,prompt,67.53578477272285,67.97368172893506,1,1,3899129856.0,31,30,0,30,635,2,1,7436,40695
None_4,prompt,67.97368172893506,68.06647173036431,2,2,886046720.0,32,30,0,30,665,3,1,1688,46377
None_4,prompt,68.06647173036431,68.2733480088976,1,1,1842348032.0,30,29,0,29,665,2,1,3513,42864
