name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_11,token,3.2520308973915,6.869953442207839,1,0,2613575680.0,1,0,0,0,7734,2,21,0,0
None_11,token,9.438245834220599,10.457657547146951,1,0,17498112000.0,2,1,0,0,7814,3,6.0,0,1
None_11,token,10.457657547146951,11.018789348872156,2,0,26290421760.0,3,1,0,0,7814,4,3.0,0,1
None_11,token,11.018789348872156,11.997529069557007,3,0,26311393280.0,3,0,0,0,7814,4,5.0,0,0
None_11,token,11.997529069557007,12.53344818121819,2,0,8996782080.0,2,0,0,0,7825,3,3.0,0,0
None_11,token,12.53344818121819,12.8733403325377,1,0,204472320.0,1,0,0,0,7825,2,2.0,0,0
None_11,token,20.01420531387366,20.88882654019734,1,0,5240258560.0,1,0,0,0,7918,2,5,0,0
None_11,token,45.85416065585387,49.626835217483475,1,0,1811415040.0,1,0,0,0,7981,2,22,0,0
None_11,token,49.976726062512284,51.696405766566976,1,0,8629780480.0,2,1,0,0,8020,3,10.0,0,1
None_11,token,51.696405766566976,51.874700268912086,2,0,8648130560.0,2,0,0,0,8020,3,1.0,0,0
None_11,token,51.874700268912086,52.93098885031997,1,0,6377963520.0,1,0,0,0,8030,2,6.0,0,0
None_11,token,53.135461671322346,53.98607451972836,1,0,19901972480.0,2,1,0,0,8047,3,5.0,0,1
None_11,token,53.98607451972836,55.12272757692748,2,0,20232273920.0,2,0,0,0,8047,3,6.0,0,0
None_11,token,55.122727576927474,77.81078275494481,1,0,19825950720.0,1,0,0,0,8047,2,120.0,0,0
None_11,token,136.9932988663618,137.85398225599167,1,0,2424832000.0,1,0,0,0,8068,2,5,0,0
None_11,token,139.49059360816256,180.8785609965168,1,0,4815585280.0,1,0,0,0,8090,2,238,0,0
None_11,token,251.4717092183562,253.0674948088477,1,0,7659847680.0,1,0,0,0,8123,2,9,0,0
None_11,token,255.76605599864692,256.90036531953643,1,0,19511377920.0,1,0,0,0,8159,2,6,0,0
None_11,token,283.1936162895016,286.5385301306266,1,0,6412042240.0,1,0,0,0,8222,2,19,0,0
None_11,token,286.9438121842172,287.4660231612001,1,0,11329863680.0,2,1,0,0,8262,3,3.0,0,1
None_11,token,287.4660231612001,288.0089111912082,2,0,30843863040.0,3,1,0,0,8262,4,3.0,0,1
None_11,token,288.0089111912082,288.9886177361566,2,0,26481786880.0,2,0,0,0,8264,3,5.0,0,0
None_11,token,288.9886177361566,289.36674160712226,1,0,19511377920.0,1,0,0,0,8265,2,2.0,0,0
None_11,token,291.2909766321437,293.8473313479106,1,0,720896000.0,1,0,0,0,8317,2,15,0,0
None_11,token,294.04445727271195,297.45407224720657,1,0,4343726080.0,2,1,0,0,8336,3,20.0,0,1
None_11,token,297.45407224720657,297.97585885965026,2,0,5046272000.0,3,1,0,0,8336,4,3.0,0,1
None_11,token,297.97585885965026,298.4997361473604,3,0,11253841920.0,4,1,0,0,8336,5,3.0,0,1
