name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_14,token,4.211718287362682,6.254248087665811,1,0,498073600.0,1,0,0,0,7748,2,12,0,0
None_14,token,8.202953791905399,9.40994540963449,1,0,2723676160.0,1,0,0,0,7794,2,7,0,0
None_14,token,17.547722710802024,18.63018950839127,1,0,21563965440.0,2,1,0,0,7886,3,6.0,0,1
None_14,token,18.63018950839127,19.585641102892,2,0,21587558400.0,2,0,0,0,7886,3,5.0,0,0
None_14,token,19.585641102892,20.307327162623213,1,0,10789847040.0,1,0,0,0,7895,2,4.0,0,0
None_14,token,23.302262313581128,24.33037933456541,1,0,8543272960.0,2,1,0,0,7959,3,6.0,0,1
None_14,token,24.33037933456541,26.11200065285564,2,0,8569487360.0,2,0,0,0,7959,3,10,0,0
None_14,token,26.11200065285564,27.654549936377485,1,0,1685585920.0,1,0,0,0,7959,2,9.0,0,0
None_14,token,47.690351424398045,54.318045926103856,1,0,296222720.0,1,0,0,0,7995,2,39,0,0
None_14,token,137.98285161495133,139.1865910707852,1,0,2254438400.0,1,0,0,0,8076,2,7,0,0
None_14,token,251.1008136987923,253.07397306065835,1,0,9754378240.0,1,0,0,0,8117,2,11,0,0
None_14,token,256.50635713628697,257.9275533010544,1,0,8000634880.0,1,0,0,0,8163,2,8,0,0
None_14,token,283.4484483063731,285.0106429317824,1,0,12378439680.0,2,1,0,0,8226,3,9.0,0,1
None_14,token,285.0106429317824,285.9199854631796,2,0,12391546880.0,2,0,0,0,8226,3,5,0,0
None_14,token,285.9199854631796,288.17696119205044,1,0,6459228160.0,2,1,0,0,8226,3,13.0,0,1
None_14,token,288.17696119205044,288.52907036319624,2,0,10333716480.0,3,1,0,0,8226,4,2.0,0,1
None_14,token,288.52907036319624,289.0687464613264,3,0,10449059840.0,3,0,0,0,8226,4,3.0,0,0
None_14,token,289.0687464613264,289.60123172607024,2,0,11605114880.0,3,1,0,0,8226,4,3.0,0,1
None_14,token,289.60123172607024,291.7741386963168,3,0,11636572160.0,3,0,0,0,8226,4,12,0,0
None_14,token,291.7741386963168,294.61530594843555,2,0,8008499200.0,2,0,0,0,8226,3,16.0,0,0
None_14,token,294.61530594843555,296.3519083145468,1,0,3976724480.0,1,0,0,0,8280,2,10.0,0,0
None_14,token,297.3697720853519,297.5402009240703,1,0,901775360.0,2,1,0,0,8359,3,1.0,0,1
None_14,token,297.5402009240703,298.0519273772914,2,0,7809269760.0,4,2,0,0,8359,5,3.0,0,2
None_14,token,298.0519273772914,298.22933681387053,4,0,13104578560.0,5,1,0,0,8359,6,1.0,0,1
None_14,token,298.22933681387053,299.32502508816566,5,0,13227786240.0,5,0,0,0,8359,6,6.0,0,0
None_14,token,299.32502508816566,299.5070129873012,4,0,12519997440.0,4,0,0,0,8359,5,1.0,0,0
None_14,token,299.5070129873012,300.4161413895264,3,0,12349603840.0,3,0,0,0,8363,4,5.0,0,0
None_14,token,300.4161413895264,302.34883041185293,2,0,6126305280.0,2,0,0,0,8363,3,11.0,0,0
None_14,token,302.34883041185293,306.5488187664261,1,0,5366087680.0,1,0,0,0,8381,2,24.0,0,0
