request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15626,2,0,PROMPT,None_1,0.8286535685556186,0.8428760759408228
15626,2,1,TOKEN,None_33,0.8428760911996118,1.1768271676231825
15626,2,2,KVCacheTransfer,DummyLink,0.8428760759408228,0.8428760911996118
15636,2,0,PROMPT,None_1,1.1,1.1142225073852043
15636,2,1,TOKEN,None_11,1.1142225189564527,1.8119285570614214
15636,2,2,KVCacheTransfer,DummyLink,1.1142225073852043,1.1142225189564527
15612,2,0,PROMPT,None_1,0.24682016432824758,0.29115509808340645
15612,2,1,TOKEN,None_37,0.2911553073831298,1.999156043867527
15612,2,2,KVCacheTransfer,DummyLink,0.29115509808340645,0.2911553073831298
15617,2,0,PROMPT,None_1,0.36,0.37261136397047406
15617,2,1,TOKEN,None_2,0.3726113928350167,2.564886864368807
15617,2,2,KVCacheTransfer,DummyLink,0.37261136397047406,0.3726113928350167
15615,2,0,PROMPT,None_0,0.27999999999999997,0.44838709587103165
15615,2,1,TOKEN,None_48,0.4483878510539337,2.982963155656932
15615,2,2,KVCacheTransfer,DummyLink,0.44838709587103165,0.4483878510539337
15616,2,0,PROMPT,None_1,0.29115509808340645,0.34408228206207425
15616,2,1,TOKEN,None_30,0.34408253192474514,2.9913860580904093
15616,2,2,KVCacheTransfer,DummyLink,0.34408228206207425,0.34408253192474514
15630,2,0,PROMPT,None_1,0.8675655420106198,0.9290343454873661
15630,2,1,TOKEN,None_26,0.9290346211628218,3.2843926460099233
15630,2,2,KVCacheTransfer,DummyLink,0.9290343454873661,0.9290346211628218
15634,2,0,PROMPT,None_0,1.02,1.1884721541784258
15634,2,1,TOKEN,None_44,1.1884729097427975,3.3008467565257105
15634,2,2,KVCacheTransfer,DummyLink,1.1884721541784258,1.1884729097427975
15628,2,0,PROMPT,None_1,0.8428760759408228,0.8675655420106198
15628,2,1,TOKEN,None_8,0.8675656598847653,3.4489495809248125
15628,2,2,KVCacheTransfer,DummyLink,0.8675655420106198,0.8675656598847653
15605,2,0,PROMPT,None_1,0.02626085603540424,0.05623945947980996
15605,2,1,TOKEN,None_5,0.056239601005078514,3.5025578012999654
15605,2,2,KVCacheTransfer,DummyLink,0.05623945947980996,0.056239601005078514
15622,2,0,PROMPT,None_0,0.6,0.6121391322799496
15622,2,1,TOKEN,None_20,0.6121391878473732,3.6539442931527106
15622,2,2,KVCacheTransfer,DummyLink,0.6121391322799496,0.6121391878473732
15638,2,0,PROMPT,None_1,1.1970086263545494,1.2092310936387094
15638,2,1,TOKEN,None_13,1.2092311495876027,3.7101128273453536
15638,2,2,KVCacheTransfer,DummyLink,1.2092310936387094,1.2092311495876027
15606,2,0,PROMPT,None_1,0.0,0.02626085603540424
15606,2,1,TOKEN,None_10,0.026260981411787704,3.7926797235484853
15606,2,2,KVCacheTransfer,DummyLink,0.02626085603540424,0.026260981411787704
15650,2,0,PROMPT,None_0,1.6600000000000001,1.6883355712700046
15650,2,1,TOKEN,None_36,1.688335705038722,3.8172136272169053
15650,2,2,KVCacheTransfer,DummyLink,1.6883355712700046,1.688335705038722
15620,2,0,PROMPT,None_0,0.54,0.5515557872504785
15620,2,1,TOKEN,None_27,0.5515558401476139,3.8263572130542727
15620,2,2,KVCacheTransfer,DummyLink,0.5515557872504785,0.5515558401476139
15623,2,0,PROMPT,None_0,0.64,0.7139723746636676
15623,2,1,TOKEN,None_47,0.7139727064151731,3.8344613662441964
15623,2,2,KVCacheTransfer,DummyLink,0.7139723746636676,0.7139727064151731
15635,2,0,PROMPT,None_1,1.08,1.0909446638862705
15635,2,1,TOKEN,None_9,1.0909447139859614,3.87438941890915
15635,2,2,KVCacheTransfer,DummyLink,1.0909446638862705,1.0909447139859614
15641,2,0,PROMPT,None_1,1.2911391122294276,1.3249963490035677
15641,2,1,TOKEN,None_16,1.3249965088393831,4.006405647041811
15641,2,2,KVCacheTransfer,DummyLink,1.3249963490035677,1.3249965088393831
15663,2,0,PROMPT,None_1,2.12,2.1321669106146866
15663,2,1,TOKEN,None_13,2.1586247881316765,4.024431979514151
15663,2,2,KVCacheTransfer,DummyLink,2.1321669106146866,2.132166938461977
15610,2,0,PROMPT,None_0,0.16,0.19536559418014798
15610,2,1,TOKEN,None_45,0.19536576113673165,4.045252841149581
