request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
7718,2,0,PROMPT,None_1,1.15,1.2126513690947132
7718,2,1,TOKEN,None_3,1.215068361282213,2.073895548538445
7718,2,2,KVCacheTransfer,DummyLink,1.2126513690947132,1.215068361282213
7720,2,0,PROMPT,None_1,1.3062086002719344,1.7432512768777424
7720,2,1,TOKEN,None_2,1.8166586478202456,2.9170938510452458
7720,2,2,KVCacheTransfer,DummyLink,1.7432512768777424,1.7761858471902423
7722,2,0,PROMPT,None_1,1.7432512768777424,2.3314284298635424
7722,2,1,TOKEN,None_4,2.5128840675088124,3.425848582694491
7722,2,2,KVCacheTransfer,DummyLink,2.3314284298635424,2.375752160332292
7717,2,0,PROMPT,None_0,1.05,1.278247731288054
7717,2,1,TOKEN,None_2,1.295960133631804,3.4543975886226237
7717,2,2,KVCacheTransfer,DummyLink,1.278247731288054,1.295960133631804
7724,2,0,PROMPT,None_0,2.0,2.364472209919595
7724,2,1,TOKEN,None_3,2.42822453699664,4.138490776916033
7724,2,2,KVCacheTransfer,DummyLink,2.364472209919595,2.391938030232095
7725,2,0,PROMPT,None_0,2.55,2.793348890628959
7725,2,1,TOKEN,None_3,2.977443624318483,4.333988894730127
7725,2,2,KVCacheTransfer,DummyLink,2.793348890628959,2.812233167972709
7719,2,0,PROMPT,None_1,1.2126513690947132,1.3062086002719344
7719,2,1,TOKEN,None_4,1.3135328190219344,4.493896255810753
7719,2,2,KVCacheTransfer,DummyLink,1.3062086002719344,1.3135328190219344
7729,2,0,PROMPT,None_1,2.809515079157162,3.0847966296424096
7729,2,1,TOKEN,None_4,3.2417875223929347,4.493896255810753
7729,2,2,KVCacheTransfer,DummyLink,3.0847966296424096,3.0869572741736597
7721,2,0,PROMPT,None_0,1.278247731288054,1.735538864000506
7721,2,1,TOKEN,None_3,1.8961977271007793,4.525423502629182
7721,2,2,KVCacheTransfer,DummyLink,1.735538864000506,1.769999313219256
7728,2,0,PROMPT,None_0,2.793348890628959,3.1589550140905263
7728,2,1,TOKEN,None_3,3.351742910104077,5.261602223843342
7728,2,2,KVCacheTransfer,DummyLink,3.1589550140905263,3.1865062836217763
7727,2,0,PROMPT,None_1,2.809515079157162,3.0847966296424096
7727,2,1,TOKEN,None_2,3.272536667854294,5.393432668379453
7727,2,2,KVCacheTransfer,DummyLink,3.0847966296424096,3.1039982897986595
7730,2,0,PROMPT,None_1,3.0847966296424096,3.3824153116527462
7730,2,1,TOKEN,None_2,3.4543975886226237,5.393432668379453
7730,2,2,KVCacheTransfer,DummyLink,3.3824153116527462,3.3949275186839962
7737,2,0,PROMPT,None_1,3.781569992779916,4.0887842031214525
7737,2,1,TOKEN,None_4,4.1331070624058635,5.790740289771018
7737,2,2,KVCacheTransfer,DummyLink,4.0887842031214525,4.1026391835902025
7741,2,0,PROMPT,None_1,4.376178141828051,4.432975721386137
7741,2,1,TOKEN,None_2,4.5754989024584605,5.821976733832404
7741,2,2,KVCacheTransfer,DummyLink,4.432975721386137,4.437358045604888
