instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.28255980825152804,56407.34613356881,1150.845649724271,55255.882302311446,0.6181815343166263,25.0
Tile,0.239335550756628,47297.506175344155,979.8627631615891,46317.12219803184,0.5212141517757989,24.99853515625
Tile,0.18255252654928453,35949.25867399868,772.681093783067,35176.176713491404,0.4008667251965426,25.0
Tile,0.19035195158068866,36683.15843406599,776.5054310973619,35906.24536045646,0.40764251318453176,25.0
Tile,0.16600481425662433,31888.83084332172,704.3365730929265,31184.13546313836,0.3588070913101198,25.0
Tile,0.11220540397055712,20374.413190390056,467.7878818623906,19906.39358444586,0.23172408224944285,24.99951171875
Tile,0.1440371610415905,26877.60623897672,602.3320755570247,26274.97002197768,0.3041414427084611,24.99951171875
Tile,0.1130538006824066,20786.471545986948,475.3033134279681,20310.931834021285,0.23639853816767875,25.0
Tile,0.1304475905214226,23959.425241185774,540.8132123063882,23418.341299272837,0.27072960718643047,25.0
Tile,0.12891342058205132,24009.177185045733,538.4725566375939,23470.433316593015,0.2713118158015519,25.0
Tile,0.9823828072952677,185148.17181871025,1606.5814083077798,183540.08970448468,1.5007059182106133,25.0
Tile,0.9867184458450917,183033.52270270995,1587.3909856056125,181444.6489998192,1.482717285031039,25.0
Tile,0.985344812667077,180399.84349571876,1565.6106175216119,178832.77042572168,1.4624524751584942,25.0
Tile,0.9847952189300211,187315.86796801176,1620.271822559419,185694.0830340806,1.513111371838257,25.0
Tile,0.977086732619724,179609.899727763,1560.9938378848078,178047.44758262258,1.4583072558146994,25.0
Tile,0.9996736731192543,190082.85388328333,1634.3460646913654,188446.98230333324,1.5255152584506169,24.99951171875
Tile,0.9910845603188069,184965.73087120455,1602.2785223590665,183361.95586559596,1.4964832493799407,24.99951171875
Tile,0.9788804794726804,188216.31917549903,1621.4642464854467,186593.34119882758,1.513730186255831,25.0
Tile,0.9775395346596641,183447.05565918412,1586.0289624667566,181859.5456218154,1.4810749027606118,25.0
Tile,0.9821353710431102,183517.32425592525,1592.2160702866363,181923.62091436877,1.487271269934575,25.0
