name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_16,token,0.20871500867121817,0.47515019245632933,1,0,971505664.0,2,1,0,0,15610,3,8.0,1,1
None_16,token,0.4751501924563297,0.743808257621363,2,0,1123024896.0,3,1,0,0,15610,4,8.0,2,1
None_16,token,0.7438082576213629,1.1483550204208202,3,0,1808793600.0,4,1,0,0,15610,5,12.0,3,1
None_16,token,1.1483550204208202,1.4927121117043587,4,0,2237661184.0,5,1,0,0,15610,6,10.0,4,1
None_16,token,1.4927121117043582,1.7358028657462592,5,0,2483552256.0,6,1,0,0,15610,7,7.0,5,1
None_16,token,1.7358028657462587,2.1208805831441064,6,0,3978297344.0,7,1,0,0,15610,8,11.0,6,1
None_16,token,2.120880583144106,2.3051067951883613,7,0,5330960384.0,8,1,0,0,15610,9,5.0,7,1
None_16,token,2.305106795188361,2.728080344832521,8,0,5974786048.0,9,1,0,0,15610,10,11.0,8,1
None_16,token,2.728080344832521,3.1985395863488764,9,0,6918504448.0,10,1,0,0,15610,11,12.0,9,1
None_16,token,3.1985395863488764,3.519963075254182,10,0,7883718656.0,11,1,0,0,15610,12,8.0,10,1
None_16,token,3.519963075254182,3.768072640192149,11,0,8036286464.0,12,1,0,0,15610,13,6.0,11,1
None_16,token,3.7680726401921483,4.183214047312261,12,0,8665956352.0,13,1,0,0,15610,14,10.0,12,1
None_16,token,4.183214047312261,4.4368313028267075,13,0,8707899392.0,13,0,0,0,15610,14,6.0,13,0
None_16,token,4.4368313028267075,4.4788366665165285,12,0,8455192576.0,12,0,0,0,15610,13,1.0,12,0
None_16,token,4.4788366665165285,4.520507490459496,11,0,8721530880.0,12,1,0,0,15610,13,1.0,11,1
None_16,token,4.520507490459496,4.605210099539979,12,0,9732358144.0,13,1,0,0,15610,14,2.0,12,1
None_16,token,4.605210099539979,4.735343277503786,13,0,10119282688.0,14,1,0,0,15610,15,3.0,13,1
None_16,token,4.735343277503786,4.779142842812879,14,0,10180100096.0,14,0,0,0,15610,15,1.0,14,0
None_16,token,4.779142842812879,4.864887183301269,13,0,9680977920.0,14,1,0,0,15629,15,2.0,13,1
None_16,token,4.864887183301269,5.642584509523149,14,0,9730260992.0,14,0,0,0,15629,15,18.0,14,0
None_16,token,5.642584509523149,5.685633884873398,13,0,11637620736.0,14,1,0,0,15629,15,1.0,13,1
None_16,token,5.685633884873398,5.777130224846039,14,0,12231639040.0,15,1,0,0,15629,16,2.0,14,1
None_16,token,5.777130224846038,6.381007579453473,15,0,15241576448.0,16,1,0,0,15629,17,13.0,15,1
None_16,token,6.381007579453473,6.631322499160129,16,0,15471214592.0,17,1,0,0,15629,18,5.0,16,1
None_16,token,6.631322499160129,6.983630880722981,17,0,16023814144.0,18,1,0,0,15629,19,7.0,17,1
None_16,token,6.983630880722981,7.494469557620001,18,0,16230383616.0,18,0,0,0,15629,19,10.0,18,0
None_16,token,7.494469557620001,7.59642034712188,17,0,16359882752.0,18,1,0,0,15629,19,2.0,17,1
None_16,token,7.59642034712188,7.699188755691656,18,0,17835229184.0,19,1,0,0,15629,20,2.0,18,1
None_16,token,7.699188755691656,7.805555339919904,19,0,18006671360.0,20,1,0,0,15629,21,2.0,19,1
None_16,token,7.805555339919904,7.912210533855331,20,0,18106286080.0,20,0,0,0,15629,21,2.0,20,0
None_16,token,7.9122105338553315,7.964834848098154,19,0,17630232576.0,20,1,0,0,15629,21,1.0,19,1
None_16,token,7.964834848098154,8.070383813099468,20,0,17925931008.0,21,1,0,0,15629,22,2.0,20,1
None_16,token,8.070383813099468,8.494896368952556,21,0,18196987904.0,22,1,0,0,15629,23,8.0,21,1
None_16,token,8.494896368952556,8.601758736345584,22,0,18246270976.0,22,0,0,0,15629,23,2.0,22,0
None_16,token,8.601758736345584,8.706293332333097,21,0,17821597696.0,22,1,0,0,15629,23,2.0,21,1
None_16,token,8.706293332333097,8.812212343132133,22,0,18036555776.0,22,0,0,0,15629,23,2.0,22,0
None_16,token,8.812212343132133,8.864219045381693,21,0,17461936128.0,22,1,0,0,15629,23,1.0,21,1
None_16,token,8.864219045381693,9.06579871566852,21,0,16131293184.0,22,1,0,0,15629,23,4.0,21,1
None_16,token,9.06579871566852,9.470519024431836,22,0,16739991552.0,23,1,0,0,15629,24,8.0,22,1
None_16,token,9.470519024431836,9.623536090854058,22,0,17208180736.0,23,1,0,0,15629,24,3.0,22,1
None_16,token,9.623536090854058,9.727013970939819,23,0,17424711680.0,23,0,0,0,15629,24,2.0,23,0
None_16,token,9.727013970939819,9.8271725128134,22,0,16065757184.0,22,0,0,0,15629,23,2.0,22,0
None_16,token,9.8271725128134,9.874536701880105,21,0,14382268416.0,22,1,0,0,15629,23,1.0,21,1
None_16,token,9.874536701880105,9.922566387288793,22,0,15113125888.0,23,1,0,0,15629,24,1.0,22,1
None_16,token,9.922566387288793,10.11736014407868,23,0,17282105344.0,24,1,0,0,15629,25,4.0,23,1
None_16,token,10.11736014407868,10.424582593039553,24,0,17338204160.0,24,0,0,0,15629,25,6.0,24,0
None_16,token,10.424582593039553,10.577059248917971,23,0,17775460352.0,24,1,0,0,15629,25,3.0,23,1
None_16,token,10.577059248917971,10.680830950625795,24,0,18802016256.0,25,1,0,0,15629,26,2.0,24,1
None_16,token,10.680830950625795,11.052913335031755,25,0,18842386432.0,25,0,0,0,15629,26,7.0,25,0
None_16,token,11.052913335031755,11.157258347376812,24,0,17961058304.0,24,0,0,0,15629,25,2.0,24,0
None_16,token,11.157258347376812,11.41691399439794,23,0,20401618944.0,24,1,0,0,15642,25,5.0,23,1
None_16,token,11.41691399439794,11.47222537630931,24,0,20511195136.0,25,1,0,0,15642,26,1.0,24,1
None_16,token,11.47222537630931,11.693758862093096,25,0,20584071168.0,25,0,0,0,15642,26,4.0,25,0
None_16,token,11.693758862093096,11.85942720016813,24,0,21480079360.0,25,1,0,0,15642,26,3.0,24,1
