request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
7718,0.18477699340221893,0.0,0.021403658283758648,0.027228889186410046,0.00048339843750000444,198,6
7720,0.37410238467683,0.0,0.15888192413401891,0.03074578007754444,0.0065869140625000044,2698,7
7722,0.3986770533990134,0.0,0.2138251543849602,0.030808649835675533,0.008864746093749987,3631,6
7729,0.27084403300001625,0.0,0.01913357331426907,0.0314638074607184,0.01859302976349514,177,8
7725,0.3288092818722441,0.0,0.08503917785014364,0.03047126300276256,0.0037768554687500067,1547,8
7741,0.2455820845647514,0.0,0.019403821524922593,0.032311180434261254,0.019355857140716803,359,7
7717,0.492287256092131,0.0,0.0797620213707553,0.031732710363182745,0.0035424804687499978,1451,13
7724,0.45411940871659956,0.0,0.13249975140902243,0.03216196573075771,0.0054931640625,2250,10
7730,0.4141501335579659,0.0,0.05634463949346946,0.0325277721876815,0.012537620177885733,1025,11
7755,0.32162761622700975,0.054030859647526686,0.09100941246468491,0.03294545768033212,0.019178041514609834,180,7
7737,0.40662508519403445,0.004666270999931943,0.06705765229270055,0.03395674329013339,0.028672073993180447,1135,10
7746,0.3784093364074793,0.0,0.13827085169261544,0.034305497816409125,0.03040620170639796,2348,7
7719,0.6450253366127181,0.0,0.03206232903221812,0.03226121092528947,0.00146484375,600,19
7727,0.5028682047997848,0.0,0.08646840772997799,0.034699983089150566,0.03220191513884674,1573,12
7774,0.3670088589814026,0.06600941246468495,0.17649987625187874,0.03175149712158731,0.016412126626031642,181,6
7749,0.42193116761161253,0.04900586610985258,0.17885562249069453,0.03472507787441686,0.0261469109545458,2205,7
7728,0.5270728567738424,0.0,0.1329119728578505,0.03583280762872654,0.025512360416724555,2257,11
7721,0.6745937200353476,0.0,0.1662430214345202,0.03389004657338849,0.0068920898437500044,2823,15
7752,0.42070801224866405,0.06471964533558694,0.13370747222759094,0.03188894889123035,0.013751755276138478,1077,9
7778,0.40946509470762427,0.11695426235833128,0.2119430789873218,0.03292033595338375,0.02464116462744237,181,6
7763,0.4388560527752853,0.11870747222759093,0.17736086768079273,0.03268689813681157,0.023221216883958617,1067,8
7735,0.5274563385789635,0.03204784746230077,0.11840631443229149,0.034087502012222666,0.011331131550986306,1571,12
7747,0.47574565021423965,0.058406314432291495,0.16631317035978466,0.034381386650495,0.018230277733706335,794,9
7765,0.4789744579497659,0.15885562249069451,0.2229510855632656,0.036574767483785756,0.03178600494874284,1166,7
7748,0.508095597035133,0.01205765229270056,0.054005866109852585,0.03492997930194464,0.03351372453645873,177,13
7764,0.49779512538528226,0.1369542623583313,0.2319430789873218,0.033231505799745056,0.02464116462744237,1547,8
7750,0.5347448178519971,0.07043088424835975,0.15695426235833132,0.03777905554936658,0.03716382868679513,1574,10
7758,0.5197448178519971,0.08600941246468491,0.1964998762518787,0.03591610462223538,0.019196020938894165,1829,9
7761,0.5288507237433592,0.18815641603228417,0.21582983280320445,0.03478009899335052,0.023157499296178163,17,9
7783,0.5463884292411664,0.28511993954438497,0.3277093999421814,0.036446504883164164,0.03188432009316611,797,6
7768,0.5870648184522169,0.1884700771878397,0.2509713992405955,0.03360934192116214,0.015651135532912308,1137,10
7773,0.6048669850174873,0.21218456083564358,0.3970953250242349,0.0346286099988754,0.03176072775105043,3140,6
7743,0.6843358160391471,0.0354134443159595,0.2281564160322842,0.03509072307745099,0.014526083963497527,3273,13
7775,0.6723755617089648,0.24097139924059557,0.4335377046217082,0.039806309514542774,0.03224796928833917,3270,6
7739,0.8020193931073429,0.015039177850143637,0.03774002754503919,0.03473997116192289,0.0005126953124999778,210,22
7777,0.7143954432012416,0.2119430789873218,0.3969127319543171,0.035275856805213834,0.029738288549148617,3141,9
7771,0.7317111994416954,0.21295108556326564,0.4009240662288655,0.036754125912536656,0.02981780267912615,3192,9
7784,0.6966520262104459,0.25703840721803056,0.496009069981503,0.033440492704823806,0.010766702109450743,4058,6
7772,0.7492870998434709,0.15567501020219326,0.21218456083564358,0.03580683593385515,0.034015207883255405,1028,15
7757,0.7692156502224344,0.04903085964752668,0.08600941246468491,0.032533630369416644,0.0031187509612233266,81,21
7744,0.7969001339884121,0.00440382152492258,0.22347007718783973,0.03822867045337149,0.02751120836473886,3720,15
7788,0.6878240622238514,0.3635377046217082,0.47402816840890194,0.03563264896915824,0.02638813288235564,2010,6
7734,0.8683021476751067,0.030463638765824308,0.08256492344317878,0.03571532837417854,0.034754077657042914,975,22
7762,0.7833021476751068,0.21582983280320445,0.3821906317945326,0.03646468326187038,0.03329689852418116,2825,11
