instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.5092341080297501,22152.27703067965,575.323041451269,21576.693964276365,0.2600249523807215,7.91015625
Tile,0.5031696299549624,21137.257011260477,548.1929054987154,20588.81618532327,0.24792043883109774,7.19921875
Tile,0.50741929132263,21353.682415787567,560.7096864242853,20792.721636883292,0.25109248033522685,7.31298828125
Tile,0.5109620021043731,22166.620442473017,578.9021447121625,21587.4578222679,0.260475493301971,7.26220703125
Tile,0.507616051990042,21625.763774426505,565.328825901041,21060.180957412314,0.2539911134990151,9.029296875
Tile,0.5008133935159875,21813.8428151641,564.7733502711676,21248.813639015723,0.2558258775663598,7.26220703125
Tile,0.5031646559840387,20481.16304360516,540.8973876336452,19940.024500082567,0.24115588928118575,7.26318359375
Tile,0.49556284813462953,21302.267598544306,560.5814458291305,20741.43542119457,0.25073152095124873,8.6533203125
Tile,0.4962064794517044,21043.607632814343,548.0144771893097,20495.34591922249,0.24723640290466006,9.37109375
Tile,0.49726777231815394,21081.216609771895,546.8371774895221,20534.132210739048,0.24722154367993243,8.3955078125
Tile,0.7954771943778635,46589.664558765326,346.0934590170952,46243.252163944366,0.318935803819835,24.07958984375
Tile,0.8080788293975836,52080.97412381984,384.21821888538886,51696.40206896707,0.35383596740917855,23.67138671875
Tile,0.7485152032722749,43556.46121072168,332.65745057899125,43223.496411622,0.3073485208720301,24.8662109375
Tile,0.9072212613113233,56513.022342712895,412.32416345405045,56100.318863546985,0.3793157118415308,22.66845703125
Tile,0.7758946534245,49208.69720656803,369.08561554857374,48839.27115837308,0.34043264647792554,24.79833984375
Tile,0.8038259363852922,48917.95979159756,365.0569867752243,48552.56624789739,0.33655692485323696,22.9345703125
Tile,0.7414392708965569,46194.367061362806,343.8710170888174,45850.179094158746,0.3169501151894317,24.9892578125
Tile,0.8580854462384485,50878.63160819224,377.365220892285,50500.918685044475,0.34770225555246886,24.91845703125
Tile,0.8452833490335585,48917.607392863254,364.36566350641937,48552.905869655,0.33585970181085006,22.01123046875
Tile,0.7600954753441909,47265.363841916966,354.51782926421293,46910.519016167935,0.3269964847241351,23.673828125
