instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.3505242142664143,15422.225906102243,350.7062118647295,15071.352362574726,0.167331662956211,25.1005859375
Tile,0.34042584371336915,15283.486204370818,346.23190225404454,14937.08860822878,0.16569388815230424,16.57568359375
Tile,0.34494763241205023,15520.846009691739,354.24946518795383,15166.427920551041,0.16862395290966925,21.294921875
Tile,0.3472669809223288,15257.435854552132,350.19965573250596,14907.07002355736,0.1661752624280009,26.095703125
Tile,0.34728012048182455,14972.385152364797,347.79873353895385,14624.422829073006,0.163589753000596,23.845703125
Tile,0.3465695943132815,15345.060711968008,354.07971527201806,14990.813513461704,0.16748323445081165,28.21728515625
Tile,0.3462795991156251,15242.202225850466,345.5514011462395,14896.485646007975,0.1651786964141881,20.3056640625
Tile,0.3439750699485274,15267.593198680144,349.803219349921,14917.62389328295,0.16608604743248542,28.1357421875
Tile,0.45912588446451597,68888.3612162601,546.9965879544915,68340.85135119534,0.5132771102783472,3.9365234375
Tile,0.43362447191950465,44084.552638283385,351.51817216867926,43732.70443614048,0.33002997422388086,3.99951171875
Tile,0.377834201694065,43612.52743556777,348.6939678556578,43263.50597422005,0.32749349204730355,3.9970703125
Tile,0.4120531599769117,58395.944566157974,465.7623589102501,57929.744900991886,0.437306255804402,3.99658203125
Tile,0.4253234466349461,65898.64903367852,527.4306340100637,65370.72296908095,0.4954305875016898,3.9833984375
Tile,0.4038046625982345,43480.607521736194,345.83474503759317,43134.44818900329,0.32458769530918274,3.9970703125
Tile,0.4416830187893525,51525.19745688055,409.4388756547358,51115.37434378951,0.38423743634628044,3.97607421875
Tile,0.45228163998385595,54136.397583599886,430.97818425002026,53705.014851319094,0.40454803080053475,3.95751953125
Tile,0.4286211053654873,50003.188840442635,398.7683989317084,49604.046042764734,0.37439874620643043,3.9873046875
Tile,0.35028148020461836,35914.2903582569,286.08577303903957,35627.936022681664,0.26856253622486226,3.9775390625
Tile,0.4470649448736789,48878.82696552626,388.30105194894264,48490.16152627282,0.36438730450251927,3.99365234375
Tile,0.3889135413993652,66023.94432892153,523.2767333271785,65500.1766961042,0.4908994900843584,3.97265625
Tile,0.370389989234981,41293.41883244699,327.98237319990824,40965.12868311444,0.30777613265762405,3.99609375
Tile,0.46339548261373914,57818.9554298733,461.0428125739733,57357.479756634886,0.43286066444678095,3.96630859375
Tile,0.3920189089990468,40344.049536064704,321.3153531119716,40022.43255569115,0.30162726162981784,3.98388671875
Tile,0.4057213608794682,42677.67303785661,339.7447392548513,42337.609390373174,0.3189082285581284,3.99072265625
Tile,0.4200884197076949,55268.30475212502,439.09702240924173,54828.79567019688,0.4120595188839097,3.97509765625
Tile,0.4265130263883089,55530.08353664572,441.94431724815456,55087.72439356212,0.414825835362133,3.96337890625
Tile,0.4641101945565532,81735.15170020146,653.5977572992882,81080.94007107688,0.6138718252636223,3.998046875
Tile,0.40618418265675554,51876.47429278473,411.6061607745961,51464.48193738819,0.38619462191011444,3.994140625
Tile,0.5223129221886599,53192.1778364759,424.4322678100365,52767.34704600206,0.3985226638092801,3.9873046875
Tile,0.5025425176158566,74864.76415113184,596.252140281495,74267.95229303521,0.5597178151540285,3.99853515625
Tile,0.49502695120972545,49970.032893013,399.67061663115544,49569.98688768859,0.3753886932390654,3.98583984375
Tile,0.42866195038480054,46106.80183718354,365.9671412935564,45740.491305467025,0.3433904229662648,3.93798828125
Tile,0.38706615324465865,45398.12658249955,361.8408525305885,45035.9460268797,0.33970308929726434,3.9794921875
Tile,0.37730204243583615,39336.740481938185,313.2199918516489,39023.22647107866,0.2940190078477142,3.96875
Tile,0.4283503498199014,65761.2675880265,524.2355123191103,65236.53990208851,0.4921736189529225,3.9990234375
Tile,0.4025095512550903,42752.49307664745,341.4237634158298,42410.74869604374,0.3206171878433479,3.986328125
Tile,0.5084203850898329,128942.11359586382,1016.2817278597889,127924.87916476143,0.9527032426352937,3.99853515625
Tile,0.42266963582666955,52238.61986310499,417.41993497513005,51820.80791674331,0.39201138650203476,3.9970703125
Tile,0.37670690880565644,39790.050147231035,316.6117161581905,39473.14125496904,0.29717610381205223,3.9990234375
Tile,0.42839491481252706,42284.08718501308,337.4627633797514,41946.30755099806,0.3168706353045254,3.966796875
