request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
15626,2.652560433748481,0.44930124293708307,0.5303050332817625,0.17685461670555988,0.048597544862539976,120,12
15612,10.543845938573998,0.0,0.25892196119926725,0.18699861777044965,0.1281326609312754,1646,55
15636,4.730192925600614,0.0,0.08100379034467942,0.19371621396899727,0.07134826545696882,91,24
15616,16.405590613324108,0.0,0.3091018552591498,0.19162486616743996,0.03282824570629028,1965,84
15605,21.28418320005868,0.15374571656790015,0.32882478267651777,0.19050325833983786,4.5288085936956435e-07,1113,110
15617,17.902951060138662,0.0,0.07182757971969655,0.24426196548519133,0.05098240563597223,227,73
15615,18.702951060138663,0.0,0.9620446465388781,0.24640147796666367,0.13970409582909538,5939,72
15606,23.373467691333374,0.0,0.15374571656790015,0.19189852871707003,4.0120442706959025e-07,986,121
15630,15.41683877887458,0.20181813331094212,0.5530073560245778,0.2008625867952703,0.04140669226086224,2168,74
15628,17.137780083609897,0.05727221114213599,0.20181813331094212,0.2016185946464161,0.10739454985103514,927,84
15620,22.083454814710343,0.0,0.06581557965505258,0.20386702995421566,0.01178777088763372,416,108
15634,17.355078004411453,0.0,0.9625306094854373,0.26873028516272157,0.08712320586164246,5942,61
15638,17.071253646949817,0.0,0.06961263232745907,0.20989680264965874,0.08701318814695469,440,81
15609,29.16500733149652,0.0,0.29510182212018554,0.2018874511145198,0.015166211452473766,1876,143
15641,18.482067324950847,0.06344242173479842,0.2611732268547744,0.21436345997760087,0.0511206025888189,1257,85
15650,15.391791772351905,0.0,0.1654835377774191,0.22067113383441284,0.13476232792441678,1052,69
15622,26.120626388724062,0.0,0.06913800074340859,0.26051488387980654,0.05721207677412554,437,100
15623,25.720626388724064,0.0,0.42262577585787753,0.2635208397173561,0.1430750309293325,2609,96
15610,30.783688055680443,0.0,0.2065398147355031,0.24859470114589383,0.13514458667486307,1313,123
15624,25.84590059182992,0.0,0.8493012429370834,0.2659212696690727,0.18350428951046815,5243,94
15637,21.16356840586777,0.0,0.21613534306670346,0.22049929539790597,0.12352934900811974,1374,95
15618,30.395936694149988,0.0,0.8274329103419076,0.25711742420702677,0.04755683558104273,5108,115
15651,17.197431334813963,0.0,0.0640752638468669,0.22251111780476748,0.060714659203352284,405,77
15635,24.548908439242684,0.0,0.06233494803867856,0.266158407513087,0.14086766209074142,394,92
15646,22.63667063484878,0.0,0.06186031645462897,0.22132166978817794,0.026567144949892096,391,102
15608,35.82097651222532,0.0,0.06454989543091672,0.24659604563306486,0.1542463359938453,408,145
15640,24.220976512225324,0.0,0.06344242173479842,0.26546740758780796,0.22068100502807475,401,91
15663,15.820976512225325,0.0,0.06929621127142482,0.26252800501589835,0.2336548488672392,219,60
15632,27.825890633437954,0.0,0.06613200071108594,0.22207806906181493,0.11864929614029052,418,125
15648,23.097616263444884,0.0,0.4888787242388162,0.22608737539206067,0.1798041412229896,3018,100
15639,26.786947100424285,0.0,0.07499179028003589,0.22637250262834108,0.0652238701457204,237,118
15643,26.20449350196378,0.0,0.06549915859901922,0.2613899434336476,0.08484004026226444,414,100
15647,26.29330310409988,0.0,0.0632842112067813,0.23212406099905397,0.0630485143205437,400,113
15664,20.214114193076142,0.0,0.10961788919597737,0.23652348592800193,0.18608482395400827,703,85
15673,18.220886210463135,0.24595199729273176,1.2632344320905347,0.24937723203489118,0.06391514266648812,6280,68
15688,11.866661315641238,0.0,0.08100379034468119,0.2455345317770116,0.2416669538226408,37,48
15633,31.87471751169528,0.0,0.08100379034467942,0.22709795515250428,0.08908787392972961,9,140
15657,22.78172754204951,0.0,0.0640752638468669,0.2416771518957728,0.09782016897758794,405,94
15652,25.714788371809743,0.0,0.07435894816796917,0.25899423660244214,0.06106393308894198,235,99
15661,23.304020310986907,0.0,0.06201852698264432,0.23716328351024757,0.19558820829525914,392,98
15645,30.473812902436485,0.0,0.054424421637831344,0.26223610759309185,0.2306185319212819,344,116
15660,23.873812902436487,0.0,0.49973189671197815,0.25971201117471676,0.23960565288117408,3085,90
15677,19.74799803941844,0.30259742825652225,0.5649800718047473,0.24913010347550252,0.006411393688487976,653,77
15675,20.037815963942446,0.0,0.08466929421538438,0.243331056947891,0.17139203246204104,543,82
15684,18.12782668089289,0.0,0.06138568487057938,0.24748549309619605,0.15231039307531447,388,73
15654,27.310416706981556,0.0,0.06565736912703457,0.24110406493676567,0.07582646554907413,415,113
15627,38.85939282161698,0.0,0.2568770125385207,0.2297768798159432,0.15861994856400052,1633,168
15667,25.483218783482062,0.0,0.19505664148669055,0.24315540521149395,0.11599977661645156,1240,104
15625,40.60470000670673,0.0,0.8569146624331818,0.26149858779127333,0.2065191525907224,5290,152
15681,23.12510100043349,0.0,0.16312398163040243,0.24958670672612052,0.15599034500037234,1037,92
15670,25.8917730517371,0.0,0.04240042150854251,0.250964782817753,0.09108615389583719,134,103
15687,20.11816069063394,0.0,0.07087831655159604,0.2537630680263588,0.0190655509277029,224,79
15679,25.568019694240324,0.0,0.9356406597758138,0.25135080647412766,0.01819882129519712,5776,98
15604,50.525190159496184,0.0,0.20638251099236865,0.24666082180639123,5.338541666788377e-07,1312,204
15689,20.125190159496185,0.0,0.12988862261770961,0.2563500197035702,0.2354993197660349,833,78
15665,29.044927014528184,0.0,0.5591813638410841,0.252086244696346,0.11583130910578632,3452,113
15685,23.703855616950545,0.0,0.06613200071108594,0.25416907114235976,0.1475640772348079,418,93
15619,46.98275830496444,0.0,0.06708126387918778,0.2563698198966407,0.012760237891241921,212,183
15686,24.713730068394923,0.0,0.062493158566695683,0.2567837178107107,0.09258484584475823,395,96
15668,29.978092948730136,0.0,0.07072010602357892,0.2600641116757092,0.10140651828665881,447,115
15671,29.585109456893733,0.0,0.553025833184666,0.2546674002079743,0.03762687776394813,3414,114
15676,31.10531718151719,0.08466929421538438,0.5025974282565215,0.2593450826547514,0.042878136549052925,2580,118
15735,10.282861220351329,0.0,0.1834161644947443,0.2729579744826104,0.009008354109134586,1166,37
15659,38.74062139620007,0.0,0.19836002009251175,0.25524676408018254,0.17672959855114811,1261,151
15698,25.24814904273829,0.0,0.070245474439524,0.2622698288364455,0.014312553857308785,222,96
15713,18.928735824151403,0.0,0.07435894816796917,0.2693482410854776,0.12233866097210466,235,70
15614,56.93323176458386,0.0,0.057272211142136875,0.253910533720722,0.017690418195429825,181,224
15697,26.574585278150096,0.0,0.07625747450417464,0.2649832780364592,0.0356668983580164,241,100
15701,25.370786693005336,0.0,0.06375884279083266,0.2608971943321083,0.15966726829225308,403,97
15700,26.406242880175547,0.0,0.06280957962272993,0.26881054388319203,0.2009566210651812,397,98
15702,26.199351438395098,0.0,0.06280957962272993,0.26136541858772366,0.16061653146035582,397,100
15720,20.73955127462652,0.0,1.0289455455152279,0.26635953687988234,0.005532535588940846,6352,74
15725,19.008133599975928,0.24109236782713594,0.4204186350003809,0.2693871734054427,0.26379967615550015,222,69
15672,40.293978828555225,0.0,0.44595199729273105,0.26389421742557945,0.17088678158184933,2753,151
15705,25.49397882855522,0.0,0.06265136909471636,0.2734551339726936,0.21913072593848426,396,93
15726,19.412588535034793,0.020418635000382324,0.09541042528041999,0.26829414041325517,0.1888078858754625,237,72
