name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_6,token,0.14941027751042968,0.26063334260142224,1,0,1454080000.0,2,1,0,0,7718,3,4.0,1,1
None_6,token,0.26063334260142224,0.28979756036391885,2,0,1495040000.0,2,0,0,0,7718,3,1.0,2,0
None_6,token,0.2897975603639189,0.3767641532086885,1,0,2166784000.0,2,1,0,0,7723,3,3.0,1,1
None_6,token,0.3767641532086885,0.4365143743961644,2,0,2340454400.0,3,1,0,0,7723,4,2.0,2,1
None_6,token,0.4365143743961645,0.49658083501424216,3,0,3318579200.0,5,2,0,0,7723,6,2.0,3,2
None_6,token,0.4965808350142421,0.5897722629862515,5,0,4153344000.0,6,1,0,0,7723,7,3.0,5,1
None_6,token,0.5897722629862515,0.6536120560789336,6,0,4215603200.0,6,0,0,0,7723,7,2.0,6,0
None_6,token,0.6536120560789337,0.6853815881044965,5,0,5354291200.0,6,1,0,0,7723,7,1.0,5,1
None_6,token,0.6853815881044965,0.8841753398447725,6,0,5844172800.0,7,1,0,0,7723,8,6.0,6,1
None_6,token,0.8841753398447725,0.9178474794249557,7,0,7382630400.0,8,1,0,0,7723,9,1.0,7,1
None_6,token,0.9178474794249557,0.953103832824324,8,0,8350924800.0,9,1,0,0,7723,10,1.0,8,1
None_6,token,0.953103832824324,0.9893799942192857,9,0,8378777600.0,9,0,0,0,7723,10,1.0,9,0
None_6,token,0.9893799942192859,1.0242977041244992,8,0,8794112000.0,10,2,0,0,7723,11,1.0,8,2
None_6,token,1.0242977041244992,1.2079425966351125,10,0,8826880000.0,10,0,0,0,7723,11,5.0,10,0
None_6,token,1.2079425966351125,1.4456833128475157,6,0,7944601600.0,7,1,0,0,7723,8,7.0,6,1
None_6,token,1.4456833128475157,1.517435989249859,7,0,7953612800.0,7,0,0,0,7723,8,2.0,7,0
None_6,token,1.517435989249859,1.6223623188146346,6,0,12487065600.0,7,1,0,0,7723,8,3.0,6,1
None_6,token,1.6223623188146346,1.785052299491755,7,0,17466163200.0,9,2,0,0,7723,10,4.0,7,2
None_6,token,1.785052299491755,1.876825441061885,9,0,21927526400.0,10,1,0,0,7723,12,2.0,9,1
None_6,token,1.876825441061885,1.9209558911317137,9,0,20149043200.0,10,1,0,0,7723,11,1.0,9,1
None_6,token,1.9209558911317137,2.0183343147968813,10,0,23060480000.0,11,1,0,0,7723,12,2.0,10,1
None_6,token,2.0183343147968813,2.270151675602843,10,0,22408396800.0,11,1,0,0,7745,12,5.0,10,1
None_6,token,2.270151675602843,2.3212592155099347,11,0,22414131200.0,11,0,0,0,7745,12,1.0,11,0
None_6,token,2.3212592155099347,2.4143076557348975,9,0,19405209600.0,10,1,0,0,7745,11,2.0,9,1
None_6,token,2.4143076557348975,2.4577142876492806,9,0,15083110400.0,9,0,0,0,7745,10,1.0,9,0
None_6,token,2.4577142876492806,2.5411902329367386,8,0,16224256000.0,9,1,0,0,7745,10,2.0,8,1
None_6,token,2.5411902329367386,2.585818738832576,9,0,16229171200.0,9,0,0,0,7745,10,1.0,9,0
None_6,token,2.585818738832576,2.6297479847730894,8,0,15558246400.0,8,0,0,0,7745,9,1.0,8,0
None_6,token,2.6297479847730894,2.6706178065585564,7,0,15749120000.0,8,1,0,0,7745,9,1.0,7,1
None_6,token,2.6706178065585564,2.7146310671905307,7,0,17085235200.0,8,1,0,0,7745,9,1.0,7,1
None_6,token,2.7146310671905307,2.8057071031101697,8,0,17092608000.0,8,0,0,0,7745,9,2.0,8,0
None_6,token,2.8057071031101697,2.848376991713168,7,0,14354022400.0,7,0,0,0,7745,8,1.0,7,0
None_6,token,2.848376991713168,3.0102052847830585,5,0,12247040000.0,5,0,0,0,7745,6,4.0,5,0
None_6,token,3.0102052847830585,3.088276721849584,4,0,10880614400.0,4,0,0,0,7745,5,2.0,4,0
None_6,token,3.088276721849584,3.238341247189983,3,0,10399744000.0,4,1,0,0,7745,5,4.0,3,1
None_6,token,3.238341247189983,3.3539826710249936,4,0,12654182400.0,5,1,0,0,7745,6,3.0,4,1
None_6,token,3.3539826710249936,3.3948998858341426,5,0,13142425600.0,6,1,0,0,7745,7,1.0,5,1
None_6,token,3.3948998858341426,3.436325065800391,6,0,13153894400.0,6,0,0,0,7745,7,1.0,6,0
None_6,token,3.436325065800391,3.5507657267644155,5,0,10697932800.0,6,1,0,0,7745,7,3.0,5,1
None_6,token,3.5507657267644155,3.589625660720233,6,0,10705305600.0,6,0,0,0,7745,7,1.0,6,0
None_6,token,3.589625660720233,3.66553856847636,5,0,13230080000.0,6,1,0,0,7779,7,2.0,5,1
None_6,token,3.66553856847636,3.7070680127245237,6,0,14549811200.0,7,1,0,0,7779,8,1.0,6,1
None_6,token,3.7070680127245232,3.83578857136476,7,0,14558003200.0,7,0,0,0,7779,8,3.0,7,0
