request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15626,2,0,PROMPT,None_4,3.6,3.758620975180915
15626,2,1,TOKEN,None_7,3.901897385459535,6.065046654293029
15626,2,2,KVCacheTransfer,DummyLink,3.758620975180915,3.760085818930915
15636,2,0,PROMPT,None_2,5.5,5.658620975180915
15636,2,1,TOKEN,None_7,5.668444530357421,10.321156956170428
15636,2,2,KVCacheTransfer,DummyLink,5.658620975180915,5.6597318150246645
15612,2,0,PROMPT,None_4,1.1,1.6144127332599127
15612,2,1,TOKEN,None_9,1.757566647542524,12.354695543866312
15612,2,2,KVCacheTransfer,DummyLink,1.6144127332599127,1.6345055066974128
15617,2,0,PROMPT,None_2,1.8,1.940652192836202
15617,2,1,TOKEN,None_8,1.996403752636767,15.715297400377505
15617,2,2,KVCacheTransfer,DummyLink,1.940652192836202,1.943423188929952
15615,2,0,PROMPT,None_1,1.4,3.314128678649243
15615,2,1,TOKEN,None_7,3.5127543490292172,18.483367117688182
15615,2,2,KVCacheTransfer,DummyLink,3.314128678649243,3.3866262372429934
15616,2,0,PROMPT,None_0,1.4,2.0141075460848894
15616,2,1,TOKEN,None_6,2.056104483164908,19.592516019363007
15616,2,2,KVCacheTransfer,DummyLink,2.0141075460848894,2.0380943624911394
15630,2,0,PROMPT,None_2,4.312149986358381,5.010892363073579
15630,2,1,TOKEN,None_6,5.152637676484538,21.341271030970095
15630,2,2,KVCacheTransfer,DummyLink,5.010892363073579,5.03735720682358
15634,2,0,PROMPT,None_1,5.1,7.015095573081966
15634,2,1,TOKEN,None_5,7.209908120694654,21.613827936544073
15634,2,2,KVCacheTransfer,DummyLink,7.015095573081966,7.087629752769466
15605,2,0,PROMPT,None_2,0.0,0.3478380146526627
15605,2,1,TOKEN,None_7,0.3614244404339127,23.022346029984863
15605,2,2,KVCacheTransfer,DummyLink,0.3478380146526627,0.3614244404339127
15622,2,0,PROMPT,None_0,3.0,3.135385480769648
15622,2,1,TOKEN,None_8,3.2178557420899168,23.03969734409499
15622,2,2,KVCacheTransfer,DummyLink,3.135385480769648,3.140719953425898
15628,2,0,PROMPT,None_4,4.2,4.486122436326821
15628,2,1,TOKEN,None_5,4.5153337058838545,23.913336901616514
15628,2,2,KVCacheTransfer,DummyLink,4.486122436326821,4.4974383542955705
15663,2,0,PROMPT,None_2,10.6,10.735695287361798
15663,2,1,TOKEN,None_7,10.937244749657113,24.282959549652897
15663,2,2,KVCacheTransfer,DummyLink,10.735695287361798,10.738368627205547
15638,2,0,PROMPT,None_2,5.9,6.036314900546099
15638,2,1,TOKEN,None_9,6.2062547386331355,24.349528563159687
15638,2,2,KVCacheTransfer,DummyLink,6.036314900546099,6.041685994296099
15641,2,0,PROMPT,None_3,6.4,6.7928413157398
15641,2,1,TOKEN,None_7,6.858100657196892,25.578976481541513
15641,2,2,KVCacheTransfer,DummyLink,6.7928413157398,6.808185554021049
15650,2,0,PROMPT,None_0,8.3,8.628774116275473
15650,2,1,TOKEN,None_5,8.705700325087575,25.643483082777447
15650,2,2,KVCacheTransfer,DummyLink,8.628774116275473,8.641615913150472
15623,2,0,PROMPT,None_0,3.2,4.040875858325624
15623,2,1,TOKEN,None_9,4.240901281242873,25.66561456515934
15623,2,2,KVCacheTransfer,DummyLink,4.040875858325624,4.072724002856874
15637,2,0,PROMPT,None_0,5.8,6.229406497873098
15637,2,1,TOKEN,None_8,6.248536216622286,25.744430580670105
15637,2,2,KVCacheTransfer,DummyLink,6.229406497873098,6.2461789588105985
15606,2,0,PROMPT,None_1,0.0,0.3043330336766398
15606,2,1,TOKEN,None_6,0.31636916648913976,26.565144498597554
15606,2,2,KVCacheTransfer,DummyLink,0.3043330336766398,0.31636916648913976
15635,2,0,PROMPT,None_0,5.4,5.522063797307188
15635,2,1,TOKEN,None_6,5.543499892713801,26.565144498597554
15635,2,2,KVCacheTransfer,DummyLink,5.522063797307188,5.526873367619689
15651,2,0,PROMPT,None_0,8.7,8.82547166982084
15651,2,1,TOKEN,None_6,8.837681968298101,26.826797284858035
15651,2,2,KVCacheTransfer,DummyLink,8.82547166982084,8.83041551747709
15688,2,0,PROMPT,None_0,15.0,15.158620975180915
15688,2,1,TOKEN,None_6,15.167832336398474,26.826797284858035
15688,2,2,KVCacheTransfer,DummyLink,15.158620975180915,15.159072635337164
15640,2,0,PROMPT,None_0,6.4,6.524232443452241
15640,2,1,TOKEN,None_7,6.658996513332239,26.86742795648797
15640,2,2,KVCacheTransfer,DummyLink,6.524232443452241,6.529127462983491
15620,2,0,PROMPT,None_0,2.7,2.8288795423344935
