name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_25,token,0.41871556859089865,0.5088968333730371,1,0,1789919232.0,2,1,0,0,7750,3,6.0,0,1
None_25,token,0.5088968333730371,0.556933556340386,2,0,1794113536.0,2,0,0,0,7750,3,3.0,0,0
None_25,token,0.556933556340386,0.6327740356261132,1,0,963641344.0,1,0,0,0,7758,2,5.0,0,0
None_25,token,0.8732987316197127,1.0164233343285352,1,0,126877696.0,1,0,0,0,7819,2,10,0,0
None_25,token,1.3148492769523128,2.695203319389118,1,0,3938451456.0,1,0,0,0,7846,2,76,0,0
None_25,token,2.815582038971362,2.9232775833855964,1,0,1177550848.0,1,0,0,0,7908,2,7,0,0
None_25,token,3.0071015309737614,3.135783065681157,1,0,1864892416.0,1,0,0,0,7931,2,8,0,0
None_25,token,3.2903880945911417,3.3702502214637713,1,0,1752694784.0,1,0,0,0,7963,2,5,0,0
None_25,token,3.556145044613977,4.6859928151177845,1,0,3167223808.0,1,0,0,0,7869,2,65,0,0
None_25,token,4.734526267485927,5.275190990721411,1,0,3958374400.0,2,1,0,0,7995,3,38.0,0,1
None_25,token,5.275190990721411,5.29341473705466,2,0,3975675904.0,2,0,0,0,7995,3,1.0,0,0
None_25,token,5.29341473705466,5.874650643179237,1,0,3916431360.0,1,0,0,0,8028,2,32.0,0,0
None_25,token,25.04568977337544,25.444737873746497,1,0,594018304.0,1,0,0,0,8110,2,27,0,0
None_25,token,25.578367091288335,25.67936986590446,1,0,1008205824.0,2,1,0,0,8176,3,7.0,0,1
None_25,token,25.67936986590446,26.01388513007872,2,0,1024983040.0,2,0,0,0,8176,3,22.0,0,0
None_25,token,26.01388513007872,26.163604700391843,1,0,773849088.0,1,0,0,0,8176,2,10.0,0,0
None_25,token,28.44188290551955,28.548690543249002,1,0,3547332608.0,1,0,0,0,8224,2,6,0,0
None_25,token,28.73378803223752,28.885549156541604,1,0,2662858752.0,3,2,0,0,8273,4,10.0,0,2
None_25,token,28.885549156541604,28.90245310766405,3,0,2677014528.0,3,0,0,0,8273,4,1.0,0,0
None_25,token,28.90245310766405,29.07747666149009,2,0,1702363136.0,2,0,0,0,8290,3,11.0,0,0
None_25,token,29.07747666149009,29.123024238557143,1,0,976748544.0,1,0,0,0,8290,2,3.0,0,0
None_25,token,29.1323482666638,29.347259634778396,1,0,144179200.0,1,0,0,0,8317,2,15,0,0
None_25,token,29.417405010035726,29.861588305975378,1,0,456130560.0,2,1,0,0,8339,3,31.0,0,1
