name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_4,prompt,0.6000000000000001,1.6,1,1,136072168960,1,0,0,0,15608,2,1,408,0
None_4,prompt,1.7999999999999998,2.8,1,1,135597688320.0,1,0,0,0,15617,2,1,227,0
None_4,prompt,3.2,4.2,1,1,141841958400.0,1,0,0,0,15623,2,1,2609,0
None_4,prompt,4.4,5.4,1,1,137956984320.0,1,0,0,0,15631,2,1,1127,0
None_4,prompt,6.0,7.0,1,1,135623902720.0,1,0,0,0,15639,2,1,237,0
None_4,prompt,7.5,8.5,1,1,142914127360.0,1,0,0,0,15648,2,1,3018,0
None_4,prompt,9.2,10.2,1,1,137865233920.0,1,0,0,0,15655,2,1,1092,0
None_4,prompt,10.6,11.6,1,1,135576716800.0,1,0,0,0,15663,2,1,219,0
None_4,prompt,11.9,12.9,1,1,137786590720.0,1,0,0,0,15674,2,1,1062,0
None_4,prompt,13.7,14.7,1,1,136038090240.0,1,0,0,0,15686,2,1,395,0
None_4,prompt,15.600000000000001,16.6,1,1,136135083520.0,1,0,0,0,15692,2,1,432,0
None_4,prompt,17.0,18.0,1,1,150670968320.0,1,0,0,0,15699,2,1,5977,0
None_4,prompt,19.3,20.3,1,1,137742026240.0,1,0,0,0,15707,2,1,1045,0
None_4,prompt,20.5,21.5,1,1,139508876800.0,1,0,0,0,15715,2,1,1719,0
None_4,prompt,22.0,23.0,1,1,137409103360.0,1,0,0,0,15723,2,1,918,0
None_4,prompt,23.6,24.6,1,1,141776422400.0,1,0,0,0,15734,2,1,2584,0
None_4,prompt,24.8,25.8,1,1,137681733120.0,1,0,0,0,15742,2,1,1022,0
None_4,prompt,26.4,27.4,1,1,135589824000.0,1,0,0,0,15750,2,1,224,0
None_4,prompt,27.5,28.5,1,1,135073400320.0,1,0,0,0,15757,2,1,27,0
None_4,prompt,29.0,30.0,1,1,137595225600.0,1,0,0,0,15763,2,1,989,0
None_4,prompt,30.4,31.4,1,1,135060293120.0,1,0,0,0,15772,2,1,22,0
None_4,prompt,31.9,32.9,1,1,138714580480.0,1,0,0,0,15779,2,1,1416,0
None_4,prompt,33.4,34.4,1,1,136124597760.0,1,0,0,0,15788,2,1,428,0
None_4,prompt,34.5,35.5,1,1,137765619200.0,1,0,0,0,15797,2,1,1054,0
None_4,prompt,35.9,36.9,1,1,135692060160.0,1,0,0,0,15805,2,1,263,0
None_4,prompt,37.6,38.6,1,1,136221591040.0,1,0,0,0,15815,2,1,465,0
None_4,prompt,39.1,40.1,1,1,137820669440.0,1,0,0,0,15821,2,1,1075,0
None_4,prompt,40.3,41.3,1,1,137569011200.0,1,0,0,0,15829,2,1,979,0
None_4,prompt,41.5,42.5,1,1,137692218880.0,1,0,0,0,15841,2,1,1026,0
None_4,prompt,43.1,44.1,1,1,135466616320.0,1,0,0,0,15849,2,1,177,0
None_4,prompt,44.3,45.3,1,1,137749890560.0,1,0,0,0,15857,2,1,1048,0
None_4,prompt,45.4,46.4,1,1,137529689600.0,1,0,0,0,15864,2,1,964,0
None_4,prompt,46.6,47.6,1,1,138441950720.0,1,0,0,0,15876,2,1,1312,0
None_4,prompt,47.7,48.7,1,1,138536322560.0,1,0,0,0,15885,2,1,1348,0
None_4,prompt,49.1,50.1,1,1,139063232000.0,1,0,0,0,15899,2,1,1549,0
None_4,prompt,50.7,51.7,1,1,136032847360.0,1,0,0,0,15905,2,1,393,0
None_4,prompt,51.8,52.8,1,1,137831155200.0,1,0,0,0,15913,2,1,1079,0
None_4,prompt,54.9,55.9,1,1,149609285120.0,1,0,0,0,15924,2,1,5572,0
None_4,prompt,56.0,57.0,1,1,137752512000.0,1,0,0,0,15931,2,1,1049,0
None_4,prompt,57.6,58.6,1,1,136921515520.0,1,0,0,0,15941,2,1,732,0
None_4,prompt,59.4,60.4,1,1,137865233920.0,1,0,0,0,15951,2,1,1092,0
None_4,prompt,60.5,61.5,1,1,135477102080.0,1,0,0,0,15959,2,1,181,0
None_4,prompt,61.6,62.6,1,1,137705326080.0,1,0,0,0,15971,2,1,1031,0
None_4,prompt,62.9,63.9,1,1,135550502400.0,1,0,0,0,15977,2,1,209,0
None_4,prompt,64.5,65.5,1,1,135608174080.0,1,0,0,0,15986,2,1,231,0
None_4,prompt,66.0,67.0,1,1,142140802560.0,1,0,0,0,15992,2,1,2723,0
None_4,prompt,68.1,69.1,1,1,136103626240.0,1,0,0,0,16000,2,1,420,0
None_4,prompt,70.2,71.2,1,1,140384437760.0,1,0,0,0,16008,2,1,2053,0
None_4,prompt,71.4,72.4,1,1,137395996160.0,1,0,0,0,16016,2,1,913,0
None_4,prompt,72.6,73.6,1,1,135608174080.0,1,0,0,0,16028,2,1,231,0
None_4,prompt,73.8,74.8,1,1,137776104960.0,1,0,0,0,16035,2,1,1058,0
None_4,prompt,75.2,76.2,1,1,144835642880.0,1,0,0,0,16040,2,1,3751,0
None_4,prompt,76.4,77.4,1,1,140208801280.0,1,0,0,0,16050,2,1,1986,0
None_4,prompt,77.6,78.6,1,1,135477102080.0,1,0,0,0,16055,2,1,181,0
None_4,prompt,78.7,79.7,1,1,136051197440.0,1,0,0,0,16061,2,1,400,0
None_4,prompt,80.3,81.3,1,1,137684354560.0,1,0,0,0,16072,2,1,1023,0
None_4,prompt,83.1,84.1,1,1,138465543680.0,1,0,0,0,16091,2,1,1321,0
None_4,prompt,85.7,86.7,1,1,137726297600.0,1,0,0,0,16102,2,1,1039,0
None_4,prompt,86.9,87.9,1,1,137225602560.0,1,0,0,0,16113,2,1,848,0
None_4,prompt,89.2,90.2,1,1,138714580480.0,1,0,0,0,16123,2,1,1416,0
None_4,prompt,90.3,91.3,1,1,140599395840.0,1,0,0,0,16136,2,1,2135,0
None_4,prompt,92.1,93.1,1,1,138452436480.0,1,0,0,0,16147,2,1,1316,0
None_4,prompt,94.8,95.8,1,1,136056440320.0,1,0,0,0,16158,2,1,402,0
None_4,prompt,96.2,97.2,1,1,137655518720.0,1,0,0,0,16168,2,1,1012,0
None_4,prompt,97.4,98.4,1,1,137162688000.0,1,0,0,0,16186,2,1,824,0
None_4,prompt,98.5,99.5,1,1,137728919040.0,1,0,0,0,16194,2,1,1040,0
None_4,prompt,99.8,100.8,1,1,136024983040.0,1,0,0,0,16199,2,1,390,0
None_4,prompt,100.9,101.9,1,1,137385510400.0,1,0,0,0,16210,2,1,909,0
None_4,prompt,103.8,104.8,1,1,135511180800.0,1,0,0,0,16226,2,1,194,0
None_4,prompt,105.1,106.1,1,1,136116733440.0,1,0,0,0,16237,2,1,425,0
None_4,prompt,106.4,107.4,1,1,136111490560.0,1,0,0,0,16248,2,1,423,0
None_4,prompt,107.5,108.5,1,1,136056440320.0,1,0,0,0,16256,2,1,402,0
None_4,prompt,109.0,110.0,1,1,140051514880.0,1,0,0,0,16264,2,1,1926,0
None_4,prompt,110.7,111.7,1,1,137794455040.0,1,0,0,0,16274,2,1,1065,0
None_4,prompt,111.8,112.8,1,1,138462922240.0,1,0,0,0,16280,2,1,1320,0
None_4,prompt,113.1,114.1,1,1,139776263680.0,1,0,0,0,16290,2,1,1821,0
None_4,prompt,114.6,115.6,1,1,136053818880.0,1,0,0,0,16295,2,1,401,0
None_4,prompt,115.9,116.9,1,1,138171942400.0,1,0,0,0,16303,2,1,1209,0
None_4,prompt,117.7,118.7,1,1,138255828480.0,1,0,0,0,16314,2,1,1241,0
None_4,prompt,120.1,121.1,1,1,139852285440.0,1,0,0,0,16329,2,1,1850,0
None_4,prompt,121.3,122.3,1,1,148835960320.0,1,0,0,0,16338,2,1,5277,0
None_4,prompt,122.7,123.7,1,1,137797076480.0,1,0,0,0,16349,2,1,1066,0
None_4,prompt,124.0,125.0,1,1,137485125120.0,1,0,0,0,16355,2,1,947,0
None_4,prompt,126.2,127.2,1,1,149423162880.0,1,0,0,0,16363,2,1,5501,0
None_4,prompt,127.5,128.5,1,1,135477102080.0,1,0,0,0,16372,2,1,181,0
None_4,prompt,128.6,129.6,1,1,137563768320.0,1,0,0,0,16380,2,1,977,0
None_4,prompt,130.4,131.4,1,1,137875719680.0,1,0,0,0,16393,2,1,1096,0
None_4,prompt,131.4,132.4,1,1,141695157760.0,1,0,0,0,16403,2,1,2553,0
None_4,prompt,133.4,134.4,1,1,144825157120.0,1,0,0,0,16411,2,1,3747,0
