name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_116,token,7.41534423828125,37.41534423828125,1,0,140109186560.0,2,1,0,0,15641,3,3.0,1,1
None_116,token,37.41534423828125,47.41534423828125,2,0,145268180480.0,5,3,0,0,15641,6,1.0,2,3
None_116,token,47.41534423828125,67.41534423828125,5,0,148476823040.0,7,2,0,0,15641,8,2.0,5,2
None_116,token,67.41534423828125,77.41534423828125,7,0,150086387200.0,8,1,0,0,15641,9,1.0,7,1
None_116,token,77.41534423828125,87.41534423828125,8,0,158632281600.0,9,1,0,0,15641,10,1.0,8,1
None_116,token,87.41534423828125,117.41534423828125,9,0,169778644480.0,11,2,0,0,15641,12,3.0,9,2
None_116,token,117.41534423828125,167.41534423828125,11,0,173068551680.0,12,1,0,0,15641,13,5.0,11,1
None_116,token,167.41534423828125,187.41534423828125,12,0,176520988160.0,13,1,0,0,15641,14,2.0,12,1
None_116,token,187.41534423828125,197.41534423828125,13,0,184500651520.0,14,1,0,0,15641,15,1.0,13,1
None_116,token,197.41534423828125,247.41534423828125,14,0,185916229120.0,15,1,0,0,15641,16,5.0,14,1
None_116,token,247.41534423828125,257.41534423828125,14,0,188770977280.0,16,2,0,0,15641,17,1.0,14,2
None_116,token,257.41534423828125,287.41534423828125,16,0,193552483840.0,17,1,0,0,15641,18,3.0,16,1
None_116,token,287.41534423828125,307.41534423828125,17,0,197429593600.0,18,1,0,0,15641,19,2.0,17,1
None_116,token,307.41534423828125,337.41534423828125,18,0,201529525760.0,19,1,0,0,15641,20,3.0,18,1
None_116,token,337.41534423828125,357.41534423828125,19,0,208494691840.0,21,2,0,0,15641,22,2.0,19,2
None_116,token,357.41534423828125,397.41534423828125,21,0,215507043840.0,22,1,0,0,15641,23,4.0,21,1
None_116,token,397.41534423828125,447.41534423828125,22,0,219040744960.0,23,1,0,0,15641,24,5.0,22,1
None_116,token,447.41534423828125,467.41534423828125,23,0,220571665920.0,24,1,0,0,15641,25,2.0,23,1
None_116,token,467.41534423828125,477.41534423828125,24,0,225583859200.0,26,2,0,0,15641,27,1.0,24,2
None_116,token,477.41534423828125,507.41534423828125,26,0,229626119680.0,27,1,0,0,15641,28,3.0,26,1
None_116,token,507.41534423828125,527.4153442382812,27,0,229964285440.0,27,0,0,0,15641,28,2.0,27,0
None_116,token,527.4153442382812,537.4153442382812,26,0,232153187840.0,27,1,0,0,15641,28,1.0,26,1
None_116,token,537.4153442382812,557.4153442382812,27,0,236163991040.0,28,1,0,0,15641,29,2.0,27,1
None_116,token,557.4153442382812,587.4153442382812,28,0,241535321600.0,29,1,0,0,15641,30,3.0,28,1
None_116,token,587.4153442382812,597.4153442382812,28,0,242387289600.0,30,2,0,0,15641,31,1.0,28,2
None_116,token,597.4153442382812,637.4153442382812,30,0,247719298560.0,31,1,0,0,15641,32,4.0,30,1
None_116,token,637.4153442382812,667.4153442382812,31,0,250796869120.0,32,1,0,0,15641,33,3.0,31,1
None_116,token,667.4153442382812,697.4153442382812,32,0,252477212160.0,33,1,0,0,15641,34,3.0,32,1
None_116,token,697.4153442382812,707.4153442382812,33,0,259730736640.0,34,1,0,0,15641,35,1.0,33,1
None_116,token,707.4153442382812,767.4153442382812,34,0,262915786240.0,35,1,0,0,15641,36,6.0,34,1
None_116,token,767.4153442382812,797.4153442382812,34,0,266459973120.0,35,1,0,0,15641,36,3.0,34,1
None_116,token,797.4153442382812,837.4153442382812,35,0,267647485440.0,36,1,0,0,15641,37,4.0,35,1
None_116,token,837.4153442382812,847.4153442382812,36,0,268061672960.0,36,0,0,0,15641,37,1.0,36,0
None_116,token,847.4153442382812,947.4153442382812,35,0,264543700480.0,35,0,0,0,15760,36,10.0,35,0
None_116,token,947.4153442382812,997.4153442382812,34,0,266113943040.0,35,1,0,0,15760,36,5.0,34,1
None_116,token,997.4153442382812,1017.4153442382812,35,0,277831779840.0,36,1,0,0,15760,37,2.0,35,1
None_116,token,1017.4153442382812,1027.4153442382812,36,0,277934016000.0,36,0,0,0,15760,37,1.0,36,0
None_116,token,1027.4153442382812,1047.4153442382812,35,0,273474946560.0,35,0,0,0,15760,36,2.0,35,0
None_116,token,1047.4153442382812,1057.4153442382812,34,0,272518120960.0,35,1,0,0,15760,36,1.0,34,1
None_116,token,1057.4153442382812,1067.4153442382812,35,0,274054284800.0,36,1,0,0,15760,37,1.0,35,1
None_116,token,1067.4153442382812,1077.4153442382812,36,0,276780582400.0,37,1,0,0,15760,38,1.0,36,1
None_116,token,1077.4153442382812,1087.4153442382812,37,0,277816051200.0,37,0,0,0,15760,38,1.0,37,0
None_116,token,1087.4153442382812,1097.4153442382812,36,0,277317977600.0,38,2,0,0,15760,39,1.0,36,2
None_116,token,1097.4153442382812,1107.4153442382812,38,0,279412508160.0,38,0,0,0,15760,39,1.0,38,0
None_116,token,1107.4153442382812,1117.4153442382812,37,0,280715363840.0,38,1,0,0,15760,39,1.0,37,1
None_116,token,1117.4153442382812,1137.4153442382812,38,0,284382758400.0,39,1,0,0,15760,40,2.0,38,1
None_116,token,1137.4153442382812,1157.4153442382812,39,0,285426091520.0,39,0,0,0,15760,40,2.0,39,0
None_116,token,1157.4153442382812,1167.4153442382812,38,0,295759808000.0,40,2,0,0,15760,41,1.0,38,2
None_116,token,1167.4153442382812,1197.4153442382812,39,0,294766282240.0,39,0,0,0,15760,40,3.0,39,0
None_116,token,1197.4153442382812,1207.4153442382812,38,0,296090109440.0,39,1,0,0,15870,40,1.0,38,1
None_116,token,1207.4153442382812,1227.4153442382812,39,0,297115092480.0,39,0,0,0,15870,40,2.0,39,0
None_116,token,1227.4153442382812,1237.4153442382812,38,0,296619640320.0,41,3,0,0,15870,42,1.0,38,3
None_116,token,1237.4153442382812,1247.4153442382812,41,0,302921582080.0,42,1,0,0,15870,43,1.0,41,1
None_116,token,1247.4153442382812,1257.4153442382812,42,0,304088122880.0,42,0,0,0,15870,43,1.0,42,0
