name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_169,token,16.913000488280886,36.913000488280886,1,0,157806528000.0,3,2,0,0,15693,4,2.0,1,2
None_169,token,36.913000488280886,106.91300048828089,3,0,159290263040.0,4,1,0,0,15693,5,7.0,3,1
None_169,token,106.91300048828089,116.91300048828089,4,0,169369699840.0,5,1,0,0,15693,6,1.0,4,1
None_169,token,116.91300048828089,146.9130004882809,5,0,169697379840.0,5,0,0,0,15693,6,3.0,5,0
None_169,token,146.9130004882809,156.9130004882809,4,0,170402547200.0,5,1,0,0,15693,6,1.0,4,1
None_169,token,156.9130004882809,166.9130004882809,5,0,173204866560.0,6,1,0,0,15693,7,1.0,5,1
None_169,token,166.9130004882809,186.9130004882809,6,0,177818600960.0,7,1,0,0,15693,8,2.0,6,1
None_169,token,186.9130004882809,206.9130004882809,7,0,181441431040.0,9,2,0,0,15693,10,2.0,7,2
None_169,token,206.9130004882809,226.9130004882809,9,0,187730265600.0,10,1,0,0,15693,11,2.0,9,1
None_169,token,226.9130004882809,266.9130004882809,10,0,190907450880.0,11,1,0,0,15693,12,4.0,10,1
None_169,token,266.9130004882809,296.9130004882809,11,0,194947089920.0,12,1,0,0,15693,13,3.0,11,1
None_169,token,296.9130004882809,316.9130004882809,12,0,198939543040.0,13,1,0,0,15693,14,2.0,12,1
None_169,token,316.9130004882809,346.9130004882809,13,0,203453662720.0,14,1,0,0,15693,15,3.0,13,1
None_169,token,346.9130004882809,366.9130004882809,14,0,206780270080.0,15,1,0,0,15693,16,2.0,14,1
None_169,token,366.9130004882809,396.9130004882809,15,0,210607572480.0,16,1,0,0,15693,17,3.0,15,1
None_169,token,396.9130004882809,416.9130004882809,16,0,214062630400.0,18,2,0,0,15693,19,2.0,16,2
None_169,token,416.9130004882809,436.9130004882809,18,0,218270041600.0,19,1,0,0,15693,20,2.0,18,1
None_169,token,436.9130004882809,466.9130004882809,19,0,222784161280.0,21,2,0,0,15693,22,3.0,19,2
None_169,token,466.9130004882809,496.9130004882809,21,0,227526346240.0,22,1,0,0,15693,23,3.0,21,1
None_169,token,496.9130004882809,526.9130004882809,22,0,232003765760.0,23,1,0,0,15693,24,3.0,22,1
None_169,token,526.9130004882809,546.9130004882809,23,0,232834762240.0,24,1,0,0,15693,25,2.0,23,1
None_169,token,546.9130004882809,556.9130004882809,24,0,234439083520.0,26,2,0,0,15693,27,1.0,24,2
None_169,token,556.9130004882809,566.9130004882809,26,0,237917734400.0,27,1,0,0,15693,28,1.0,26,1
None_169,token,566.9130004882809,596.9130004882809,27,0,240720053760.0,28,1,0,0,15693,29,3.0,27,1
None_169,token,596.9130004882809,616.9130004882809,28,0,242022909440.0,29,1,0,0,15693,30,2.0,28,1
None_169,token,616.9130004882809,626.9130004882809,29,0,244754449920.0,30,1,0,0,15693,31,1.0,29,1
None_169,token,626.9130004882809,646.9130004882809,30,0,249040504320.0,31,1,0,0,15693,32,2.0,30,1
None_169,token,646.9130004882809,676.9130004882809,31,0,252034188800.0,32,1,0,0,15693,33,3.0,31,1
None_169,token,676.9130004882809,706.9130004882809,32,0,254233576960.0,33,1,0,0,15693,34,3.0,32,1
None_169,token,706.9130004882809,716.9130004882809,33,0,257311147520.0,34,1,0,0,15693,35,1.0,33,1
None_169,token,716.9130004882809,746.9130004882809,34,0,261017863680.0,35,1,0,0,15693,36,3.0,34,1
None_169,token,746.9130004882809,786.9130004882809,35,0,264797980160.0,36,1,0,0,15693,37,4.0,35,1
None_169,token,786.9130004882809,816.9130004882809,36,0,269335692800.0,37,1,0,0,15693,38,3.0,36,1
None_169,token,816.9130004882809,1036.9130004882809,37,0,273118430720.0,38,1,0,0,15693,39,22.0,37,1
None_169,token,1036.9130004882809,1066.9130004882809,37,0,275406947840.0,38,1,0,0,15693,39,3.0,37,1
None_169,token,1066.9130004882809,1086.9130004882809,37,0,278463546880.0,38,1,0,0,15693,39,2.0,37,1
None_169,token,1086.9130004882809,1126.9130004882809,38,0,286901962240.0,39,1,0,0,15693,40,4.0,38,1
None_169,token,1126.9130004882809,1136.9130004882809,39,0,287164106240.0,39,0,0,0,15693,40,1.0,39,0
None_169,token,1136.9130004882809,1146.9130004882809,38,0,282471728640.0,43,5,0,0,15693,44,1.0,38,5
None_169,token,1146.9130004882809,1156.9130004882809,43,0,287198184960.0,44,1,0,0,15693,45,1.0,43,1
None_169,token,1156.9130004882809,1176.9130004882809,44,0,290776450560.0,45,1,0,0,15693,46,2.0,44,1
None_169,token,1176.9130004882809,1186.9130004882809,45,0,291022865920.0,45,0,0,0,15693,46,1.0,45,0
None_169,token,1186.9130004882809,1196.9130004882809,44,0,291214231040.0,45,1,0,0,15693,46,1.0,44,1
None_169,token,1196.9130004882809,1206.9130004882809,45,0,294089950720.0,46,1,0,0,15693,47,1.0,45,1
None_169,token,1206.9130004882809,1226.9130004882809,46,0,305828759040.0,47,1,0,0,15693,48,2.0,46,1
None_169,token,1226.9130004882809,1256.9130004882809,46,0,303026439680.0,48,2,0,0,15693,49,3.0,46,2
None_169,token,1256.9130004882809,1266.9130004882809,48,0,306072552960.0,49,1,0,0,15693,50,1.0,48,1
None_169,token,1266.9130004882809,1296.9130004882809,49,0,309936555520.0,50,1,0,0,15693,51,3.0,49,1
None_169,token,1296.9130004882809,1326.9130004882809,50,0,312049436160.0,51,1,0,0,15693,52,3.0,50,1
None_169,token,1326.9130004882809,1336.9130004882809,51,0,315048363520.0,52,1,0,0,15693,53,1.0,51,1
None_169,token,1336.9130004882809,1356.9130004882809,52,0,318804887040.0,53,1,0,0,15693,54,2.0,52,1
None_169,token,1356.9130004882809,1366.9130004882809,53,0,320044828160.0,53,0,0,0,15693,54,1.0,53,0
None_169,token,1366.9130004882809,1376.9130004882809,51,0,315950138880.0,55,4,0,0,15693,56,1.0,51,4
None_169,token,1376.9130004882809,1386.9130004882809,55,0,320605816320.0,56,1,0,0,15693,57,1.0,55,1
None_169,token,1386.9130004882809,1396.9130004882809,56,0,323717465600.0,57,1,0,0,15693,58,1.0,56,1
None_169,token,1396.9130004882809,1436.9130004882809,57,0,328729658880.0,58,1,0,0,15693,59,4.0,57,1
None_169,token,1436.9130004882809,1456.9130004882809,58,0,334693434880.0,60,2,0,0,15693,61,2.0,58,2
None_169,token,1456.9130004882809,1486.9130004882809,60,0,335178401280.0,60,0,0,0,15693,61,3.0,60,0
None_169,token,1486.9130004882809,1496.9130004882809,59,0,336641164800.0,60,1,0,0,15693,61,1.0,59,1
None_169,token,1496.9130004882809,1516.9130004882809,60,0,338759288320.0,61,1,0,0,15693,62,2.0,60,1
None_169,token,1516.9130004882809,1526.9130004882809,61,0,349635642880.0,62,1,0,0,15693,63,1.0,61,1
None_169,token,1526.9130004882809,1596.9130004882809,62,0,355609904640.0,63,1,0,0,15693,64,7.0,62,1
None_169,token,1596.9130004882809,1626.9130004882809,63,0,357117232640.0,64,1,0,0,15693,65,3.0,63,1
None_169,token,1626.9130004882809,1636.9130004882809,64,0,357410833920.0,64,0,0,0,15693,65,1.0,64,0
None_169,token,1636.9130004882809,1646.9130004882809,63,0,359822558720.0,65,2,0,0,15693,66,1.0,63,2
None_169,token,1646.9130004882809,1666.9130004882809,65,0,361896117760.0,66,1,0,0,15693,67,2.0,65,1
None_169,token,1666.9130004882809,1676.9130004882809,65,0,362467591680.0,66,1,0,0,15693,67,1.0,65,1
None_169,token,1676.9130004882809,1686.9130004882809,66,0,366546552320.0,67,1,0,0,15693,68,1.0,66,1
None_169,token,1686.9130004882809,1696.9130004882809,66,0,367335605760.0,67,1,0,0,15693,68,1.0,66,1
None_169,token,1696.9130004882809,1706.9130004882809,67,0,368648947200.0,68,1,0,0,15693,69,1.0,67,1
None_169,token,1706.9130004882809,1716.9130004882809,68,0,372523435520.0,69,1,0,0,15693,70,1.0,68,1
None_169,token,1716.9130004882809,1726.9130004882809,67,0,370392204800.0,68,1,0,0,15693,69,1.0,67,1
None_169,token,1726.9130004882809,1736.9130004882809,68,0,374334850560.0,69,1,0,0,15693,70,1.0,68,1
None_169,token,1736.9130004882809,1746.9130004882809,69,0,375469934080.0,69,0,0,0,15693,70,1.0,69,0
None_169,token,1746.9130004882809,1756.9130004882809,68,0,375561684480.0,70,2,0,0,15693,71,1.0,68,2
None_169,token,1756.9130004882809,1766.9130004882809,70,0,376930076160.0,70,0,0,0,15693,71,1.0,70,0
None_169,token,1766.9130004882809,1776.9130004882809,69,0,379001013760.0,70,1,0,0,15693,71,1.0,69,1
