request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
7718,2,0,PROMPT,None_0,0.12777777777777777,0.13877799833352167
7718,2,1,TOKEN,None_15,0.13877802351052362,0.27687175071481285
7718,2,2,KVCacheTransfer,DummyLink,0.13877799833352167,0.13877802351052362
7720,2,0,PROMPT,None_3,0.13333333333333333,0.20982910444969022
7720,2,1,TOKEN,None_29,0.20982944751813098,0.38784348456657347
7720,2,2,KVCacheTransfer,DummyLink,0.20982910444969022,0.20982944751813098
7722,2,0,PROMPT,None_1,0.15000000000000002,0.25294890471589765
7722,2,1,TOKEN,None_33,0.25294936642142335,0.40512018382455034
7722,2,2,KVCacheTransfer,DummyLink,0.25294890471589765,0.25294936642142335
7717,2,0,PROMPT,None_2,0.11666666666666667,0.15574928445447683
7717,2,1,TOKEN,None_12,0.15574946895866792,0.49950550240682545
7717,2,2,KVCacheTransfer,DummyLink,0.15574928445447683,0.15574946895866792
7725,2,0,PROMPT,None_1,0.2833333333333333,0.3250017066742998
7725,2,1,TOKEN,None_17,0.3250019033855221,0.5260773663155482
7725,2,2,KVCacheTransfer,DummyLink,0.3250017066742998,0.3250019033855221
7729,2,0,PROMPT,None_0,0.3216907484243821,0.35406656274619314
7729,2,1,TOKEN,None_25,0.354066585252907,0.5472772480077597
7729,2,2,KVCacheTransfer,DummyLink,0.35406656274619314,0.354066585252907
7724,2,0,PROMPT,None_0,0.2222222222222222,0.2860159527677385
7724,2,1,TOKEN,None_28,0.2860162388700334,0.5497306339310915
7724,2,2,KVCacheTransfer,DummyLink,0.2860159527677385,0.2860162388700334
7741,2,0,PROMPT,None_3,0.4127271416985673,0.4232273522290501
7741,2,1,TOKEN,None_35,0.42322739787826075,0.58973209127098
7741,2,2,KVCacheTransfer,DummyLink,0.4232273522290501,0.42322739787826075
7721,2,0,PROMPT,None_0,0.1388888888888889,0.21892875614666335
7721,2,1,TOKEN,None_5,0.21892911510967605,0.635890714419109
7721,2,2,KVCacheTransfer,DummyLink,0.21892875614666335,0.21892911510967605
7730,2,0,PROMPT,None_0,0.3216907484243821,0.35406656274619314
7730,2,1,TOKEN,None_4,0.35406669308168304,0.6370364099979451
7730,2,2,KVCacheTransfer,DummyLink,0.35406656274619314,0.35406669308168304
7719,2,0,PROMPT,None_1,0.12777777777777777,0.14375801471615762
7719,2,1,TOKEN,None_26,0.14375809101010292,0.6468297836136939
7719,2,2,KVCacheTransfer,DummyLink,0.14375801471615762,0.14375809101010292
7728,2,0,PROMPT,None_2,0.30000000000000004,0.3639921999294357
7728,2,1,TOKEN,None_16,0.3639924869218267,0.6570658887346621
7728,2,2,KVCacheTransfer,DummyLink,0.3639921999294357,0.3639924869218267
7727,2,0,PROMPT,None_3,0.30000000000000004,0.342368682136613
7727,2,1,TOKEN,None_11,0.34236888215390626,0.6585791594433321
7727,2,2,KVCacheTransfer,DummyLink,0.342368682136613,0.34236888215390626
7737,2,0,PROMPT,None_0,0.3800078140428298,0.42695543830482363
7737,2,1,TOKEN,None_24,0.42695558262753686,0.6824402311027902
7737,2,2,KVCacheTransfer,DummyLink,0.42695543830482363,0.42695558262753686
7746,2,0,PROMPT,None_1,0.44456890665614146,0.5111412085765291
7746,2,1,TOKEN,None_22,0.5111415071401685,0.6884084290971035
7746,2,2,KVCacheTransfer,DummyLink,0.5111412085765291,0.5111415071401685
7735,2,0,PROMPT,None_3,0.34444444444444444,0.3867592566737
7735,2,1,TOKEN,None_23,0.38675945643668014,0.7029516914316478
7735,2,2,KVCacheTransfer,DummyLink,0.3867592566737,0.38675945643668014
7747,2,0,PROMPT,None_3,0.5160259655959278,0.5418873157078726
7747,2,1,TOKEN,None_34,0.5418874166701936,0.7667476374687172
7747,2,2,KVCacheTransfer,DummyLink,0.5418873157078726,0.5418874166701936
7755,2,0,PROMPT,None_1,0.5535368256668207,0.6032318152040431
7755,2,1,TOKEN,None_5,0.6059588648583252,0.7745101283154048
