request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
15626,3.1260950720004206,0.0,0.5513155498392126,0.21456496018010066,0.19430617678249273,120,12
15636,5.706013425410697,0.0,0.5513155498392122,0.2147790781488119,0.08860878097546188,91,24
15612,15.714758228785234,0.0,3.632979943999446,0.2196686960870143,0.020092773437499822,1646,55
15617,16.229650784619935,0.0,0.4888618352089893,0.21562724588234172,0.002770996093750089,227,73
15663,14.027874486074397,0.0,0.47163322427651444,0.22593735436329804,0.09672615265545836,219,60
15616,23.262886602505283,0.0,4.337062934361429,0.2253074246207602,0.02398681640625,1965,84
15638,19.263457125852774,0.0,0.9490340384576834,0.22610398873327273,0.1391216209562769,440,81
15628,21.015539472746436,0.0,2.0139038670806473,0.2262099476864975,0.11842820461607939,927,84
15630,21.3673007723468,0.0,4.785115746409963,0.22408358143157883,0.11781777119760051,2168,74
15650,17.994939190287436,0.0,2.285465877204789,0.2276735262765601,0.04407798898520632,1052,69
15622,23.38920846362151,0.0,0.9425633518318355,0.22446645111789676,0.005334472656250089,437,100
15688,11.580573008372522,0.0,0.551315549839213,0.22977619705277727,0.12335179903968019,37,48
15605,26.884069748026768,0.0,2.4179881381453723,0.2224189237261945,0.013586425781249911,1113,110
15635,21.68020645753637,0.0,0.8498168435280169,0.22641727841313428,0.05402686752945218,394,92
15651,18.389066648411237,0.0,0.8735426944894584,0.2274743370639192,0.06352939609157993,405,77
15620,25.165735770280968,0.0,0.8972685454509008,0.22470802985953767,0.005078124999999822,416,108
15640,21.67533482477944,0.0,0.8649151123216612,0.22868593090612943,0.20797394527586732,401,91
15641,21.71335483631593,0.0,2.7308275738083854,0.2233238501471476,0.0718998581054997,1257,85
15606,29.478029996289802,0.0,2.1420811358592426,0.22591693273083108,0.012036132812499822,986,121
15643,23.75498556619501,0.0,0.8929547543670022,0.22862030811828007,0.15670161879058142,414,100
15637,24.85559940498689,0.0,2.985009615284583,0.23021673462844536,0.1482150690464188,1374,95
15623,27.832692363003325,0.0,5.758471855342985,0.2299397969547952,0.03184814453124929,2609,96
15646,24.05624348919266,0.0,0.843346156902169,0.22757742482637738,0.06877863308856025,391,102
15684,17.946515404255344,0.0,0.8368754702763201,0.2343786292325894,0.21970077559402057,388,73
15610,30.81663740415585,0.0,2.8524873543440012,0.22735081341310445,0.01602783203124991,1313,123
