name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_7,token,0.1313336124524671,4.537583851818783,1,0,453017600.0,1,0,0,0,15608,2,144,0,0
None_7,token,4.630705992152226,6.472000325897722,1,0,2102886400.0,2,1,0,0,15731,3,59.0,0,1
None_7,token,6.472000325897721,6.696831645097171,2,0,2795110400.0,3,1,0,0,15731,4,7.0,0,1
None_7,token,6.696831645097172,8.743627521005994,3,0,2846720000.0,3,0,0,0,15731,4,63,0,0
None_7,token,8.743627521005994,8.872568782384299,2,0,3300556800.0,3,1,0,0,15731,4,4.0,0,1
None_7,token,8.872568782384299,9.766648408066185,3,0,3960012800.0,4,1,0,0,15731,5,27.0,0,1
None_7,token,9.766648408066185,13.41914029953166,4,0,4049305600.0,4,0,0,0,15731,5,109,0,0
None_7,token,13.419140299531659,13.58640898012842,3,0,8204288000.0,4,1,0,0,15731,5,5.0,0,1
None_7,token,13.586408980128422,18.1211673005796,4,0,8332902400.0,4,0,0,0,15731,5,119.0,0,0
None_7,token,18.1211673005796,18.49341867813027,3,0,8155136000.0,4,1,0,0,15780,5,10.0,0,1
None_7,token,18.49341867813027,19.567157541410243,4,0,8332902400.0,4,0,0,0,15780,5,28.0,0,0
None_7,token,19.567157541410243,19.735504360002203,3,0,3975577600.0,4,1,0,0,15780,5,5.0,0,1
None_7,token,19.735504360002203,19.87160545639024,4,0,4884889600.0,5,1,0,0,15780,6,4.0,0,1
None_7,token,19.87160545639024,20.395003395729812,5,0,6040780800.0,6,1,0,0,15780,7,15.0,0,1
None_7,token,20.395003395729812,21.03895827333031,6,0,7232716800.0,7,1,0,0,15780,8,18.0,0,1
None_7,token,21.03895827333031,21.11246611437583,7,0,7566131200.0,7,0,0,0,15780,8,2.0,0,0
None_7,token,21.11246611437583,22.214763441700036,6,0,6705152000.0,7,1,0,0,15856,8,31.0,0,1
None_7,token,22.214763441700036,22.755444889303067,7,0,6837043200.0,7,0,0,0,15856,8,15.0,0,0
None_7,token,22.755444889303067,23.648411347461067,6,0,6430720000.0,6,0,0,0,15856,7,25.0,0,0
None_7,token,23.648411347461067,24.237080819756628,5,0,7767654400.0,6,1,0,0,16147,7,17.0,0,1
None_7,token,24.237080819756628,26.361642311392437,6,0,7841382400.0,6,0,0,0,16147,7,57.0,0,0
None_7,token,26.361642311392437,27.558861632878646,5,0,6584729600.0,5,0,0,0,16193,6,33.0,0,0
None_7,token,27.558861632878646,28.03160225100962,4,0,3978854400.0,4,0,0,0,16193,5,14.0,0,0
None_7,token,28.031602251009623,29.132058898244217,3,0,3849420800.0,4,1,0,0,16193,5,33.0,0,1
None_7,token,29.132058898244217,32.33970439052013,4,0,3927244800.0,4,0,0,0,16193,5,95,0,0
None_7,token,32.33970439052013,33.989380829489455,3,0,3520921600.0,3,0,0,0,16193,4,49.0,0,0
