name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_13,token,1.2092311495876027,2.1586247881316765,1,0,607027200.0,2,1,0,0,15638,3,31.0,0,1
None_13,token,2.158624788131676,2.31280387462317,2,0,1552384000.0,3,1,0,0,15638,4,5.0,0,1
None_13,token,2.31280387462317,3.7101128273453536,3,0,1876787200.0,3,0,0,0,15638,4,44.0,0,0
None_13,token,3.7101128273453536,4.024431979514151,2,0,1449984000.0,2,0,0,0,15663,3,10.0,0,0
None_13,token,4.024431979514151,5.99097942706407,1,0,2443673600.0,2,1,0,0,15669,3,63.0,0,1
None_13,token,5.99097942706407,6.056001198566212,2,0,3828121600.0,3,1,0,0,15669,4,2.0,0,1
None_13,token,6.0560011985662126,6.970648700056118,3,0,4074700800.0,4,1,0,0,15669,5,27.0,0,1
None_13,token,6.970648700056118,7.10668652348073,4,0,7637401600.0,5,1,0,0,15669,6,4.0,0,1
None_13,token,7.10668652348073,7.97065808748564,5,0,7702937600.0,5,0,0,0,15669,6,23.0,0,0
None_13,token,7.97065808748564,8.516203645981083,4,0,6914048000.0,5,1,0,0,15669,6,15.0,0,1
None_13,token,8.516203645981083,9.955613318369657,5,0,7145062400.0,6,1,0,0,15669,7,39.0,0,1
None_13,token,9.955613318369657,10.067344927651021,6,0,7302348800.0,6,0,0,0,15669,7,3.0,0,0
None_13,token,10.067344927651021,10.504808548781451,5,0,3753574400.0,5,0,0,0,15669,6,13.0,0,0
None_13,token,10.504808548781451,11.175972943226553,4,0,3610214400.0,4,0,0,0,15669,5,20.0,0,0
None_13,token,11.175972943226554,11.407491631598178,3,0,4145971200.0,4,1,0,0,15669,5,7.0,0,1
None_13,token,11.407491631598178,13.868940271229118,4,0,4264755200.0,4,0,0,0,15669,5,72.0,0,0
None_13,token,13.868940271229118,15.644421618816143,3,0,2743500800.0,3,0,0,0,15669,4,54.0,0,0
None_13,token,15.644421618816143,16.248081850206187,2,0,1522073600.0,2,0,0,0,15901,3,19.0,0,0
None_13,token,16.248081850206187,16.370431068005008,1,0,326860800.0,1,0,0,0,15901,2,4.0,0,0
None_13,token,16.48297178265546,17.542547437888423,1,0,2356838400.0,2,1,0,0,16087,3,33.0,0,1
None_13,token,17.542547437888423,19.46172121301323,2,0,2405171200.0,2,0,0,0,16087,3,59,0,0
None_13,token,19.46172121301323,19.65483089367032,1,0,2647654400.0,2,1,0,0,16087,3,6.0,0,1
None_13,token,19.65483089367032,20.213757496264783,2,0,3516825600.0,3,1,0,0,16087,4,17.0,0,1
None_13,token,20.213757496264783,20.786943409761115,3,0,3982950400.0,4,1,0,0,16087,5,17.0,0,1
None_13,token,20.786943409761115,21.295786486775217,4,0,4449894400.0,5,1,0,0,16087,6,15.0,0,1
None_13,token,21.295786486775217,22.60021512553771,5,0,4508057600.0,5,0,0,0,16087,6,38.0,0,0
None_13,token,22.60021512553771,22.665175288991822,4,0,2536243200.0,4,0,0,0,16186,5,2.0,0,0
None_13,token,22.665175288991822,23.648636420586055,3,0,1787494400.0,3,0,0,0,16207,4,31.0,0,0
None_13,token,23.648636420586055,24.307797507560796,2,0,2202009600.0,3,1,0,0,16207,4,21.0,0,1
None_13,token,24.307797507560796,24.598121398696783,3,0,3399680000.0,4,1,0,0,16207,5,9.0,0,1
None_13,token,24.598121398696783,25.56005883869846,4,0,4080435200.0,5,1,0,0,16207,6,29.0,0,1
None_13,token,25.56005883869846,25.59367741745702,5,0,4167270400.0,5,0,0,0,16207,6,1.0,0,0
None_13,token,25.59367741745702,26.02706617701741,4,0,3938713600.0,5,1,0,0,16207,6,13.0,0,1
None_13,token,26.02706617701741,26.327969972937563,5,0,5779456000.0,6,1,0,0,16207,7,9.0,0,1
None_13,token,26.327969972937563,27.668480017548443,6,0,6421708800.0,7,1,0,0,16207,8,38.0,0,1
None_13,token,27.668480017548443,28.85781435955461,7,0,6497894400.0,7,0,0,0,16207,8,33.0,0,0
None_13,token,28.85781435955461,29.00226748678954,6,0,6548684800.0,7,1,0,0,16207,8,4.0,0,1
None_13,token,29.00226748678954,29.292702282524324,7,0,6720716800.0,7,0,0,0,16207,8,8.0,0,0
None_13,token,29.292702282524324,29.759544955360756,6,0,6288998400.0,6,0,0,0,16207,7,13.0,0,0
None_13,token,29.759544955360756,30.679991921276983,5,0,5308416000.0,6,1,0,0,16207,7,27.0,0,1
None_13,token,30.679991921276983,30.960725972997135,6,0,5633638400.0,6,0,0,0,16207,7,8.0,0,0
None_13,token,30.96072597299714,31.995133671468906,5,0,5030707200.0,6,1,0,0,16207,7,30.0,0,1
None_13,token,31.995133671468903,32.51479142877527,6,0,5464883200.0,7,1,0,0,16207,8,15.0,0,1
None_13,token,32.51479142877527,32.97084897470583,7,0,5555814400.0,7,0,0,0,16207,8,13.0,0,0
None_13,token,32.97084897470583,35.285246959592236,6,0,4453171200.0,6,0,0,0,16339,7,68.0,0,0
None_13,token,35.285246959592236,36.24442346114156,5,0,4337664000.0,5,0,0,0,16339,6,28.0,0,0
None_13,token,36.24442346114156,36.312477339491544,4,0,3998515200.0,4,0,0,0,16339,5,2.0,0,0
None_13,token,36.312477339491544,37.75635786912488,3,0,4395008000.0,4,1,0,0,16339,5,43.0,0,1
None_13,token,37.75635786912488,37.89453365268205,4,0,4701388800.0,4,0,0,0,16339,5,4.0,0,0
None_13,token,37.89453365268205,38.428834345672406,3,0,4316364800.0,4,1,0,0,16349,5,16.0,0,1
None_13,token,38.428834345672406,38.53145215084751,4,0,5360844800.0,5,1,0,0,16349,6,3.0,0,1
None_13,token,38.53145215084751,38.707387561949005,5,0,5732761600.0,5,0,0,0,16349,6,5.0,0,0
None_13,token,38.707387561949005,42.17304021916471,4,0,4522803200.0,4,0,0,0,16528,5,102.0,0,0
None_13,token,42.17304021916471,42.775192483611185,3,0,4555571200.0,4,1,0,0,16528,5,18.0,0,1
None_13,token,42.775192483611185,44.11659441858748,4,0,5823692800.0,5,1,0,0,16528,6,39.0,0,1
None_13,token,44.11659441858748,44.22299736216973,5,0,5928550400.0,5,0,0,0,16528,6,3.0,0,0
None_13,token,44.22299736216973,47.03238973798284,4,0,5589401600.0,5,1,0,0,16671,6,82.0,0,1
None_13,token,47.03238973798284,48.55495685445116,5,0,5896601600.0,5,0,0,0,16671,6,43.0,0,0
None_13,token,48.55495685445116,50.59270582331563,4,0,4865228800.0,4,0,0,0,16671,5,59.0,0,0
None_13,token,50.59270582331563,54.04993134678246,3,0,3715891200.0,3,0,0,0,16692,4,103.0,0,0
None_13,token,54.04993134678246,54.89424030568916,2,0,3216179200.0,3,1,0,0,16779,4,26.0,0,1
None_13,token,54.89424030568916,55.461326205987945,3,0,4417126400.0,4,1,0,0,16779,5,17.0,0,1
None_13,token,55.461326205987945,55.87269656880017,4,0,5569740800.0,5,1,0,0,16779,6,12.0,0,1
None_13,token,55.87269656880017,57.03235922379881,5,0,6068633600.0,5,0,0,0,16779,6,33.0,0,0
None_13,token,57.03235922379881,57.16849695190251,4,0,7608729600.0,5,1,0,0,16854,6,4.0,0,1
None_13,token,57.16849695190251,57.942497216123975,5,0,8535244800.0,6,1,0,0,16854,7,21.0,0,1
None_13,token,57.942497216123975,59.49416924152353,5,0,8535244800.0,6,1,0,0,16854,7,42.0,0,1
None_13,token,59.49416924152353,60.021388534838366,5,0,6042419200.0,5,0,0,0,16854,6,15.0,0,0
None_13,token,60.021388534838366,64.24031605319738,4,0,5951488000.0,5,1,0,0,17001,6,124.0,0,1
None_13,token,64.24031605319738,64.91540354885669,5,0,6878003200.0,6,1,0,0,17001,7,19.0,0,1
None_13,token,64.91540354885669,69.39573807235669,6,0,7208960000.0,6,0,0,0,17001,7,123.0,0,0
None_13,token,69.39573807235669,69.79016810955797,5,0,6046515200.0,5,0,0,0,17009,6,11.0,0,0
None_13,token,69.79016810955797,70.44911309119583,4,0,4845568000.0,4,0,0,0,17009,5,19.0,0,0
None_13,token,70.44911309119583,73.19709822679927,3,0,3633971200.0,3,0,0,0,17020,4,82.0,0,0
None_13,token,73.19709822679927,73.7170859100821,2,0,3227648000.0,3,1,0,0,17020,4,16.0,0,1
None_13,token,73.7170859100821,76.11688337517212,3,0,6302105600.0,4,1,0,0,17020,5,72.0,0,1
None_13,token,76.11688337517212,76.80672138120214,4,0,6573260800.0,5,1,0,0,17020,6,19.0,0,1
None_13,token,76.80672138120214,77.1356184682038,5,0,6750208000.0,5,0,0,0,17020,6,9.0,0,0
None_13,token,77.1356184682038,79.00408585564522,4,0,5445222400.0,4,0,0,0,17205,5,53.0,0,0
None_13,token,79.00408585564522,80.47807349286184,3,0,4313088000.0,3,0,0,0,17406,4,43.0,0,0
None_13,token,80.47807349286184,83.12290003397841,2,0,3533209600.0,4,2,0,0,17406,5,84.0,0,2
None_13,token,83.12290003397841,83.29157362392166,4,0,5652480000.0,5,1,0,0,17406,6,5.0,0,1
None_13,token,83.29157362392166,83.43334431068557,5,0,6520832000.0,6,1,0,0,17406,7,4.0,0,1
None_13,token,83.43334431068557,84.08621568089501,6,0,6844416000.0,6,0,0,0,17406,7,18.0,0,0
None_13,token,84.08621568089501,85.5265010060088,5,0,6497894400.0,5,0,0,0,17406,6,40.0,0,0
None_13,token,85.5265010060088,86.39921595520828,4,0,5254348800.0,4,0,0,0,17406,5,25.0,0,0
None_13,token,86.39921595520828,86.5653565454703,3,0,7269580800.0,4,1,0,0,17406,5,5.0,0,1
None_13,token,86.5653565454703,86.97293279007869,4,0,7514521600.0,5,1,0,0,17406,6,11.0,0,1
None_13,token,86.97293279007869,87.23380597021539,5,0,7646412800.0,5,0,0,0,17406,6,7.0,0,0
None_13,token,87.23380597021539,87.6316015467407,4,0,7344947200.0,5,1,0,0,17603,6,11.0,0,1
None_13,token,87.6316015467407,88.89051932212219,5,0,8520499200.0,6,1,0,0,17603,7,34.0,0,1
None_13,token,88.89051932212219,89.74539539763478,5,0,8520499200.0,6,1,0,0,17603,7,23.0,0,1
None_13,token,89.74539539763478,91.01103039526176,5,0,5906432000.0,6,1,0,0,17603,7,37.0,0,1
None_13,token,91.01103039526176,92.73807342801409,6,0,6240665600.0,6,0,0,0,17603,7,49.0,0,0
None_13,token,92.73807342801409,97.48709320735081,5,0,5934284800.0,5,0,0,0,17603,6,135.0,0,0
None_13,token,97.48709320735081,98.42128580939905,4,0,7488307200.0,5,1,0,0,17603,6,27.0,0,1
None_13,token,98.42128580939905,99.39392315796763,5,0,8500019200.0,6,1,0,0,17603,7,26.0,0,1
None_13,token,99.39392315796763,100.63199600035145,5,0,8500019200.0,6,1,0,0,17603,7,33.0,0,1
None_13,token,100.63199600035145,102.16102564106866,5,0,7565312000.0,5,0,0,0,17698,6,41.0,0,0
None_13,token,102.16102564106866,102.4729776460537,4,0,5678694400.0,5,1,0,0,17698,6,9.0,0,1
None_13,token,102.4729776460537,103.5758556705852,5,0,6017843200.0,5,0,0,0,17698,6,31.0,0,0
None_13,token,103.5758556705852,104.33503489826282,4,0,4840652800.0,4,0,0,0,17730,5,22.0,0,0
None_13,token,104.33503489826282,105.5045461357976,3,0,3693772800.0,3,0,0,0,17792,4,35.0,0,0
None_13,token,105.5045461357976,107.02156242362489,2,0,3372646400.0,3,1,0,0,17979,4,47.0,0,1
None_13,token,107.02156242362489,107.78640273913176,3,0,4631756800.0,4,1,0,0,17979,5,23.0,0,1
None_13,token,107.78640273913176,108.33429712814018,4,0,7039385600.0,5,1,0,0,17979,6,16.0,0,1
None_13,token,108.33429712814018,110.36729408065261,5,0,8023244800.0,6,1,0,0,17979,7,56.0,0,1
None_13,token,110.36729408065261,112.01529217417635,6,0,8466432000.0,6,0,0,0,17979,7,44.0,0,0
None_13,token,112.01529217417635,112.72697624057015,5,0,6750208000.0,6,1,0,0,17979,7,20.0,0,1
None_13,token,112.72697624057015,115.75209991945998,6,0,6821478400.0,6,0,0,0,17979,7,84.0,0,0
None_13,token,115.75209991945998,115.85749132816642,5,0,5541068800.0,5,0,0,0,18043,6,3.0,0,0
None_13,token,115.85749132816642,116.06583896927033,4,0,6087475200.0,5,1,0,0,18043,6,6.0,0,1
None_13,token,116.06583896927033,116.24443017975769,5,0,8293580800.0,6,1,0,0,18043,7,5.0,0,1
None_13,token,116.24443017975769,117.07925389849915,6,0,8373043200.0,6,0,0,0,18043,7,22.0,0,0
None_13,token,117.07925389849915,117.37386471047033,5,0,8068300800.0,6,1,0,0,18136,7,8.0,0,1
None_13,token,117.37386471047033,117.67610490944297,6,0,8391884800.0,6,0,0,0,18136,7,8.0,0,0
None_13,token,117.67610490944297,118.4123155745538,5,0,7743078400.0,6,1,0,0,18136,7,20.0,0,1
None_13,token,118.4123155745538,119.86482649521153,6,0,7809433600.0,6,0,0,0,18136,7,39.0,0,0
None_13,token,119.86482649521153,119.97027784672542,5,0,6634700800.0,6,1,0,0,18136,7,3.0,0,1
None_13,token,119.97027784672542,121.38431297784793,6,0,6761676800.0,6,0,0,0,18136,7,39.0,0,0
None_13,token,121.38431297784793,122.21310893688361,5,0,6352076800.0,5,0,0,0,18136,6,23.0,0,0
None_13,token,122.21310893688361,125.45720833799048,4,0,5125734400.0,4,0,0,0,18161,5,93.0,0,0
None_13,token,125.45720833799048,126.84994052597284,3,0,3923148800.0,3,0,0,0,18161,4,41.0,0,0
None_13,token,126.84994052597284,127.11152618216778,2,0,2740224000.0,3,1,0,0,18211,4,8.0,0,1
None_13,token,127.11152618216776,129.5777222599586,3,0,2876211200.0,3,0,0,0,18211,4,75.0,0,0
None_13,token,129.5777222599586,130.46536867977056,2,0,1698201600.0,3,1,0,0,18355,4,28.0,0,1
None_13,token,130.46536867977056,131.039917281384,3,0,1847296000.0,3,0,0,0,18355,4,18.0,0,0
None_13,token,131.039917281384,131.43921357026113,2,0,1522892800.0,3,1,0,0,18570,4,13.0,0,1
None_13,token,131.43921357026113,132.4522146721713,3,0,1878425600.0,3,0,0,0,18570,4,32.0,0,0
None_13,token,132.4522146721713,133.42644919164198,2,0,2396979200.0,3,1,0,0,18619,4,31.0,0,1
None_13,token,133.42644919164198,134.1373752927515,3,0,3656908800.0,4,1,0,0,18619,5,22.0,0,1
None_13,token,134.1373752927515,136.33485436119417,4,0,4078796800.0,4,0,0,0,18619,5,66.0,0,0
None_13,token,136.33485436119417,136.40123899894564,3,0,4014080000.0,4,1,0,0,18639,5,2.0,0,1
None_13,token,136.40123899894564,136.96995958886507,4,0,4028006400.0,4,0,0,0,18639,5,17,0,0
None_13,token,136.96995958886507,137.46855619283951,3,0,4839833600.0,4,1,0,0,18639,5,15.0,0,1
None_13,token,137.46855619283951,142.28081474825788,4,0,5867110400.0,5,1,0,0,18639,6,140.0,0,1
None_13,token,142.28081474825788,142.70967342465735,5,0,7707852800.0,6,1,0,0,18639,7,12.0,0,1
None_13,token,142.70967342465735,143.60392591762462,6,0,7817625600.0,6,0,0,0,18639,7,24.0,0,0
None_13,token,143.60392591762462,143.74847728462325,5,0,6763315200.0,6,1,0,0,18639,7,4.0,0,1
None_13,token,143.74847728462325,146.25494225299764,6,0,6940262400.0,6,0,0,0,18639,7,69.0,0,0
None_13,token,146.25494225299764,147.5643496532297,5,0,5681152000.0,5,0,0,0,18687,6,37.0,0,0
None_13,token,147.5643496532297,148.07374220597882,4,0,4454809600.0,5,1,0,0,18687,6,15.0,0,1
None_13,token,148.07374220597882,148.2454774578635,5,0,4540825600.0,5,0,0,0,18687,6,5.0,0,0
None_13,token,148.2454774578635,148.3450032132207,4,0,4451532800.0,5,1,0,0,18706,6,3.0,0,1
None_13,token,148.3450032132207,151.3279815717656,5,0,4602265600.0,5,0,0,0,18706,6,87.0,0,0
None_13,token,151.3279815717656,151.67096504063088,4,0,4258201600.0,4,0,0,0,18706,5,10.0,0,0
None_13,token,151.67096504063088,151.97612477661198,3,0,3841228800.0,3,0,0,0,18706,4,9.0,0,0
None_13,token,151.97612477661198,153.5722993480329,2,0,3491430400.0,3,1,0,0,18880,4,49.0,0,1
None_13,token,153.5722993480329,154.548300454143,3,0,3815014400.0,3,0,0,0,18880,4,29.0,0,0
None_13,token,154.548300454143,155.00291669954686,2,0,3659366400.0,3,1,0,0,18880,4,14.0,0,1
None_13,token,155.00291669954686,155.1036950099401,3,0,3934617600.0,4,1,0,0,18880,5,3.0,0,1
None_13,token,155.1036950099401,155.88001478840926,4,0,6746931200.0,5,1,0,0,18880,6,23.0,0,1
