name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_14,token,1.197008801067684,2.6415556635329422,1,0,2053734400.0,2,1,0,0,15637,3,46.0,0,1
None_14,token,2.6415556635329422,4.192287521033354,2,0,2128281600.0,2,0,0,0,15637,3,48.0,0,0
None_14,token,4.192287521033354,5.532278843452801,1,0,924876800.0,1,0,0,0,15681,2,43.0,0,0
None_14,token,5.607113264784177,5.855967735032038,1,0,1516339200.0,2,1,0,0,15759,3,8.0,0,1
None_14,token,5.8559677350320385,8.62498007480215,2,0,1588428800.0,2,0,0,0,15759,3,88,0,0
None_14,token,8.62498007480215,8.93684740004471,1,0,6375014400.0,2,1,0,0,15759,3,10.0,0,1
None_14,token,8.936847400044709,13.643467470265819,2,0,6480691200.0,2,0,0,0,15759,3,129,0,0
None_14,token,13.643467470265819,14.363423945482511,1,0,1771110400.0,2,1,0,0,15759,3,23.0,0,1
None_14,token,14.363423945482513,16.72647361856645,2,0,1831731200.0,2,0,0,0,15759,3,74,0,0
None_14,token,16.72647361856645,19.1743641332311,1,0,1170636800.0,1,0,0,0,15759,2,78.0,0,0
None_14,token,19.191194720143002,20.353797017567217,1,0,1374617600.0,2,1,0,0,16167,3,38.0,0,1
None_14,token,20.353797017567217,21.650322250059226,2,0,1471283200.0,2,0,0,0,16167,3,41.0,0,0
None_14,token,21.650322250059226,24.059457420219424,1,0,2153676800.0,2,1,0,0,16217,3,77.0,0,1
None_14,token,24.059457420219424,24.09081149308116,1,0,2714828800.0,2,1,0,0,16330,3,1.0,0,1
None_14,token,24.09081149308116,25.669876317571998,2,0,2754150400.0,2,0,0,0,16330,3,48,0,0
None_14,token,25.669876317571998,26.89427614119419,1,0,1372979200.0,2,1,0,0,16330,3,39.0,0,1
None_14,token,26.89427614119419,28.75902517730577,2,0,1522073600.0,2,0,0,0,16330,3,59.0,0,0
