name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_11,token,1.1142225189564527,1.8119285570614214,1,0,94208000.0,1,0,0,0,15636,2,23,0,0
None_11,token,1.8515280616857202,2.9226956335848455,1,0,616857600.0,2,1,0,0,15654,3,35.0,0,1
None_11,token,2.922695633584846,5.296027877515179,2,0,680755200.0,2,0,0,0,15654,3,77.0,0,0
None_11,token,5.296027877515179,5.326537755838588,1,0,248217600.0,1,0,0,0,15687,2,1.0,0,0
None_11,token,5.367770068341179,9.13300351467517,1,0,1490124800.0,2,1,0,0,15751,3,121.0,0,1
None_11,token,9.13300351467517,9.574845281779169,2,0,1906278400.0,3,1,0,0,15751,4,14.0,0,1
None_11,token,9.574845281779169,12.543268963988869,3,0,1999667200.0,3,0,0,0,15751,4,93.0,0,0
None_11,token,12.543268963988869,12.606708911405391,2,0,2852454400.0,3,1,0,0,15751,4,2.0,0,1
None_11,token,12.606708911405391,13.234104412427861,3,0,2901606400.0,3,0,0,0,15751,4,19.0,0,0
None_11,token,13.234104412427861,13.886869696766121,2,0,3316121600.0,3,1,0,0,15751,4,20.0,0,1
None_11,token,13.886869696766121,14.590849270736326,3,0,3634790400.0,3,0,0,0,15751,4,21.0,0,0
None_11,token,14.590849270736324,15.944417815469382,2,0,3439001600.0,3,1,0,0,15751,4,42.0,0,1
None_11,token,15.944417815469382,16.178541518348325,3,0,4266393600.0,4,1,0,0,15751,5,7.0,0,1
None_11,token,16.178541518348325,17.376011495173778,4,0,4653056000.0,5,1,0,0,15751,6,35.0,0,1
None_11,token,17.376011495173778,17.514641844858232,5,0,4724326400.0,5,0,0,0,15751,6,4.0,0,0
None_11,token,17.514641844858232,18.117625815026496,4,0,4429414400.0,5,1,0,0,16004,6,18.0,0,1
None_11,token,18.117625815026496,18.220929215939922,5,0,6186598400.0,6,1,0,0,16004,7,3.0,0,1
None_11,token,18.220929215939922,18.579947384986472,6,0,6448742400.0,7,1,0,0,16004,8,10.0,0,1
None_11,token,18.579947384986472,18.941275849330545,7,0,7507968000.0,8,1,0,0,16004,9,10.0,0,1
None_11,token,18.941275849330545,19.811820960973805,7,0,7072153600.0,7,0,0,0,16004,8,24.0,0,0
None_11,token,19.811820960973805,20.128366082848437,6,0,7031193600.0,7,1,0,0,16004,8,9.0,0,1
None_11,token,20.128366082848437,20.456109270074943,7,0,7113113600.0,7,0,0,0,16004,8,9.0,0,0
None_11,token,20.456109270074943,21.970978907606877,6,0,6720716800.0,6,0,0,0,16004,7,42.0,0,0
None_11,token,21.970978907606877,23.152025980870288,5,0,6035046400.0,6,1,0,0,16004,7,34.0,0,1
None_11,token,23.152025980870288,23.68786829618952,6,0,6132531200.0,6,0,0,0,16004,7,15.0,0,0
None_11,token,23.68786829618952,24.61977932403153,5,0,5200281600.0,6,1,0,0,16004,7,27.0,0,1
None_11,token,24.61977932403153,25.56377257290372,6,0,5628723200.0,7,1,0,0,16004,8,27.0,0,1
None_11,token,25.563772572903723,26.237120060524248,7,0,5707366400.0,7,0,0,0,16004,8,19.0,0,0
None_11,token,26.237120060524248,26.377876714632784,6,0,7445708800.0,7,1,0,0,16004,8,4.0,0,1
None_11,token,26.377876714632784,26.937927181894732,7,0,7684096000.0,8,1,0,0,16004,9,15.0,0,1
None_11,token,26.937927181894732,27.389009652694867,8,0,7861043200.0,8,0,0,0,16004,9,12.0,0,0
None_11,token,27.389009652694867,27.46246254616689,7,0,6933708800.0,7,0,0,0,16004,8,2.0,0,0
None_11,token,27.46246254616689,28.38709985807001,6,0,6342246400.0,7,1,0,0,16133,8,26.0,0,1
None_11,token,28.38709985807001,28.71350182497971,7,0,6433996800.0,7,0,0,0,16133,8,9.0,0,0
None_11,token,28.71350182497971,29.036505784357626,6,0,6012108800.0,6,0,0,0,16133,7,9.0,0,0
None_11,token,29.036505784357626,29.746757883684438,5,0,5598412800.0,5,0,0,0,16133,6,20.0,0,0
None_11,token,29.746757883684438,29.880321401223544,4,0,4421222400.0,5,1,0,0,16133,6,4.0,0,1
None_11,token,29.88032140122354,30.052385506010232,5,0,6502809600.0,6,1,0,0,16133,7,5.0,0,1
None_11,token,30.052385506010232,32.37061554868166,6,0,6564249600.0,6,0,0,0,16133,7,64.0,0,0
None_11,token,32.37061554868166,32.405949990303625,5,0,5377228800.0,5,0,0,0,16156,6,1.0,0,0
None_11,token,32.405949990303625,32.648649260789576,4,0,5903155200.0,5,1,0,0,16156,6,7.0,0,1
None_11,token,32.648649260789576,32.75633847711513,5,0,5985075200.0,5,0,0,0,16156,6,3.0,0,0
None_11,token,32.75633847711513,33.30126236699855,4,0,6862438400.0,5,1,0,0,16156,6,16.0,0,1
None_11,token,33.30126236699855,33.59609296926373,5,0,7799603200.0,6,1,0,0,16156,7,8.0,0,1
None_11,token,33.59609296926373,34.7278702643759,6,0,8133836800.0,6,0,0,0,16156,7,30.0,0,0
None_11,token,34.7278702643759,34.953049346045916,5,0,7794688000.0,5,0,0,0,16156,6,6.0,0,0
None_11,token,34.953049346045916,36.15044724848737,4,0,7401472000.0,5,1,0,0,16499,6,33.0,0,1
None_11,token,36.15044724848737,36.299507646669,5,0,7739801600.0,5,0,0,0,16499,6,4.0,0,0
None_11,token,36.299507646669,38.35132105324095,4,0,6476595200.0,4,0,0,0,16499,5,57.0,0,0
None_11,token,38.35132105324095,43.683937896518955,3,0,3665920000.0,3,0,0,0,16499,4,160.0,0,0
None_11,token,43.683937896518955,43.91068072524503,2,0,2415820800.0,3,1,0,0,16585,4,7.0,0,1
None_11,token,43.91068072524503,47.514814653608134,3,0,2574745600.0,3,0,0,0,16585,4,111.0,0,0
None_11,token,47.514814653608134,48.99853187935514,2,0,1581056000.0,3,1,0,0,16631,4,47.0,0,1
None_11,token,48.99853187935514,49.85754496267581,3,0,1704755200.0,3,0,0,0,16631,4,27.0,0,0
None_11,token,49.85754496267581,49.91888191659745,2,0,2026700800.0,3,1,0,0,16802,4,2.0,0,1
None_11,token,49.91888191659745,50.14437468774185,3,0,2129920000.0,3,0,0,0,16802,4,7.0,0,0
None_11,token,50.14437468774185,53.82472393879594,2,0,1907097600.0,2,0,0,0,16894,3,115.0,0,0
None_11,token,53.82472393879594,53.95232481255902,1,0,1618739200.0,1,0,0,0,16909,2,4.0,0,0
None_11,token,54.0080124840687,62.94092325540892,1,0,1910374400.0,2,1,0,0,16979,3,287.0,0,1
None_11,token,62.94092325540891,63.26191937029701,2,0,2838528000.0,3,1,0,0,16979,4,10.0,0,1
None_11,token,63.26191937029701,65.60444665631118,3,0,3162112000.0,3,0,0,0,16979,4,71.0,0,0
None_11,token,65.60444665631118,66.0575943029324,2,0,3249766400.0,3,1,0,0,16979,4,14.0,0,1
None_11,token,66.0575943029324,66.9562370748318,3,0,3574169600.0,3,0,0,0,16979,4,27.0,0,0
