name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_8,token,0.8675656598847654,3.256956335300459,1,0,1716224000.0,2,1,0,0,15628,3,77.0,0,1
None_8,token,3.256956335300459,3.4489495809248125,2,0,2066022400.0,2,0,0,0,15628,3,6.0,0,0
None_8,token,3.448949580924813,4.0099361238148274,1,0,2087321600.0,2,1,0,0,15694,3,18.0,0,1
None_8,token,4.009936123814829,8.56039662032568,2,0,3619225600.0,3,1,0,0,15694,4,142.0,0,1
None_8,token,8.56039662032568,8.627413987711385,3,0,5583667200.0,4,1,0,0,15694,5,2.0,0,1
None_8,token,8.627413987711385,9.088531290953698,4,0,7874150400.0,5,1,0,0,15694,6,13.0,0,1
None_8,token,9.088531290953698,9.617492434135515,5,0,8472166400.0,6,1,0,0,15694,7,14.0,0,1
None_8,token,9.617492434135515,10.384082446267218,6,0,8539340800.0,6,0,0,0,15694,7,20.0,0,0
None_8,token,10.384082446267218,11.275967199315556,5,0,8145305600.0,6,1,0,0,15694,7,24.0,0,1
None_8,token,11.275967199315556,11.314096058024965,6,0,8483635200.0,6,0,0,0,15694,7,1.0,0,0
None_8,token,11.314096058024965,12.650426104194263,5,0,6500352000.0,5,0,0,0,15694,6,37.0,0,0
None_8,token,12.650426104194263,14.40043639411424,4,0,5953945600.0,4,0,0,0,15694,5,49.0,0,0
None_8,token,14.40043639411424,17.615271935046266,3,0,3603660800.0,3,0,0,0,15694,4,96.0,0,0
None_8,token,17.615271935046266,17.777930431175676,2,0,2428108800.0,2,0,0,0,15694,3,5.0,0,0
None_8,token,17.777930431175676,17.96561528775808,1,0,2035712000.0,2,1,0,0,15932,3,6.0,0,1
None_8,token,17.96561528775808,17.997761521430466,2,0,3282534400.0,3,1,0,0,15932,4,1.0,0,1
None_8,token,17.997761521430466,18.19630601614238,3,0,3923148800.0,4,1,0,0,15932,5,6.0,0,1
None_8,token,18.19630601614238,18.664407727007525,4,0,4839833600.0,5,1,0,0,15932,6,14.0,0,1
None_8,token,18.664407727007525,20.793615145872405,5,0,4890624000.0,5,0,0,0,15932,6,62,0,0
None_8,token,20.793615145872405,21.197882286001207,4,0,3995238400.0,4,0,0,0,15932,5,12.0,0,0
None_8,token,21.197882286001207,21.29785886134476,3,0,3766681600.0,4,1,0,0,15932,5,3.0,0,1
None_8,token,21.29785886134476,22.336486106664918,4,0,4725964800.0,5,1,0,0,15932,6,31.0,0,1
None_8,token,22.336486106664918,22.37095554027374,5,0,5382963200.0,6,1,0,0,15932,7,1.0,0,1
None_8,token,22.37095554027374,23.693306244381706,6,0,6405324800.0,7,1,0,0,15932,8,38.0,0,1
None_8,token,23.693306244381706,24.37685649735448,7,0,7574323200.0,8,1,0,0,15932,9,19.0,0,1
None_8,token,24.37685649735448,24.59860135494906,8,0,7889715200.0,8,0,0,0,15932,9,6.0,0,0
None_8,token,24.59860135494906,25.550718280318534,7,0,8343552000.0,8,1,0,0,15932,9,26.0,0,1
None_8,token,25.550718280318534,25.623516798142504,7,0,7656243200.0,8,1,0,0,16127,9,2.0,0,1
None_8,token,25.623516798142504,26.135629848027296,8,0,7788134400.0,8,0,0,0,16127,9,14.0,0,0
None_8,token,26.135629848027296,28.35527365335887,7,0,7934771200.0,8,1,0,0,16127,9,61.0,0,1
None_8,token,28.35527365335887,31.552518577498688,8,0,8015052800.0,8,0,0,0,16127,9,86.0,0,0
None_8,token,31.552518577498688,31.77720313051943,7,0,7718502400.0,7,0,0,0,16127,8,6.0,0,0
None_8,token,31.77720313051943,31.88585517806779,6,0,6474956800.0,6,0,0,0,16127,7,3.0,0,0
None_8,token,31.88585517806779,31.990994327459525,5,0,5309235200.0,5,0,0,0,16278,6,3.0,0,0
None_8,token,31.990994327459525,32.16370989421103,4,0,6309478400.0,5,1,0,0,16278,6,5.0,0,1
None_8,token,32.16370989421103,35.23153432314223,5,0,7358054400.0,6,1,0,0,16278,7,85.0,0,1
None_8,token,35.23153432314223,36.84000156229331,6,0,7681638400.0,6,0,0,0,16278,7,43.0,0,0
None_8,token,36.84000156229331,37.37973391666439,5,0,6070272000.0,5,0,0,0,16278,6,15.0,0,0
None_8,token,37.37973391666439,37.69328189889792,4,0,4884889600.0,4,0,0,0,16316,5,9.0,0,0
None_8,token,37.69328189889792,38.398083188853654,3,0,3600384000.0,3,0,0,0,16342,4,21.0,0,0
None_8,token,38.398083188853654,38.787164818736045,2,0,3303014400.0,3,1,0,0,16347,4,12.0,0,1
None_8,token,38.787164818736045,40.25378097750016,3,0,3806822400.0,4,1,0,0,16347,5,44.0,0,1
None_8,token,40.25378097750016,40.38824363715109,4,0,3955916800.0,4,0,0,0,16347,5,4.0,0,0
None_8,token,40.38824363715109,41.49142001106044,3,0,2967961600.0,4,1,0,0,16608,5,34.0,0,1
None_8,token,41.49142001106044,41.91664822341702,4,0,4057497600.0,5,1,0,0,16608,6,13.0,0,1
None_8,token,41.91664822341702,46.13041797938283,5,0,5660672000.0,6,1,0,0,16608,7,125.0,0,1
None_8,token,46.13041797938283,46.34350609702187,6,0,5731123200.0,6,0,0,0,16608,7,6.0,0,0
None_8,token,46.34350609702187,47.08311667308297,5,0,6275891200.0,6,1,0,0,16608,7,21.0,0,1
None_8,token,47.08311667308297,47.69827378900123,6,0,6658457600.0,6,0,0,0,16608,7,17.0,0,0
None_8,token,47.69827378900123,48.81243021926319,5,0,6334873600.0,5,0,0,0,16608,6,31.0,0,0
None_8,token,48.81243021926319,49.19501447585778,4,0,5067571200.0,4,0,0,0,16698,5,11.0,0,0
None_8,token,49.195014475857775,49.29539816276863,3,0,4650598400.0,4,1,0,0,16698,5,3.0,0,1
None_8,token,49.29539816276863,50.60262663170727,4,0,6020300800.0,5,1,0,0,16698,6,38.0,0,1
None_8,token,50.60262663170727,52.763766261921674,5,0,6402867200.0,5,0,0,0,16698,6,61.0,0,0
None_8,token,52.763766261921674,54.624283972539686,4,0,5841715200.0,5,1,0,0,16768,6,54.0,0,1
None_8,token,54.624283972539686,55.54187550800669,5,0,6820659200.0,6,1,0,0,16768,7,26.0,0,1
None_8,token,55.54187550800669,56.30448538914961,6,0,7365427200.0,7,1,0,0,16768,8,21.0,0,1
None_8,token,56.30448538914961,56.3776668749101,7,0,7501414400.0,7,0,0,0,16768,8,2.0,0,0
None_8,token,56.3776668749101,58.107320749942694,6,0,6220185600.0,6,0,0,0,16856,7,49.0,0,0
None_8,token,58.107320749942694,62.10979389257756,5,0,5493555200.0,5,0,0,0,16856,6,115.0,0,0
None_8,token,62.10979389257756,63.47376179694371,4,0,5190451200.0,4,0,0,0,16856,5,39.0,0,0
None_8,token,63.473761796943705,64.45500207093318,3,0,8027340800.0,4,1,0,0,16899,5,29.0,0,1
None_8,token,64.45500207093318,67.15718578252229,4,0,8108441600.0,4,0,0,0,16899,5,71.0,0,0
None_8,token,67.15718578252229,67.30520717236655,3,0,7799603200.0,4,1,0,0,16899,5,4.0,0,1
None_8,token,67.30520717236655,68.21700292893341,4,0,8120729600.0,4,0,0,0,16899,5,24.0,0,0
None_8,token,68.2170029289334,68.5892249894058,3,0,4852121600.0,4,1,0,0,16899,5,11.0,0,1
None_8,token,68.5892249894058,68.65877910302015,4,0,5485363200.0,5,1,0,0,16899,6,2.0,0,1
None_8,token,68.65877910302015,70.2388260200143,5,0,5576294400.0,5,0,0,0,16899,6,45.0,0,0
None_8,token,70.2388260200143,71.8987214568545,4,0,4176281600.0,4,0,0,0,17012,5,49.0,0,0
None_8,token,71.8987214568545,72.45530571030275,3,0,2899968000.0,3,0,0,0,17236,4,17.0,0,0
None_8,token,72.45530571030275,74.36465552531686,2,0,3568435200.0,3,1,0,0,17236,4,59.0,0,1
None_8,token,74.36465552531686,75.74062787084259,3,0,4596531200.0,4,1,0,0,17236,5,41.0,0,1
None_8,token,75.74062787084259,75.91340587801852,4,0,5726208000.0,5,1,0,0,17236,6,5.0,0,1
None_8,token,75.91340587801852,80.79760114851592,5,0,6044876800.0,5,0,0,0,17236,6,138.0,0,0
None_8,token,80.79760114851592,80.83231493235968,4,0,4961894400.0,5,1,0,0,17236,6,1.0,0,1
None_8,token,80.83231493235968,81.60436461833663,4,0,3772416000.0,4,0,0,0,17279,5,23.0,0,0
None_8,token,81.60436461833663,83.35484981521489,3,0,3346432000.0,4,1,0,0,17441,5,54.0,0,1
None_8,token,83.35484981521489,83.88838457168185,4,0,4270489600.0,5,1,0,0,17441,6,16.0,0,1
None_8,token,83.88838457168185,84.1625615466228,5,0,5502566400.0,6,1,0,0,17441,7,8.0,0,1
None_8,token,84.1625615466228,84.51466964203216,6,0,5825331200.0,6,0,0,0,17441,7,10.0,0,0
None_8,token,84.51466964203216,85.00488775066219,5,0,6411059200.0,6,1,0,0,17441,7,14.0,0,1
None_8,token,85.00488775066219,85.90274537540073,6,0,7048396800.0,7,1,0,0,17441,8,25.0,0,1
None_8,token,85.90274537540073,86.19373297702649,7,0,7123763200.0,7,0,0,0,17441,8,8.0,0,0
None_8,token,86.19373297702649,86.9048925430421,6,0,6451200000.0,7,1,0,0,17441,8,20.0,0,1
None_8,token,86.9048925430421,89.19842614644061,7,0,6600294400.0,7,0,0,0,17441,8,64.0,0,0
None_8,token,89.19842614644061,89.48481480299736,6,0,6197248000.0,6,0,0,0,17441,7,8.0,0,0
None_8,token,89.48481480299736,89.51950902213414,5,0,5072486400.0,5,0,0,0,17441,6,1.0,0,0
None_8,token,89.51950902213414,89.65341554573813,4,0,4041113600.0,5,1,0,0,17628,6,4.0,0,1
None_8,token,89.65341554573813,93.18808681147391,5,0,4173004800.0,5,0,0,0,17628,6,105.0,0,0
None_8,token,93.18808681147391,95.07923577273212,4,0,3849420800.0,4,0,0,0,17628,5,56.0,0,0
None_8,token,95.07923577273212,96.82900367742594,3,0,4458905600.0,4,1,0,0,17628,5,52.0,0,1
None_8,token,96.82900367742594,96.96782884139722,4,0,6695321600.0,5,1,0,0,17628,6,4.0,0,1
None_8,token,96.96782884139722,97.81129247240156,5,0,6773964800.0,5,0,0,0,17628,6,23.0,0,0
None_8,token,97.81129247240156,98.09556981072386,4,0,5561548800.0,4,0,0,0,17628,5,8.0,0,0
None_8,token,98.09556981072386,98.3708190965374,3,0,4426137600.0,3,0,0,0,17628,4,8.0,0,0
None_8,token,98.3708190965374,100.26351682297066,2,0,3226009600.0,2,0,0,0,17912,3,57.0,0,0
None_8,token,100.26351682297066,100.70126166626197,1,0,2190540800.0,2,1,0,0,17912,3,14.0,0,1
None_8,token,100.70126166626197,105.70147780744225,2,0,3489792000.0,3,1,0,0,17912,4,155.0,0,1
None_8,token,105.70147780744225,107.67711479090507,3,0,4705484800.0,4,1,0,0,17912,5,59.0,0,1
None_8,token,107.67711479090507,109.68071193974568,4,0,5018419200.0,4,0,0,0,17912,5,58.0,0,0
None_8,token,109.68071193974568,110.2165445044821,3,0,4868505600.0,4,1,0,0,18009,5,16.0,0,1
None_8,token,110.2165445044821,112.74420853835241,4,0,5956403200.0,5,1,0,0,18009,6,73.0,0,1
None_8,token,112.74420853835241,114.6789729066595,5,0,7265484800.0,6,1,0,0,18009,7,54.0,0,1
None_8,token,114.6789729066595,115.04953839153107,6,0,7592345600.0,6,0,0,0,18009,7,10.0,0,0
None_8,token,115.04953839153107,115.83653024843461,5,0,7344128000.0,6,1,0,0,18107,7,22.0,0,1
None_8,token,115.83653024843461,116.4646092020544,6,0,7667712000.0,6,0,0,0,18107,7,17.0,0,0
None_8,token,116.4646092020544,117.18037270951112,5,0,7578419200.0,6,1,0,0,18107,7,20.0,0,1
None_8,token,117.18037270951112,119.4387907720862,6,0,7902003200.0,6,0,0,0,18107,7,61.0,0,0
None_8,token,119.4387907720862,120.08742868225077,5,0,6800998400.0,6,1,0,0,18159,7,18.0,0,1
None_8,token,120.08742868225077,120.15999658685513,6,0,7858585600.0,7,1,0,0,18159,8,2.0,0,1
None_8,token,120.15999658685513,121.31433717414464,7,0,8173977600.0,7,0,0,0,18159,8,31.0,0,0
None_8,token,121.31433717414464,125.04163708538772,6,0,7883980800.0,7,1,0,0,18265,8,103.0,0,1
None_8,token,125.04163708538772,125.94493095083726,7,0,8206745600.0,7,0,0,0,18265,8,24.0,0,0
None_8,token,125.94493095083726,127.18145152292833,6,0,7906099200.0,6,0,0,0,18265,7,33.0,0,0
None_8,token,127.18145152292831,129.28951815979866,5,0,6638796800.0,5,0,0,0,18300,6,58.0,0,0
None_8,token,129.28951815979866,129.7125473986609,4,0,5656576000.0,5,1,0,0,18315,6,12.0,0,1
None_8,token,129.7125473986609,129.8906932007873,5,0,7915929600.0,6,1,0,0,18315,7,5.0,0,1
None_8,token,129.8906932007873,130.30736326791578,6,0,7972454400.0,6,0,0,0,18315,7,11.0,0,0
None_8,token,130.30736326791578,130.7456429555536,5,0,7367065600.0,6,1,0,0,18349,7,12.0,0,1
None_8,token,130.7456429555536,131.67986172078656,6,0,7698022400.0,6,0,0,0,18349,7,25.0,0,0
None_8,token,131.67986172078656,132.3641079779016,5,0,7320371200.0,6,1,0,0,18379,7,19.0,0,1
None_8,token,132.3641079779016,132.4384858222755,6,0,7431782400.0,6,0,0,0,18379,7,2.0,0,0
None_8,token,132.4384858222755,132.7177845770979,5,0,5183078400.0,5,0,0,0,18379,6,8.0,0,0
None_8,token,132.7177845770979,134.1684904378975,4,0,4785766400.0,4,0,0,0,18379,5,42.0,0,0
None_8,token,134.1684904378975,134.2019075423012,3,0,6094848000.0,4,1,0,0,18522,5,1.0,0,1
None_8,token,134.2019075423012,137.19101785080883,4,0,6233292800.0,4,0,0,0,18522,5,83.0,0,0
None_8,token,137.19101785080883,138.6643646112148,3,0,6017843200.0,4,1,0,0,18522,5,42.0,0,1
None_8,token,138.6643646112148,139.27935189056063,4,0,6345523200.0,4,0,0,0,18522,5,17.0,0,0
None_8,token,139.27935189056063,140.22351373187124,3,0,5103616000.0,3,0,0,0,18626,4,27.0,0,0
