request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15612,2,0,PROMPT,a100-80gb_0,1.1,1.5384652025173637
15612,2,1,TOKEN,a100-80gb_35,1.5692322618435357,4.135217336449317
15612,2,2,KVCacheTransfer,DummyLink,1.5384652025173637,1.5692322618435357
15626,2,0,PROMPT,a100-80gb_5,3.6,3.678449964814354
15626,2,1,TOKEN,a100-80gb_34,3.7006349641249905,4.223343756935323
15626,2,2,KVCacheTransfer,DummyLink,3.678449964814354,3.6806930068065413
15617,2,0,PROMPT,a100-80gb_0,1.8,1.8947470320461435
15617,2,1,TOKEN,a100-80gb_37,1.9088612188220337,5.330306940191844
15617,2,2,KVCacheTransfer,DummyLink,1.8947470320461435,1.8989901198146981
15605,2,0,PROMPT,a100-80gb_1,0.0,0.3090731482739102
15605,2,1,TOKEN,a100-80gb_28,0.32987736275144924,5.509388664394979
15605,2,2,KVCacheTransfer,DummyLink,0.3090731482739102,0.32987736275144924
15616,2,0,PROMPT,a100-80gb_2,1.4,1.9159062256011565
15616,2,1,TOKEN,a100-80gb_39,1.9526360382232268,5.896650134376557
15616,2,2,KVCacheTransfer,DummyLink,1.9159062256011565,1.9526360382232268
15606,2,0,PROMPT,a100-80gb_2,0.0,0.2790743149453192
15606,2,1,TOKEN,a100-80gb_29,0.2975046433144598,5.999762428922887
15606,2,2,KVCacheTransfer,DummyLink,0.2790743149453192,0.2975046433144598
15636,2,0,PROMPT,a100-80gb_2,5.5,5.57403300266742
15636,2,1,TOKEN,a100-80gb_29,5.6195987549303394,6.712567839574421
15636,2,2,KVCacheTransfer,DummyLink,5.57403300266742,5.575733976178162
15610,2,0,PROMPT,a100-80gb_2,0.8,1.1576255138436864
15610,2,1,TOKEN,a100-80gb_34,1.182168131641538,6.979436535016002
15610,2,2,KVCacheTransfer,DummyLink,1.1576255138436864,1.182168131641538
15615,2,0,PROMPT,a100-80gb_1,1.4,3.7490040174665977
15615,2,1,TOKEN,a100-80gb_38,3.8600159040632773,7.233811094748656
15615,2,2,KVCacheTransfer,DummyLink,3.7490040174665977,3.8600159040632773
15608,2,0,PROMPT,a100-80gb_0,0.6,0.7438248638878576
15608,2,1,TOKEN,a100-80gb_31,0.7514512066612952,7.594133500445191
15608,2,2,KVCacheTransfer,DummyLink,0.7438248638878576,0.7514512066612952
15622,2,0,PROMPT,a100-80gb_2,3.0,3.152345687711204
15622,2,1,TOKEN,a100-80gb_29,3.196117412776546,7.900579320801131
15622,2,2,KVCacheTransfer,DummyLink,3.152345687711204,3.160514098966087
15620,2,0,PROMPT,a100-80gb_2,2.7,2.846175435977057
15620,2,1,TOKEN,a100-80gb_30,2.890819744815411,7.97538915962182
15620,2,2,KVCacheTransfer,DummyLink,2.846175435977057,2.853951314883307
15609,2,0,PROMPT,a100-80gb_1,0.7,1.1943004229226062
15609,2,1,TOKEN,a100-80gb_32,1.2293666460671375,7.977059015267896
15609,2,2,KVCacheTransfer,DummyLink,1.1943004229226062,1.2293666460671375
15630,2,0,PROMPT,a100-80gb_2,4.2,4.782730509525391
15630,2,1,TOKEN,a100-80gb_35,4.861342976699705,8.33025225106561
15630,2,2,KVCacheTransfer,DummyLink,4.782730509525391,4.823254801517578
15628,2,0,PROMPT,a100-80gb_5,4.2,4.466043030514993
15628,2,1,TOKEN,a100-80gb_27,4.5159937424397345,8.460129041521471
15628,2,2,KVCacheTransfer,DummyLink,4.466043030514993,4.483370529904642
15623,2,0,PROMPT,a100-80gb_2,3.2,3.9542613264073454
15623,2,1,TOKEN,a100-80gb_28,4.036300248293133,8.550583504787172
15623,2,2,KVCacheTransfer,DummyLink,3.9542613264073454,4.003028797720822
15618,2,0,PROMPT,a100-80gb_0,2.0,3.8907316392867415
15618,2,1,TOKEN,a100-80gb_31,4.030209913102016,9.447344943216034
15618,2,2,KVCacheTransfer,DummyLink,3.8907316392867415,3.9862104600875226
15635,2,0,PROMPT,a100-80gb_1,5.4,5.53971136273176
15635,2,1,TOKEN,a100-80gb_32,5.553534069621566,9.877867038639183
15635,2,2,KVCacheTransfer,DummyLink,5.53971136273176,5.547076017272776
15638,2,0,PROMPT,a100-80gb_2,5.9,6.053227152244654
15638,2,1,TOKEN,a100-80gb_37,6.090622463500996,9.892303545961251
15638,2,2,KVCacheTransfer,DummyLink,6.053227152244654,6.061451639549341
15624,2,0,PROMPT,a100-80gb_3,3.4,5.365180220579498
15624,2,1,TOKEN,a100-80gb_30,5.504363708867073,9.923667387369422
15624,2,2,KVCacheTransfer,DummyLink,5.365180220579498,5.46318246362149
15604,2,0,PROMPT,a100-80gb_0,0.0,0.35738275201583747
15604,2,1,TOKEN,a100-80gb_27,0.3819066777970875,10.028279808346598
15604,2,2,KVCacheTransfer,DummyLink,0.35738275201583747,0.3819066777970875
15634,2,0,PROMPT,a100-80gb_0,5.1,7.450658430384214
15634,2,1,TOKEN,a100-80gb_39,7.561726393030699,10.412820920370457
15634,2,2,KVCacheTransfer,DummyLink,7.450658430384214,7.561726393030699
15632,2,0,PROMPT,a100-80gb_0,4.6,4.746763078999356
15632,2,1,TOKEN,a100-80gb_29,4.764243791207543,10.65672309279681
15632,2,2,KVCacheTransfer,DummyLink,4.746763078999356,4.754576341938809
