name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_10,token,0.1440828022920012,0.5216903802684665,1,0,1199308800.0,1,0,0,0,7717,2,12,0,0
None_10,token,0.6004287003999756,0.693871509974811,1,0,1812889600.0,2,1,0,0,7763,3,3.0,0,1
None_10,token,0.693871509974811,0.7901678468242631,2,0,4435968000.0,3,1,0,0,7763,4,3.0,0,1
None_10,token,0.7901678468242631,0.82493116677871,3,0,4442521600.0,3,0,0,0,7763,4,1.0,0,0
None_10,token,0.82493116677871,0.8926703455521483,2,0,6241484800.0,3,1,0,0,7768,4,2.0,0,1
None_10,token,0.8926703455521483,1.0024625556164688,3,0,6245580800.0,3,0,0,0,7768,4,3.0,0,0
None_10,token,1.0024625556164688,1.0737600060435593,2,0,5305958400.0,2,0,0,0,7771,3,2.0,0,0
None_10,token,1.839989446793785,1.8753580226770243,1,0,6963200000.0,2,1,0,0,7834,3,1.0,0,1
None_10,token,1.8753580226770243,2.0993457417805197,2,0,6980403200.0,3,1,0,0,7834,4,6.0,0,1
None_10,token,2.0993457417805197,2.1315827222030808,2,0,1955430400.0,2,0,0,0,7843,3,1.0,0,0
None_10,token,2.1315827222030808,2.434292118528895,1,0,20480000.0,1,0,0,0,7856,2,10.0,0,0
None_10,token,2.4918474762431533,2.7037841936750873,1,0,6793625600.0,2,1,0,0,7868,3,6.0,0,1
None_10,token,2.7037841936750873,2.889583111099129,2,0,6800179200.0,2,0,0,0,7868,3,5.0,0,0
None_10,token,2.889583111099129,2.9858632135601706,1,0,7208140800.0,2,1,0,0,7779,3,3.0,0,1
None_10,token,2.9858632135601706,3.057356310731777,1,0,5534515200.0,2,1,0,0,7779,3,2.0,0,1
None_10,token,3.057356310731777,3.093194022296604,2,0,7527628800.0,3,1,0,0,7779,4,1.0,0,1
None_10,token,3.093194022296604,3.3960636217230618,3,0,7535001600.0,3,0,0,0,7779,4,8.0,0,0
None_10,token,3.3960636217230618,3.4338453118352166,2,0,7440793600.0,2,0,0,0,7779,3,1.0,0,0
None_10,token,3.433845311835217,3.6483845461574917,1,0,6868992000.0,2,1,0,0,7779,3,6.0,0,1
None_10,token,3.6483845461574917,4.206493119268146,2,0,6881280000.0,2,0,0,0,7779,3,15,0,0
None_10,token,4.206493119268146,4.34958920875836,1,0,7686553600.0,2,1,0,0,7779,3,4.0,0,1
None_10,token,4.34958920875836,5.148721746374634,2,0,7738163200.0,2,0,0,0,7779,3,21.0,0,0
None_10,token,5.148721746374634,5.376580593904593,1,0,4277862400.0,2,1,0,0,7920,3,7.0,0,1
None_10,token,5.376580593904593,5.618627154389541,2,0,4283596800.0,2,0,0,0,7920,3,7,0,0
None_10,token,5.618627154389541,5.879130510219503,1,0,3164569600.0,2,1,0,0,7920,3,8.0,0,1
None_10,token,5.879130510219503,5.912589657882953,2,0,5907251200.0,3,1,0,0,7920,4,1.0,0,1
None_10,token,5.912589657882953,6.093790878518055,3,0,7748812800.0,4,1,0,0,7920,5,5.0,0,1
None_10,token,6.093790878518055,6.131911411918835,4,0,7755366400.0,4,0,0,0,7920,5,1.0,0,0
None_10,token,6.131911411918835,6.273269159667673,3,0,5016780800.0,3,0,0,0,7920,4,4.0,0,0
None_10,token,6.273269159667673,6.376621264477982,2,0,4133683200.0,2,0,0,0,7920,3,3.0,0,0
None_10,token,6.376621264477982,6.474364970487718,1,0,8382873600.0,2,1,0,0,7920,3,3.0,0,1
None_10,token,6.474364970487718,6.590694693112049,2,0,8387788800.0,2,0,0,0,7920,3,3.0,0,0
None_10,token,6.590694693112049,6.700052318066204,1,0,6097305600.0,1,0,0,0,8023,2,3.0,0,0
None_10,token,6.8925571840730715,11.48526273240846,1,0,6195609600.0,1,0,0,0,8047,2,126,0,0
None_10,token,13.757106099971383,14.066609014475437,1,0,1999667200.0,2,1,0,0,8073,3,10.0,0,1
None_10,token,14.066609014475437,14.098900109932506,2,0,2194636800.0,2,0,0,0,8073,3,1.0,0,0
None_10,token,14.098900109932504,14.19367165173926,1,0,4886528000.0,2,1,0,0,8090,3,3.0,0,1
None_10,token,14.19367165173926,14.403857539426227,2,0,4891443200.0,2,0,0,0,8090,3,6,0,0
None_10,token,14.403857539426227,21.608203086752145,1,0,1504870400.0,1,0,0,0,8090,2,228.0,0,0
None_10,token,24.9825297857095,25.182602822499284,1,0,3042508800.0,1,0,0,0,8103,2,6,0,0
None_10,token,25.227644439850728,25.409454901302535,1,0,232652800.0,2,1,0,0,8122,3,6.0,0,1
None_10,token,25.409454901302535,25.470442188847354,2,0,641433600.0,3,1,0,0,8122,4,2.0,0,1
None_10,token,25.470442188847354,25.501344192954903,3,0,647987200.0,3,0,0,0,8122,4,1.0,0,0
None_10,token,25.501344192954903,25.65560653334564,2,0,641433600.0,3,1,0,0,8132,4,5.0,0,1
None_10,token,25.65560653334564,25.686512700148153,3,0,2569830400.0,4,1,0,0,8132,5,1.0,0,1
None_10,token,25.686512700148153,25.71937325219475,4,0,2576384000.0,4,0,0,0,8132,5,1.0,0,0
None_10,token,25.71937325219475,25.84918201904058,3,0,2172518400.0,3,0,0,0,8132,4,4.0,0,0
None_10,token,25.84918201904058,25.945972884051535,2,0,3121152000.0,3,1,0,0,8149,4,3.0,0,1
None_10,token,25.945972884051535,26.008918303306555,2,0,1202585600.0,2,0,0,0,8149,3,2.0,0,0
None_10,token,26.008918303306555,26.0717613203468,1,0,1970995200.0,2,1,0,0,8166,3,2.0,0,1
None_10,token,26.0717613203468,26.23305445252862,2,0,1976729600.0,2,0,0,0,8166,3,5.0,0,0
None_10,token,26.23305445252862,26.295248089154768,1,0,826572800.0,1,0,0,0,8175,2,2.0,0,0
None_10,token,26.31676607502021,26.34718021135949,1,0,1136230400.0,2,1,0,0,8192,3,1.0,0,1
None_10,token,26.34718021135949,26.378511389358284,2,0,3543859200.0,3,1,0,0,8190,4,1.0,0,1
None_10,token,26.378511389358284,27.02003257946534,3,0,3672473600.0,3,0,0,0,8190,4,19.0,0,0
None_10,token,27.02003257946534,29.551705414366218,2,0,4633395200.0,3,1,0,0,8190,4,77.0,0,1
None_10,token,29.551705414366218,29.65645493575338,3,0,4642406400.0,3,0,0,0,8190,4,3.0,0,0
None_10,token,29.65645493575338,29.93391877561198,2,0,4406476800.0,2,0,0,0,8190,3,8.0,0,0
None_10,token,29.93391877561198,30.45836220823266,1,0,2735308800.0,2,1,0,0,8190,3,16.0,0,1
None_10,token,30.45836220823266,30.59040717497475,2,0,5149491200.0,3,1,0,0,8190,4,4.0,0,1
None_10,token,30.59040717497475,30.696807621183904,3,0,5169971200.0,3,0,0,0,8190,4,3.0,0,0
None_10,token,30.696807621183904,30.73205589514209,2,0,4965990400.0,3,1,0,0,8190,4,1.0,0,1
None_10,token,30.73205589514209,30.943667921879207,3,0,6022758400.0,4,1,0,0,8190,5,6.0,0,1
None_10,token,30.943667921879207,31.343304242116776,4,0,7131136000.0,5,1,0,0,8190,6,11.0,0,1
None_10,token,31.343304242116776,31.49321049991472,5,0,7137689600.0,5,0,0,0,8190,6,4.0,0,0
None_10,token,31.49321049991472,31.63330445331046,4,0,4708761600.0,4,0,0,0,8190,5,4.0,0,0
None_10,token,31.63330445331046,31.667225243804566,3,0,3611852800.0,3,0,0,0,8190,4,1.0,0,0
None_10,token,31.667225243804566,31.72994754260961,2,0,7184384000.0,3,1,0,0,8284,4,2.0,0,1
