request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15626,2,0,PROMPT,None_6,3.6,4.6
15626,2,1,TOKEN,None_102,4.60146484375,114.60146484375
15626,2,2,KVCacheTransfer,DummyLink,4.6,4.60146484375
15776,2,0,PROMPT,None_0,31.4,32.4
15776,2,1,TOKEN,None_169,36.913000488280886,146.9130004882809
15776,2,2,KVCacheTransfer,DummyLink,32.4,32.40146484375
15831,2,0,PROMPT,None_1,40.3,41.3
15831,2,1,TOKEN,None_163,45.40273437500002,185.40273437500002
15831,2,2,KVCacheTransfer,DummyLink,41.3,41.30289306640625
15993,2,0,PROMPT,None_0,66.4,67.4
15993,2,1,TOKEN,None_84,71.60498046875,201.60498046875
15993,2,2,KVCacheTransfer,DummyLink,67.4,67.40289306640625
16155,2,0,PROMPT,None_1,93.9,94.9
16155,2,1,TOKEN,None_82,101.01203613281245,211.01203613281245
16155,2,2,KVCacheTransfer,DummyLink,94.9,94.90146484375
15825,2,0,PROMPT,None_0,39.4,40.4
15825,2,1,TOKEN,None_114,46.90537109374998,216.90537109374998
15825,2,2,KVCacheTransfer,DummyLink,40.4,40.40399169921875
15926,2,0,PROMPT,None_1,55.2,56.2
15926,2,1,TOKEN,None_119,57.605053710937455,227.60505371093745
15926,2,2,KVCacheTransfer,DummyLink,56.2,56.20390625
15636,2,0,PROMPT,None_2,5.5,6.5
15636,2,1,TOKEN,None_112,6.50111083984375,236.50111083984376
15636,2,2,KVCacheTransfer,DummyLink,6.5,6.50111083984375
16019,2,0,PROMPT,None_1,71.7,72.7
16019,2,1,TOKEN,None_116,77.41534423828125,247.41534423828125
16019,2,2,KVCacheTransfer,DummyLink,72.7,72.70404052734375
16300,2,0,PROMPT,None_6,115.4,116.4
16300,2,1,TOKEN,None_124,118.53684082031248,248.53684082031248
16300,2,2,KVCacheTransfer,DummyLink,116.4,116.4029541015625
16059,2,0,PROMPT,None_6,78.4,79.4
16059,2,1,TOKEN,None_162,84.7048217773438,254.7048217773438
16059,2,2,KVCacheTransfer,DummyLink,79.4,79.40375976562501
16093,2,0,PROMPT,None_5,83.6,84.6
16093,2,1,TOKEN,None_147,92.54167480468755,262.54167480468755
16093,2,2,KVCacheTransfer,DummyLink,84.6,84.60386962890624
