request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
7718,2,0,PROMPT,None_3,0.11499999999999999,0.1260002205557439
7718,2,1,TOKEN,None_14,0.12600024573274585,0.2781208797686898
7718,2,2,KVCacheTransfer,DummyLink,0.1260002205557439,0.12600024573274585
7720,2,0,PROMPT,None_2,0.12,0.19649577111635685
7720,2,1,TOKEN,None_17,0.19649611418479762,0.39152895991440256
7720,2,2,KVCacheTransfer,DummyLink,0.19649577111635685,0.19649611418479762
7722,2,0,PROMPT,None_0,0.135,0.23794890471589764
7722,2,1,TOKEN,None_15,0.23794936642142336,0.4043605322624537
7722,2,2,KVCacheTransfer,DummyLink,0.23794890471589764,0.23794936642142336
7725,2,0,PROMPT,None_2,0.255,0.29666837334096646
7725,2,1,TOKEN,None_4,0.2966685700521888,0.5174991234080408
7725,2,2,KVCacheTransfer,DummyLink,0.29666837334096646,0.2966685700521888
7717,2,0,PROMPT,None_1,0.10500000000000001,0.14408261778781017
7717,2,1,TOKEN,None_10,0.14408280229200127,0.5216903802684665
7717,2,2,KVCacheTransfer,DummyLink,0.14408261778781017,0.14408280229200127
7729,2,0,PROMPT,None_0,0.29224630397993767,0.3246221183017487
7729,2,1,TOKEN,None_5,0.3246221408084626,0.5423319212227695
7729,2,2,KVCacheTransfer,DummyLink,0.3246221183017487,0.3246221408084626
7724,2,0,PROMPT,None_1,0.2,0.2637937305455163
7724,2,1,TOKEN,None_16,0.2637940166478112,0.5634768953143363
7724,2,2,KVCacheTransfer,DummyLink,0.2637937305455163,0.2637940166478112
7741,2,0,PROMPT,None_2,0.38714052718053427,0.39711294935101926
7741,2,1,TOKEN,None_14,0.4192949594223615,0.6153514115586296
7741,2,2,KVCacheTransfer,DummyLink,0.39711294935101926,0.3971129950002299
7730,2,0,PROMPT,None_0,0.29224630397993767,0.3246221183017487
7730,2,1,TOKEN,None_12,0.3246222486372386,0.6393239525950005
7730,2,2,KVCacheTransfer,DummyLink,0.3246221183017487,0.3246222486372386
7727,2,0,PROMPT,None_1,0.27,0.31236868213661295
7727,2,1,TOKEN,None_9,0.31236888215390624,0.6609618216747799
7727,2,2,KVCacheTransfer,DummyLink,0.31236868213661295,0.31236888215390624
7721,2,0,PROMPT,None_3,0.1260002205557439,0.20604008781351835
7721,2,1,TOKEN,None_7,0.20604044677653105,0.6626543700211533
7721,2,2,KVCacheTransfer,DummyLink,0.20604008781351835,0.20604044677653105
7728,2,0,PROMPT,None_3,0.27,0.3339921999294357
7728,2,1,TOKEN,None_18,0.33399248692182665,0.6690314534679993
7728,2,2,KVCacheTransfer,DummyLink,0.3339921999294357,0.33399248692182665
