name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_67,token,0.17860447438863447,0.7823945094927511,1,0,26214400,2,1,0,0,7723,2,41.0,0,1
None_67,token,0.7823945094927511,0.8772383067509317,2,0,30408704,3,1,0,0,7723,3,6.0,0,1
None_67,token,0.8772383067509317,0.9106225903426687,3,0,35127296,3,0,0,0,7723,4,2.0,0,0
None_67,token,0.9106225903426688,0.9262545536876057,2,0,30932992,2,0,0,0,7723,3,1.0,0,0
None_67,token,0.9262545536876056,1.0149268328867842,1,0,4718592,1,0,0,0,7817,2,6.0,0,0
None_67,token,1.1085750159786898,1.1657079905510472,1,0,6291456,2,1,0,0,7840,2,4.0,0,1
None_67,token,1.1657079905510472,1.2992682927207548,2,0,23592960,2,0,0,0,7840,3,8.0,0,0
None_67,token,1.2992682927207548,1.7070810435165331,1,0,17301504,1,0,0,0,7847,2,25.0,0,0
None_67,token,1.8507976812764204,1.952435286689778,1,0,3670016,1,0,0,0,7921,2,7,0,0
None_67,token,4.55370352431898,4.666937464610053,1,0,4194304,1,0,0,0,7975,2,8,0,0
None_67,token,4.741661847645251,4.872163432692902,1,0,4718592,1,0,0,0,7992,2,9,0,0
None_67,token,5.058133084927131,5.803898883806593,1,0,26738688,1,0,0,0,8027,2,51,0,0
None_67,token,25.426207031012474,25.50547125533176,1,0,2621440,1,0,0,0,8143,2,5,0,0
None_67,token,28.46372637520625,28.557387048221447,1,0,3145728,1,0,0,0,8234,2,6,0,0
None_67,token,28.809825104238325,28.9697730167734,1,0,5767168,1,0,0,0,8291,2,11,0,0
None_67,token,29.207155773997176,29.394654035831053,1,0,6291456,1,0,0,0,8315,2,12,0,0
None_67,token,29.417405010035726,30.301758169508016,1,0,33030144,1,0,0,0,8339,2,63,0,0
None_67,token,36.23188990287013,36.32231554405024,1,0,3145728,1,0,0,0,8444,2,6,0,0
None_67,token,38.60052818542216,39.02809397641009,1,0,12582912.0,1,0,0,0,8495,2,24,0,0
None_67,token,42.339121315393584,42.44207841784124,1,0,3670016.0,1,0,0,0,8612,2,7,0,0
None_67,token,42.87878903230515,43.437173834211386,1,0,2001207296.0,2,1,0,0,8680,4,34.0,0,1
None_67,token,43.437173834211386,43.62154323549767,2,0,2006974464.0,2,0,0,0,8680,5,11,0,0
None_67,token,43.62154323549767,44.06560620072309,1,0,2001207296.0,1,0,0,0,8680,4,27.0,0,0
None_67,token,52.87532643452373,52.99340028572433,1,0,4194304.0,1,0,0,0,27,2,8,0,0
None_67,token,60.79549852859249,61.009275105664905,1,0,1444937728.0,1,0,0,0,77,3,12,0,0
None_67,token,61.238206866103255,61.5479844900287,1,0,1140850688.0,1,0,0,0,129,3,19,0,0
None_67,token,62.182716126510435,62.31807499812688,1,0,4718592.0,1,0,0,0,274,2,9,0,0
None_67,token,62.64350173823681,62.71351210765673,1,0,2621440.0,1,0,0,0,342,2,5,0,0
None_67,token,62.72539843930971,62.82593769244312,1,0,3670016.0,1,0,0,0,360,2,7,0,0
None_67,token,62.953388401694895,62.9673567773306,1,0,6291456.0,2,1,0,0,381,2,1.0,0,1
None_67,token,62.9673567773306,63.11110275188969,2,0,11534336.0,2,0,0,0,381,3,10,0,0
None_67,token,63.11110275188969,63.12507691941182,1,0,6291456.0,1,0,0,0,381,2,1.0,0,0
None_67,token,63.140344627446744,63.18616401650588,1,0,16777216.0,2,1,0,0,379,2,3.0,0,1
None_67,token,63.18616401650588,63.377541600364594,2,0,54001664.0,3,1,0,0,379,3,11.0,0,1
None_67,token,63.377541600364594,63.47692736433291,3,0,56623104.0,5,2,0,0,379,4,5.0,0,2
None_67,token,63.47692736433291,63.64141810745413,4,0,85983232.0,4,0,0,0,379,5,9,0,0
None_67,token,63.64141810745413,63.711482784547705,3,0,81264640.0,3,0,0,0,379,4,4.0,0,0
None_67,token,63.711482784547705,63.72761390319532,2,0,64487424.0,3,1,0,0,379,3,1.0,0,1
None_67,token,63.72761390319532,63.743973274789404,3,0,68681728.0,4,1,0,0,379,4,1.0,0,1
None_67,token,63.743973274789404,63.858866664678395,4,0,72351744.0,4,0,0,0,379,5,7.0,0,0
None_67,token,63.8588666646784,64.0686944163177,2,0,64487424.0,3,1,0,0,379,3,13.0,0,1
None_67,token,64.0686944163177,64.34400203999351,3,0,73400320.0,3,0,0,0,379,4,17.0,0,0
None_67,token,64.34400203999351,64.3921750410811,1,0,37224448.0,1,0,0,0,379,2,3.0,0,0
