name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_31,token,0.3465229798924204,0.47700087085924936,1,0,4718592,1,0,0,0,7737,2,9,0,0
None_31,token,0.7434019743467529,0.8181932827417105,1,0,2621440,1,0,0,0,7788,2,5,0,0
None_31,token,1.5633718291326186,1.9509313313632999,1,0,42467328,2,1,0,0,7901,2,26.0,0,1
None_31,token,1.9509313313632999,2.027403602998229,2,0,51904512,3,1,0,0,7901,3,5.0,0,1
None_31,token,2.027403602998229,2.1097901803135772,3,0,58195968,4,1,0,0,7901,4,5.0,0,1
None_31,token,2.1097901803135772,2.252603095439475,4,0,72351744,4,0,0,0,7901,5,7.0,0,0
None_31,token,2.252603095439475,2.2718357692347415,3,0,66060288,3,0,0,0,7901,4,1.0,0,0
None_31,token,2.2718357692347415,2.6299885442965363,2,0,56623104,2,0,0,0,7901,3,19.0,0,0
None_31,token,2.6299885442965363,2.898896059754527,1,0,42467328,1,0,0,0,7901,2,18.0,0,0
None_31,token,4.557245092207137,5.079649492955579,1,0,18874368,1,0,0,0,7972,2,36,0,0
None_31,token,5.187228275332699,5.257180725888389,1,0,2621440,1,0,0,0,8052,2,5,0,0
None_31,token,14.053163527523147,14.178069698562956,1,0,4194304,1,0,0,0,8091,2,8,0,0
None_31,token,25.114526265695563,25.23986727993988,1,0,4718592,1,0,0,0,8122,2,9,0,0
None_31,token,25.6761921516719,27.305807141092423,1,0,60293120.0,1,0,0,0,8177,2,115,0,0
None_31,token,28.615976262637638,28.733658371701956,1,0,4194304.0,1,0,0,0,8257,2,8,0,0
None_31,token,29.1323482666638,29.34289274667475,1,0,7864320.0,1,0,0,0,8317,2,15,0,0
None_31,token,29.565411669448064,29.70415879462226,1,0,4718592.0,1,0,0,0,8341,2,9,0,0
None_31,token,29.916328874071485,29.989132512352924,1,0,11534336.0,2,1,0,0,8380,2,5.0,0,1
None_31,token,29.989132512352924,30.293992183980638,2,0,34603008.0,2,0,0,0,8380,3,17.0,0,0
None_31,token,30.293992183980638,30.760474488481158,1,0,23068672.0,1,0,0,0,8380,2,27.0,0,0
None_31,token,36.4667529568919,36.55739974282636,1,0,3145728.0,1,0,0,0,8472,2,6,0,0
None_31,token,39.09862802608922,40.661371917646875,1,0,49807360.0,1,0,0,0,8563,2,95,0,0
None_31,token,42.44798402690069,42.64840647039627,1,0,47185920.0,1,0,0,0,8627,3,14,0,0
None_31,token,43.48336172791475,43.58914948321811,1,0,30408704.0,2,1,0,0,8751,2,7.0,0,1
None_31,token,43.58914948321811,43.606110947764805,2,0,76021760.0,3,1,0,0,8751,3,1.0,0,1
None_31,token,43.606110947764805,43.8272499899039,3,0,82837504.0,3,0,0,0,8751,4,13,0,0
None_31,token,43.8272499899039,44.455369668525655,2,0,76021760.0,2,0,0,0,8751,3,37.0,0,0
None_31,token,44.455369668525655,45.02311506233775,1,0,45613056.0,1,0,0,0,8769,2,36.0,0,0
None_31,token,51.21952627049699,51.58243023875797,1,0,13631488.0,1,0,0,0,2,2,26,0,0
None_31,token,60.5631710338379,60.800758735005644,1,0,8912896.0,1,0,0,0,72,2,17,0,0
