name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_62,token,0.49159664281191556,0.5928288161756283,1,0,3670016,1,0,0,0,7763,2,7,0,0
None_62,token,0.9192477166234279,1.0594632734611593,1,0,5242880,1,0,0,0,7819,2,10,0,0
None_62,token,1.4591306925351282,1.6215807000051523,1,0,5767168,1,0,0,0,7875,2,11,0,0
None_62,token,1.8856611498400921,2.1003990304340383,1,0,24641536,2,1,0,0,7916,2,14.0,0,1
None_62,token,2.1003990304340383,2.519342658217671,2,0,38273024,2,0,0,0,7916,3,26,0,0
None_62,token,2.519342658217671,2.6268590283508786,1,0,24641536,1,0,0,0,7916,2,7.0,0,0
None_62,token,4.816161162836944,5.209968982635935,1,0,14155776,1,0,0,0,8001,2,27,0,0
None_62,token,5.427106555527627,5.525534477604493,1,0,3145728,1,0,0,0,8061,2,6,0,0
None_62,token,25.374271754730522,27.614052970047535,1,0,82837504,1,0,0,0,8153,2,158,0,0
None_62,token,28.241432713282325,28.449005052112533,1,0,1693974528.0,1,0,0,0,8211,3,13,0,0
None_62,token,28.717893144332674,29.385670890421768,1,0,25165824.0,1,0,0,0,8271,2,48,0,0
None_62,token,29.533049003377315,29.85680222480551,1,0,11534336.0,1,0,0,0,8342,2,22,0,0
None_62,token,32.250238294958535,32.35511198527724,1,0,3670016.0,1,0,0,0,8430,2,7,0,0
None_62,token,36.21126164891167,36.56846549748644,1,0,12582912.0,1,0,0,0,8446,2,24,0,0
None_62,token,38.49365849969353,38.64283041908251,1,0,5242880.0,1,0,0,0,8504,2,10,0,0
None_62,token,38.87340630183332,39.008637225413324,1,0,4718592.0,1,0,0,0,8541,2,9,0,0
None_62,token,42.23325382810908,42.665392053009235,1,0,16252928.0,1,0,0,0,8605,2,31,0,0
None_62,token,42.93477660719309,43.04674265089255,1,0,8388608.0,2,1,0,0,8685,2,8.0,0,1
None_62,token,43.04674265089255,43.16243866919167,2,0,23592960.0,2,0,0,0,8685,3,8.0,0,0
None_62,token,43.16243866919167,43.46410065754277,1,0,15204352.0,1,0,0,0,8692,2,21.0,0,0
None_62,token,43.7907716097047,44.294697936246436,1,0,17825792.0,1,0,0,0,8806,2,34,0,0
None_62,token,53.150566938654315,53.33107070782913,1,0,6291456.0,1,0,0,0,50,2,12,0,0
None_62,token,60.91014617280376,61.04054094603253,1,0,4194304.0,1,0,0,0,95,2,8,0,0
None_62,token,61.3911864829653,62.70922790909791,1,0,55050240.0,2,1,0,0,159,2,88.0,0,1
None_62,token,62.70922790909791,62.90593526995955,2,0,61341696.0,2,0,0,0,159,3,12,0,0
None_62,token,62.90593526995955,62.98108725491815,1,0,55050240.0,1,0,0,0,159,2,5.0,0,0
None_62,token,63.427831689732784,64.26987150225104,1,0,25165824.0,1,0,0,0,420,2,48,0,0
None_62,token,64.80305155925991,64.81832890122733,1,0,493879296.0,2,1,0,0,602,4,1.0,0,1
None_62,token,64.81832890122733,64.94160702538994,2,0,4679794688.0,2,0,0,0,602,6,8,0,0
None_62,token,64.94160702538994,65.03329951009141,1,0,4545052672.0,2,1,0,0,602,5,6.0,0,1
None_62,token,65.03329951009141,65.07024896310864,2,0,2105016320.0,2,0,0,0,602,5,2.0,0,0
None_62,token,65.07024896310864,65.1898730085426,1,0,2096103424.0,1,0,0,0,612,4,7.0,0,0
None_62,token,65.67902630348809,66.65670202561012,1,0,36700160.0,1,0,0,0,717,2,70,0,0
None_62,token,66.75747572939181,66.88646089326677,1,0,7864320.0,2,1,0,0,843,2,9.0,0,1
None_62,token,66.88646089326677,66.97934597984356,2,0,20971520.0,2,0,0,0,843,3,6.0,0,0
None_62,token,66.97934597984356,67.26522364771002,1,0,13107200.0,1,0,0,0,851,2,19.0,0,0
None_62,token,68.09812173775076,68.55140305558471,1,0,15728640.0,1,0,0,0,863,2,30,0,0
None_62,token,77.03452630321185,77.21872995992862,1,0,6815744.0,1,0,0,0,970,2,13,0,0
None_62,token,79.62757688550207,80.69645977086414,1,0,31457280.0,1,0,0,0,1052,2,60,0,0
None_62,token,82.6116617479975,82.83189876148299,1,0,7340032.0,1,0,0,0,1483,2,14,0,0
None_62,token,84.62314244402043,84.7389795739913,1,0,4194304.0,1,0,0,0,1819,2,8,0,0
None_62,token,85.00560879779194,85.53746751369927,1,0,19922944.0,1,0,0,0,1882,2,38,0,0
None_62,token,93.73100072323862,93.8442220266866,1,0,4194304.0,1,0,0,0,1980,2,8,0,0
