name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_48,token,0.5069016306295928,0.6373889992287511,1,0,4718592,1,0,0,0,7768,2,9,0,0
None_48,token,0.7909589565084165,0.8048899481499313,1,0,7864320,2,1,0,0,7798,2,1.0,0,1
None_48,token,0.8048899481499314,1.0077412977476072,2,0,29884416,2,0,0,0,7798,3,14.0,0,0
None_48,token,1.0077412977476072,1.412728963136952,1,0,12190220288.0,1,0,0,0,7798,7,28.0,0,0
None_48,token,4.696828841459448,5.546639713988695,1,0,29360128.0,1,0,0,0,7983,2,56,0,0
None_48,token,13.819419399738925,14.706127750845061,1,0,33030144.0,1,0,0,0,8078,2,63,0,0
None_48,token,25.15999718124405,25.33437847474648,1,0,5767168.0,1,0,0,0,8117,2,11,0,0
None_48,token,25.640433093944157,25.77212886066531,1,0,4718592.0,1,0,0,0,8168,2,9,0,0
None_48,token,28.481454278131345,28.678841321418265,1,0,6815744.0,1,0,0,0,8249,2,13,0,0
None_48,token,30.10707791747329,30.262491459098666,1,0,4718592.0,1,0,0,0,8388,2,9,0,0
None_48,token,32.02749707902178,33.403642111255834,1,0,50331648.0,1,0,0,0,8409,2,96,0,0
None_48,token,36.14952626634661,36.247043207837216,1,0,3670016.0,1,0,0,0,8439,2,7,0,0
None_48,token,36.64412731660134,36.889216037222646,1,0,8912896.0,1,0,0,0,8488,2,17,0,0
None_48,token,38.44321640557883,41.41197740218893,1,0,106430464.0,1,0,0,0,8498,2,203,0,0
None_48,token,42.39536952715917,42.61276949455502,1,0,7864320.0,1,0,0,0,8628,2,15,0,0
None_48,token,43.39500803044122,43.46966770505382,1,0,1244659712.0,1,0,0,0,8738,5,5,0,0
None_48,token,43.5867516172673,43.97558368009338,1,0,6327107584.0,1,0,0,0,8774,5,27,0,0
