request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
15626,0.16812048443929262,0.0,0.014526261545171226,0.012799518574510116,9.765624975344167e-09,120,12
15636,0.335326606560856,0.0,0.014526261545171226,0.0133666810423202,7.405598911880418e-09,91,24
15612,0.8431118203935329,0.0,0.04571513027982829,0.014498121638430993,1.3395182291153773e-07,1646,55
15617,1.0222810940672118,0.0,0.012880708479507313,0.013827402542297322,1.84733073005372e-08,227,73
15616,1.2941441375101626,0.0,0.05457486695009878,0.01475677703047695,1.5991210938759437e-07,1965,84
15615,1.3850502037801284,0.0,0.17613142808990406,0.016790538551253117,4.833170572648982e-07,5939,72
15605,1.611201852258678,0.0,0.03091187120379641,0.014366272555044378,9.057617187530065e-08,1113,110
15630,1.1623221654723865,0.0,0.06429583029111163,0.014838193718665876,1.7643229166530716e-07,2168,74
15628,1.219453935618776,0.0,0.025247857070459623,0.014216739030337096,7.543945312882272e-08,927,84
15622,1.411270596887498,0.0,0.012398391201640269,0.013988722056858575,3.556315103514507e-08,437,100
15606,1.7571456315029756,0.0,0.026854786484868574,0.01429992433899262,8.024088541530583e-08,986,121
15634,1.1979367503656013,0.0,0.17622039833477188,0.016749448393948024,4.835611978615262e-07,5942,61
15638,1.1430116638882417,0.0,0.012483506015381507,0.013957137751516791,3.580729168728425e-08,440,81
15620,1.522531842409994,0.0,0.011802587505451656,0.013988233841708726,3.3854166692215415e-08,416,108
15623,1.5390654101158807,0.0,0.07737445628667444,0.015225947435720899,2.123209635329637e-07,2609,96
15635,1.2949501070663632,0.0,0.01117841220468252,0.013954040161540006,3.2063802057891166e-08,394,92
15610,1.8389955362035066,0.0,0.03646656504095659,0.014654707082622358,1.0685221354944652e-07,1313,123
15650,1.0318437761921764,0.0,0.029217689583462603,0.014530812849401649,8.56119791725618e-08,1052,69
15641,1.2581009340913925,0.0,0.03491125076655177,0.014390466862645186,1.0229492186653033e-07,1257,85
15640,1.2813730450897483,0.0,0.011377013436745465,0.013956000347835196,3.263346348703067e-08,401,91
15663,0.8393257790994808,0.0,0.012426762806220681,0.013781650271554336,1.7822265663269832e-08,219,60
15651,1.0850973473007517,0.0,0.011490499855067116,0.013942946070723177,3.295898431954214e-08,405,77
15637,1.4127590801263206,0.0,0.038160746661290434,0.014469456141737159,1.1181640624524647e-07,1374,95
15624,1.7049218849274594,0.0,0.15549033128058043,0.016483314400498713,4.266764322968797e-07,5243,94
15608,2.0440999937136404,0.0,0.011575614668808326,0.014017409510654014,3.3203124999436895e-08,408,145
15643,1.4683107640613025,0.0,0.011745844296290775,0.014565649197650117,3.369140622044853e-08,414,100
15646,1.4357792609629385,0.0,0.011093297390941337,0.013967509446784284,3.181966146126314e-08,391,102
15609,2.1669248537552184,0.0,0.05210302819256252,0.014788963815123466,1.5266927083645854e-07,1876,143
