instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.34935045209821375,15508.865292606366,357.82973633367,15150.866369341473,0.1691869313906942,42.10498046875
Tile,0.346780757739311,14797.604340521584,339.32893076599277,14458.114325744884,0.1610840108618592,38.8271484375
Tile,0.34648874814654357,15231.6334621854,348.57134914992764,14882.896505714418,0.1656073212176245,25.3271484375
Tile,0.35113901969619726,15264.767023405706,348.3163693660992,14916.284735633399,0.1659184063669193,41.66796875
Tile,0.34803106074789614,15331.63823080805,351.28723443252636,14980.184120896956,0.1668754787336486,40.42919921875
Tile,0.349234097884696,15613.074357956712,355.40094452951564,15257.503936932922,0.16947649444066193,44.09423828125
Tile,0.35292127325105527,15422.219231945583,354.24687889420795,15067.80441927606,0.1679337754780272,44.6630859375
Tile,0.3505491013164309,15203.834138761347,345.4784820222955,14858.190673718456,0.16498302076060917,40.01171875
Tile,0.22623470615738042,17998.523301418332,167.37556263424278,17830.97519242339,0.17254636070383425,8.10107421875
Tile,0.2576396777402534,41290.395907296675,381.38887494664914,40908.61375956606,0.3932727839427594,7.2744140625
Tile,0.23407620567842868,17637.429334673143,164.11572291974508,17473.144429789772,0.16918196363088422,7.634765625
Tile,0.286203909814628,19115.44303610335,177.58984034215152,18937.67011280432,0.18308295688357473,8.890625
Tile,0.23610210150209618,19941.8919553799,186.03901633678666,19755.66117585124,0.1917631918826858,8.126953125
Tile,0.28172537565046296,35695.554217102734,332.5631476864399,35362.64825642531,0.3428129909677385,5.06689453125
Tile,0.20704103321192183,14274.950876508527,132.39014604732176,14142.42423627244,0.13649418876941105,7.10498046875
Tile,0.2527258957185965,16942.035219013054,157.29397338526627,16784.579082231747,0.16216339603644964,9.00341796875
Tile,0.2999256228585476,30978.90630994119,288.0731134296343,30690.53622336159,0.29697314994992174,5.42333984375
Tile,0.2461160930400309,19969.12781643558,186.54283085449592,19782.392712840356,0.19227274072158898,6.3876953125
Tile,0.3653145184704988,87805.25308861205,813.2247713534389,86991.18906437379,0.83925288484888,9.5576171875
Tile,0.2862437389460905,24594.78211155633,228.33077968275288,24366.215707030293,0.2356248432976373,9.72607421875
Tile,0.22031272778200262,17827.483305895963,165.91216209332327,17661.40011104158,0.17103276106310547,4.404296875
Tile,0.22585904645107366,16319.553138882027,151.87353469346246,16167.523043136754,0.1565610518140709,8.0634765625
Tile,0.23648499487919622,16709.179078679783,155.28715639437107,16553.73183392691,0.16008835849409891,17.25830078125
Tile,0.2946212501625591,22796.292526987065,213.15265561557572,22582.920179249933,0.2196921215747337,8.15478515625
Tile,0.3453014388732348,32562.814678591953,305.04362166372675,32257.4566769267,0.3143800015394692,8.576171875
Tile,0.2865187122430879,21655.158095062292,201.59065153625423,21453.359633318076,0.20781020794869268,10.6240234375
Tile,0.32265552585587354,24169.55584696974,224.67758329797243,23944.646641705232,0.2316219665341955,9.548828125
Tile,0.18981227363729483,13430.938071965755,124.95548288310869,13305.853775488944,0.1288135937040783,8.68310546875
Tile,0.1948583355815151,11938.665516425464,111.07221520604853,11827.478799558334,0.11450166108211435,11.93115234375
Tile,0.2491086257817321,21330.083523020512,199.6635667474696,21130.214175683992,0.2057805890432542,9.9443359375
Tile,0.27228989761063066,18385.66629360075,171.58557442684926,18213.9038566668,0.17686250709356194,9.66064453125
Tile,0.24763724914479351,16184.920410447092,150.8253089440334,16033.939629055802,0.1554724472530438,6.6796875
Tile,0.19924574871945674,13020.328014330238,120.89928337802482,12899.304089538467,0.12464141373814906,5.755859375
Tile,0.2996551476849473,39653.50126611306,369.19456789465914,39283.92611526697,0.3805829514589352,6.427734375
