request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
7718,0.9211510401554293,0.0,0.06265136909471325,0.14308327851011934,8.056640621312283e-08,198,6
7720,1.7759413622169944,0.10620860027193446,0.5432512768777424,0.17609858361989314,0.15052953860194296,2698,7
7722,1.968115238341023,0.3932512768777423,0.9814284298635423,0.16444780141291346,0.01045549784159272,3631,6
7717,2.457609163342293,0.0,0.22824773128805398,0.17148934092724918,5.904134114942394e-07,1451,13
7725,1.589048134281029,0.0,0.24334889062895915,0.16821240545650873,0.054882987552443474,1547,8
7724,2.2770258510615307,0.0,0.36447220991959517,0.19125536411419355,0.16792905539089453,2250,10
7721,3.2161961101421808,0.028247731288054023,0.48553886400050605,0.182043816409445,0.06340797188940073,2823,15
7719,3.362005582450428,0.06265136909471325,0.1562086002719345,0.16872615695676282,2.44140625049738e-07,600,19
7729,1.7620055824504277,0.05951507915716192,0.33479662964240964,0.17840111910100226,0.11965119306649585,177,8
7728,2.3849924668448246,0.09334889062895879,0.4589550140905261,0.17509431388675442,0.04549280861837923,2257,11
7727,2.4954048444096655,0.10951507915716174,0.38479662964240946,0.17588401789727134,0.06503587995855886,1573,12
7730,2.524904486277926,0.23479662964240955,0.5324153116527461,0.18113537951138,0.12519385168954678,1025,11
7741,2.1515505923832663,0.876178141828051,0.9329757213861374,0.17408212442816126,0.07902986106429033,359,7
7735,2.816276974678852,0.43444581231573043,0.6815699927799157,0.17789224849157803,0.10532447810490142,1571,12
7737,2.896950034905443,0.6315699927799159,0.9387842031214526,0.19581658317839903,0.1383420744423507,1135,10
7746,2.98204196779294,1.3131612960825083,1.6935082955897127,0.18407623888617536,0.11506536365921072,2348,7
7749,3.29015368700233,1.803238355410703,2.1604211211319067,0.16139036655291758,0.005855853546945511,2205,7
7736,4.246814768215506,0.5295134748246593,1.521687824050224,0.20962514955117553,0.11188301117828559,6125,13
7747,3.6968147682155053,1.7294309528195138,1.8532383554107028,0.20484182364497805,0.05439099352032972,794,9
7750,3.6622331752100967,1.5935082955897126,1.8689471498180952,0.17932860253920016,0.11410741226972121,1574,10
7734,4.494149131594748,0.28241531165274614,0.43444581231573043,0.18453196905813715,0.1615198600704395,975,22
7743,4.071980044951163,0.8829757213861376,1.4131612960825084,0.20452451914374264,0.021997025250859892,3273,13
