name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_5,prompt,7.6000000000000005,10.670806849345734,1,1,142025459200,3,2,0,2,7751,2,1,0,2294
None_5,prompt,10.670806849345734,13.30030700328344,2,2,141018826240.0,3,1,0,1,7774,3,1,0,4541
None_5,prompt,13.30030700328344,18.505433506784364,1,1,146906580480.0,7,6,0,6,7803,2,1,0,14440
None_5,prompt,18.505433506784364,23.907715209272773,1,1,147357468160.0,8,7,0,7,7849,2,1,0,14028
None_5,prompt,23.907715209272773,30.9904011077824,4,4,151208363520.0,7,3,0,3,7879,5,1,0,7849
None_5,prompt,30.990401107782397,39.98732643832165,3,3,155583546880.0,3,0,0,0,7931,4,1,0,0
None_5,prompt,93.7,93.85098557628821,1,1,135361758720.0,1,0,0,0,7988,2,1,0,0
None_5,prompt,99.6,108.1235236027379,1,1,154495649280.0,2,1,0,1,8022,2,1,0,1375
None_5,prompt,108.1235236027379,109.65125536280189,1,1,138607101440.0,1,0,0,0,8039,2,1,0,0
None_5,prompt,274.7,277.46361153929547,1,1,141322913280.0,2,1,0,1,8074,2,1,0,852
None_5,prompt,277.46361153929547,278.3964899667868,1,1,137236088320.0,1,0,0,0,8076,2,1,0,0
None_5,prompt,497.0,498.96660742931874,1,1,139642570240.0,1,0,0,0,8100,2,1,0,0
None_5,prompt,500.4,501.5410767400623,1,1,137694840320.0,1,0,0,0,8111,2,1,0,0
None_5,prompt,502.0,505.3378833689044,1,1,142636254720.0,2,1,0,1,8123,2,1,0,3709
None_5,prompt,505.3378833689044,509.5893289098612,1,1,144725542400.0,2,1,0,1,8143,2,1,0,1054
None_5,prompt,509.5893289098612,510.760404746303,1,1,137765619200.0,3,2,0,2,8178,2,1,0,2495
None_5,prompt,510.760404746303,513.6203013827784,2,2,141545735680.0,2,0,0,0,8189,3,1,0,0
None_5,prompt,559.7,564.1990357908481,1,1,145291773440.0,1,0,0,0,8200,2,1,0,0
