name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_24,token,6.581811685065179,8.139907269571768,1,0,141398935040.0,2,1,0,0,7724,3,5.0,0,1
None_24,token,8.139907269571768,8.452404283569225,2,0,147333875200.0,3,1,0,0,7724,4,1.0,0,1
None_24,token,8.452404283569223,9.421661158829505,3,0,147360089600.0,3,0,0,0,7724,4,3.0,0,0
None_24,token,9.421661158829505,10.04673946495936,2,0,141435635200.0,2,0,0,0,7728,3,2.0,0,0
None_24,token,10.046739464959362,11.605115976582436,1,0,140945425920.0,1,0,0,0,7728,2,5.0,0,0
None_24,token,20.415373733346083,21.939898527432707,1,0,137154823680.0,1,0,0,0,7823,2,5,0,0
None_24,token,24.951539556782677,26.791363612996573,1,0,140664931840.0,2,1,0,0,7853,3,6.0,0,1
None_24,token,26.791363612996573,28.347270306339492,2,0,140798625280.0,2,0,0,0,7853,3,5.0,0,0
None_24,token,28.34727030633949,33.542673604700965,1,0,157153789440.0,2,1,0,0,7853,3,17.0,0,1
None_24,token,33.542673604700965,35.58579056790201,2,0,157169518080.0,2,0,0,0,7853,3,6,0,0
None_24,token,35.58579056790201,36.502949510267406,1,0,144822535680.0,2,1,0,0,7853,3,3.0,0,1
None_24,token,36.502949510267406,41.281003715295675,2,0,151129720320.0,3,1,0,0,7853,4,15.0,0,1
None_24,token,41.281003715295675,41.94046281807894,3,0,156236285440.0,4,1,0,0,7853,5,2.0,0,1
None_24,token,41.94046281807894,42.95666963725316,4,0,156598044160.0,4,0,0,0,7853,5,3.0,0,0
None_24,token,42.95666963725316,43.62474383827529,3,0,154280691200.0,4,1,0,0,7916,5,2.0,0,1
None_24,token,43.62474383827529,43.9594247299521,4,0,156039677440.0,5,1,0,0,7916,6,1.0,0,1
None_24,token,43.9594247299521,45.64838552669708,5,0,156052784640.0,5,0,0,0,7916,6,5,0,0
None_24,token,45.64838552669708,47.657145101837465,4,0,154312148480.0,4,0,0,0,7916,5,6.0,0,0
None_24,token,47.657145101837465,52.00218384524138,3,0,153939904000.0,3,0,0,0,7916,4,13.0,0,0
None_24,token,52.00218384524138,85.50281948363342,1,0,140384437760.0,1,0,0,0,7947,2,108.0,0,0
None_24,token,90.85004950741475,93.86726068905303,1,0,142012352000.0,2,1,0,0,7973,3,10.0,0,1
None_24,token,93.86726068905303,94.49444594855652,2,0,147488540160.0,3,1,0,0,7973,4,2.0,0,1
None_24,token,94.49444594855652,95.14111350330249,3,0,147504268800.0,3,0,0,0,7973,4,2.0,0,0
None_24,token,95.14111350330249,96.10905704472184,2,0,154060490240.0,3,1,0,0,7974,4,3.0,0,1
None_24,token,96.10905704472184,96.44415698615694,3,0,154118161920.0,3,0,0,0,7974,4,1.0,0,0
None_24,token,96.44415698615694,98.39633784175177,2,0,148662945280.0,2,0,0,0,7974,3,6.0,0,0
None_24,token,98.39633784175177,102.47222031856619,1,0,145611589120.0,2,1,0,0,7985,3,13.0,0,1
None_24,token,102.47222031856619,103.11228140424191,2,0,151525557760.0,3,1,0,0,7985,4,2.0,0,1
None_24,token,103.11228140424191,104.06631905339525,2,0,153541445120.0,3,1,0,0,8007,4,3.0,0,1
None_24,token,104.06631905339525,105.0686831893333,3,0,160192038400.0,4,1,0,0,8007,5,3.0,0,1
None_24,token,105.0686831893333,106.45209289603606,4,0,160215631360.0,4,0,0,0,8007,5,4.0,0,0
None_24,token,106.45209289603606,108.12904405998009,3,0,154320012800.0,3,0,0,0,8025,4,5.0,0,0
None_24,token,108.12904405998009,117.64533105556121,1,0,144109504000.0,1,0,0,0,8025,2,30.0,0,0
None_24,token,504.94064006154167,508.3285352863222,1,0,138898081280.0,1,0,0,0,8144,2,11,0,0
None_24,token,509.68737909618784,512.183778070694,1,0,141163005440.0,1,0,0,0,8151,2,8,0,0
None_24,token,512.9469865144029,516.324684084855,1,0,138379036160.0,1,0,0,0,8196,2,11,0,0
None_24,token,572.2426501960299,573.4551906679637,1,0,142106723840.0,2,1,0,0,8250,3,4.0,0,1
None_24,token,573.4551906679637,574.7100293988316,2,0,150500574720.0,3,1,0,0,8233,4,4.0,0,1
None_24,token,574.7100293988316,578.3253117106705,3,0,150537274880.0,3,0,0,0,8233,4,11.0,0,0
None_24,token,578.3253117106705,578.651976815576,2,0,154181076480.0,3,1,0,0,8233,4,1.0,0,1
None_24,token,578.651976815576,579.322644910307,3,0,154220398080.0,3,0,0,0,8233,4,2.0,0,0
