name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_13,prompt,5.4,7.1477251335132035,1,1,139126146560,2,1,0,1,7727,2,1,0,6125
None_13,prompt,7.147725133513203,14.168513469550014,1,1,151058941440.0,3,2,0,2,7736,2,1,0,4734
None_13,prompt,14.168513469550014,19.594866446333405,2,2,147415139840.0,10,8,0,8,7750,3,1,0,14219
None_13,prompt,19.594866446333405,24.67275907141799,3,3,146620843520.0,9,6,0,6,7855,4,1,0,13943
None_13,prompt,24.67275907141799,29.379266321665686,1,1,145766254080.0,6,5,0,5,7874,2,1,0,9837
None_13,prompt,29.379266321665682,35.89341164635094,4,4,149908129280.0,5,1,0,1,7908,5,1,0,4154
None_13,prompt,35.89341164635094,40.65493895213003,1,1,145892083200.0,1,0,0,0,7965,2,1,0,0
None_13,prompt,92.5,95.27622030202141,1,1,141351749120.0,2,1,0,1,7983,2,1,0,73
None_13,prompt,95.27622030202141,95.55835393362567,1,1,135193986560.0,1,0,0,0,7995,2,1,0,0
None_13,prompt,96.3,100.32448781188984,1,1,144206497280.0,2,1,0,1,8005,2,1,0,2238
None_13,prompt,100.32448781188984,102.88979790104092,1,1,140869404160.0,2,1,0,1,8007,2,1,0,1375
None_13,prompt,102.88979790104092,104.41752966110491,1,1,138607101440.0,2,1,0,1,8041,2,1,0,7436
None_13,prompt,104.41752966110491,112.94105326384282,1,1,154495649280.0,1,0,0,0,8048,2,1,0,0
None_13,prompt,273.7,274.70623858552176,1,1,137411724800.0,2,1,0,1,8068,2,1,0,1172
None_13,prompt,274.70623858552176,276.0084215839181,1,1,138074949120.0,1,0,0,0,8070,2,1,0,0
None_13,prompt,278.1,279.8755020746053,1,1,139191682560.0,1,0,0,0,8090,2,1,0,0
None_13,prompt,501.0,501.62191895166086,1,1,136491599360.0,1,0,0,0,8118,2,1,0,0
