request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15626,2,0,PROMPT,None_1,7.649301242937083,7.730305033281763
15626,2,1,TOKEN,None_3,7.782526325266922,9.846717934603703
15626,2,2,KVCacheTransfer,DummyLink,7.730305033281763,7.731769877031763
15612,2,0,PROMPT,None_1,2.2,2.4589219611992674
15612,2,1,TOKEN,None_2,2.4966490743464376,13.596693660641794
15612,2,2,KVCacheTransfer,DummyLink,2.4589219611992674,2.4790147346367672
15636,2,0,PROMPT,None_1,11.0,11.08100379034468
15636,2,1,TOKEN,None_3,11.17283731696066,15.602426237732427
15636,2,2,KVCacheTransfer,DummyLink,11.08100379034468,11.08211463018843
15617,2,0,PROMPT,None_0,3.6,3.6718275797196966
15617,2,1,TOKEN,None_3,3.8312510673683655,17.393739885846607
15617,2,2,KVCacheTransfer,DummyLink,3.6718275797196966,3.6745985758134467
15615,2,0,PROMPT,None_1,2.8,3.762044646538878
15615,2,1,TOKEN,None_2,3.95462895136689,19.24225261665028
15615,2,2,KVCacheTransfer,DummyLink,3.762044646538878,3.834542205132628
15616,2,0,PROMPT,None_0,2.8,3.1091018552591496
15616,2,1,TOKEN,None_4,3.1555160738658303,22.210457285031737
15616,2,2,KVCacheTransfer,DummyLink,3.1091018552591496,3.1330886716653996
15606,2,0,PROMPT,None_1,0.0,0.15374571656790015
15606,2,1,TOKEN,None_3,0.16578184938040014,22.91395800258712
15606,2,2,KVCacheTransfer,DummyLink,0.15374571656790015,0.16578184938040014
15605,2,0,PROMPT,None_1,0.15374571656790015,0.32882478267651777
15605,2,1,TOKEN,None_4,0.3424112084577678,24.873954213262735
15605,2,2,KVCacheTransfer,DummyLink,0.32882478267651777,0.3424112084577678
15628,2,0,PROMPT,None_1,8.457272211142136,8.601818133310942
15628,2,1,TOKEN,None_3,8.712266407121243,25.322517975770072
15628,2,2,KVCacheTransfer,DummyLink,8.601818133310942,8.613134051279692
15623,2,0,PROMPT,None_0,6.4,6.822625775857878
15623,2,1,TOKEN,None_3,6.854850101413504,25.774352851013408
15623,2,2,KVCacheTransfer,DummyLink,6.822625775857878,6.854473920389128
15620,2,0,PROMPT,None_0,5.4,5.465815579655053
15620,2,1,TOKEN,None_3,5.6047829542143885,26.885012809244625
15620,2,2,KVCacheTransfer,DummyLink,5.465815579655053,5.470893704655053
15634,2,0,PROMPT,None_0,10.2,11.162530609485437
15634,2,1,TOKEN,None_4,11.390720782782726,26.947260193546256
15634,2,2,KVCacheTransfer,DummyLink,11.162530609485437,11.235064789172936
15630,2,0,PROMPT,None_1,8.601818133310942,8.953007356024578
15630,2,1,TOKEN,None_4,9.130615990182914,27.818958961858538
15630,2,2,KVCacheTransfer,DummyLink,8.953007356024578,8.979472199774579
15622,2,0,PROMPT,None_0,6.0,6.069138000743409
15622,2,1,TOKEN,None_2,6.135860411836422,28.22918278788044
15622,2,2,KVCacheTransfer,DummyLink,6.069138000743409,6.074472473399658
15610,2,0,PROMPT,None_1,1.6,1.8065398147355032
15610,2,1,TOKEN,None_2,1.9629384186934993,28.467227857308618
15610,2,2,KVCacheTransfer,DummyLink,1.8065398147355032,1.822567646766753
15608,2,0,PROMPT,None_0,1.2,1.2645498954309167
15608,2,1,TOKEN,None_3,1.3722144294729839,29.860170033725936
15608,2,2,KVCacheTransfer,DummyLink,1.2645498954309167,1.2695303641809166
15638,2,0,PROMPT,None_1,11.8,11.86961263232746
15638,2,1,TOKEN,None_2,12.05353094649214,30.34618525006724
15638,2,2,KVCacheTransfer,DummyLink,11.86961263232746,11.87498372607746
15641,2,0,PROMPT,None_1,12.8634424217348,13.061173226854775
15641,2,1,TOKEN,None_3,13.265749980013444,31.002487630403355
15641,2,2,KVCacheTransfer,DummyLink,13.061173226854775,13.076517465136025
15650,2,0,PROMPT,None_0,16.6,16.76548353777742
15650,2,1,TOKEN,None_3,16.790667834499725,31.453587378193095
15650,2,2,KVCacheTransfer,DummyLink,16.76548353777742,16.778325334652422
15635,2,0,PROMPT,None_1,10.8,10.86233494803868
15635,2,1,TOKEN,None_2,10.96032663717162,31.773204246046234
15635,2,2,KVCacheTransfer,DummyLink,10.86233494803868,10.867144518351179
15624,2,0,PROMPT,None_1,6.8,7.649301242937083
15624,2,1,TOKEN,None_4,7.826373677612483,31.8201651327866
15624,2,2,KVCacheTransfer,DummyLink,7.649301242937083,7.713302707780834
15640,2,0,PROMPT,None_1,12.8,12.8634424217348
15640,2,1,TOKEN,None_2,12.93330973311899,33.69838815980757
15640,2,2,KVCacheTransfer,DummyLink,12.8634424217348,12.86833744126605
15618,2,0,PROMPT,None_0,4.0,4.827432910341908
15618,2,1,TOKEN,None_4,5.010305064737375,33.739693260903294
15618,2,2,KVCacheTransfer,DummyLink,4.827432910341908,4.889786425966908
15651,2,0,PROMPT,None_0,17.4,17.464075263846865
15651,2,1,TOKEN,None_3,17.59409167472661,34.14808967793641
15651,2,2,KVCacheTransfer,DummyLink,17.464075263846865,17.469019111503115
15632,2,0,PROMPT,None_0,9.2,9.266132000711085
15632,2,1,TOKEN,None_3,9.277732976730713,35.26819621415552
15632,2,2,KVCacheTransfer,DummyLink,9.266132000711085,9.271234539773586
15663,2,0,PROMPT,None_1,21.2,21.269296211271424
15663,2,1,TOKEN,None_2,21.441755913548587,35.399968779473454
15663,2,2,KVCacheTransfer,DummyLink,21.269296211271424,21.271969551115173
15646,2,0,PROMPT,None_0,14.2,14.261860316454628
15646,2,1,TOKEN,None_3,14.43038102487455,36.16630205931867
15646,2,2,KVCacheTransfer,DummyLink,14.261860316454628,14.266633265673379
15609,2,0,PROMPT,None_0,1.4,1.6951018221201855
15609,2,1,TOKEN,None_4,1.7238540064730496,36.3929861914408
15609,2,2,KVCacheTransfer,DummyLink,1.6951018221201855,1.7180022127451855
15637,2,0,PROMPT,None_0,11.6,11.816135343066703
15637,2,1,TOKEN,None_4,11.874371863220095,36.91431613273152
15637,2,2,KVCacheTransfer,DummyLink,11.816135343066703,11.832907804004202
15639,2,0,PROMPT,None_0,12.0,12.074991790280036
15639,2,1,TOKEN,None_3,12.122056297481251,37.06206231230613
15639,2,2,KVCacheTransfer,DummyLink,12.074991790280036,12.077884856686286
15648,2,0,PROMPT,None_0,15.0,15.488878724238816
15648,2,1,TOKEN,None_2,15.579428649961562,39.000597481371074
15648,2,2,KVCacheTransfer,DummyLink,15.488878724238816,15.525719544551317
15643,2,0,PROMPT,None_0,13.2,13.265499158599019
15643,2,1,TOKEN,None_4,13.350244732779192,39.78283243315404
15643,2,2,KVCacheTransfer,DummyLink,13.265499158599019,13.270552869536518
15633,2,0,PROMPT,None_0,10.0,10.08100379034468
15633,2,1,TOKEN,None_3,10.2254987402543,39.79251114890194
15633,2,2,KVCacheTransfer,DummyLink,10.08100379034468,10.081113653625929
15657,2,0,PROMPT,None_1,19.6,19.66407526384687
15657,2,1,TOKEN,None_3,19.817856953514408,40.49706218440063
15657,2,2,KVCacheTransfer,DummyLink,19.66407526384687,19.66901911150312
15664,2,0,PROMPT,None_0,21.4,21.509617889195976
15664,2,1,TOKEN,None_3,21.660518108816856,40.49706218440063
15664,2,2,KVCacheTransfer,DummyLink,21.509617889195976,21.518199432164725
15645,2,0,PROMPT,None_0,13.6,13.654424421637831
15645,2,1,TOKEN,None_2,13.816160065706258,41.03790727948398
15645,2,2,KVCacheTransfer,DummyLink,13.654424421637831,13.65862364038783
15660,2,0,PROMPT,None_0,20.2,20.699731896711977
15660,2,1,TOKEN,None_2,20.764090082390645,42.330433228892865
15660,2,2,KVCacheTransfer,DummyLink,20.699731896711977,20.737390588118227
15661,2,0,PROMPT,None_1,20.4,20.462018526982643
15661,2,1,TOKEN,None_3,20.634123894317117,42.411954315091016
15661,2,2,KVCacheTransfer,DummyLink,20.462018526982643,20.466803683232644
15688,2,0,PROMPT,None_0,30.0,30.08100379034468
15688,2,1,TOKEN,None_4,30.10342611153956,42.779990734997824
15688,2,2,KVCacheTransfer,DummyLink,30.08100379034468,30.081455450500933
15675,2,0,PROMPT,None_0,24.2,24.284669294215384
15675,2,1,TOKEN,None_3,24.416994027930766,42.90683278151807
15675,2,2,KVCacheTransfer,DummyLink,24.284669294215384,24.291297712184132
15673,2,0,PROMPT,None_1,23.64595199729273,24.663234432090533
15673,2,1,TOKEN,None_4,24.873954213262735,43.35167098692954
15673,2,2,KVCacheTransfer,DummyLink,24.663234432090533,24.739894588340533
15625,2,0,PROMPT,None_0,7.0,7.856914662433182
15625,2,1,TOKEN,None_2,7.933872779647863,43.355748824673036
15625,2,2,KVCacheTransfer,DummyLink,7.856914662433182,7.921489857745682
15654,2,0,PROMPT,None_0,18.4,18.465657369127033
15654,2,1,TOKEN,None_3,18.601373898933428,43.6446335779648
15654,2,2,KVCacheTransfer,DummyLink,18.465657369127033,18.470723287095783
15677,2,0,PROMPT,None_0,24.70259742825652,24.964980071804746
15677,2,1,TOKEN,None_2,25.129166645226615,43.84041937663829
15677,2,2,KVCacheTransfer,DummyLink,24.964980071804746,24.972951263210994
15684,2,0,PROMPT,None_0,27.2,27.26138568487058
15684,2,1,TOKEN,None_3,27.339106791758173,43.88937603527386
15684,2,2,KVCacheTransfer,DummyLink,27.26138568487058,27.266122012995577
15652,2,0,PROMPT,None_0,17.8,17.87435894816797
15652,2,1,TOKEN,None_4,18.10756866328895,44.78159232963506
15652,2,2,KVCacheTransfer,DummyLink,17.87435894816797,17.87722760051172
15647,2,0,PROMPT,None_0,14.8,14.863284211206782
15647,2,1,TOKEN,None_4,15.097225047046837,45.35425930269385
15647,2,2,KVCacheTransfer,DummyLink,14.863284211206782,14.868167023706782
15604,2,0,PROMPT,None_0,0.0,0.20638251099236865
15604,2,1,TOKEN,None_2,0.22239813599236866,46.08605728607222
15604,2,2,KVCacheTransfer,DummyLink,0.20638251099236865,0.22239813599236866
15619,2,0,PROMPT,None_1,4.6,4.667081263879187
15619,2,1,TOKEN,None_2,4.746239664832657,47.11275271909376
15619,2,2,KVCacheTransfer,DummyLink,4.667081263879187,4.669669154504187
15667,2,0,PROMPT,None_1,21.8,21.99505664148669
15667,2,1,TOKEN,None_2,22.121587813536834,47.37204178205969
15667,2,2,KVCacheTransfer,DummyLink,21.99505664148669,22.01019336023669
15670,2,0,PROMPT,None_0,22.8,22.842400421508543
15670,2,1,TOKEN,None_2,23.041653129322896,48.15265292143533
15670,2,2,KVCacheTransfer,DummyLink,22.842400421508543,22.844036163696043
15687,2,0,PROMPT,None_0,28.8,28.870878316551597
