name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_9,prompt,0.8,1.9466321282807535,1,1,137707947520,1,0,0,0,15611,2,1,0,0
None_9,prompt,4.1,5.914389792134177,1,1,139283432960.0,2,1,0,1,15627,2,1,0,927
None_9,prompt,5.914389792134177,6.929387799510302,1,1,137432696320.0,1,0,0,0,15628,2,1,0,0
None_9,prompt,20.9,22.066631525867045,1,1,137755133440.0,1,0,0,0,15719,2,1,0,0
None_9,prompt,27.6,28.614998007376126,1,1,137432696320.0,1,0,0,0,15758,2,1,0,0
None_9,prompt,32.099999999999994,33.24663212828075,1,1,137707947520.0,1,0,0,0,15780,2,1,0,0
None_9,prompt,34.5,34.963510852263,1,1,136119354880.0,1,0,0,0,15798,2,1,0,0
None_9,prompt,42.0,42.227029406681545,1,1,135542638080.0,1,0,0,0,15842,2,1,0,0
None_9,prompt,43.1,43.33033566017691,1,1,135550502400.0,1,0,0,0,15848,2,1,0,0
None_9,prompt,43.4,45.37660712811188,1,1,139666163200.0,1,0,0,0,15852,2,1,0,0
None_9,prompt,45.4,46.45551033345262,1,1,137529689600.0,1,0,0,0,15864,2,1,0,0
None_9,prompt,48.1,48.506932062784884,1,1,135983040000.0,1,0,0,0,15889,2,1,0,0
None_9,prompt,61.3,62.101487099675644,1,1,136921515520.0,1,0,0,0,15968,2,1,0,0
None_9,prompt,62.7,64.4288368135706,1,1,139081582080.0,1,0,0,0,15974,2,1,0,0
None_9,prompt,86.8,87.22542897472965,1,1,136027604480.0,1,0,0,0,16111,2,1,0,0
None_9,prompt,89.5,91.07661917638603,1,1,138722444800.0,1,0,0,0,16124,2,1,0,0
None_9,prompt,91.4,92.84440093678778,1,1,138410493440.0,2,1,0,1,16143,2,1,0,215
None_9,prompt,92.84440093678778,93.0813491039554,1,1,135566231040.0,1,0,0,0,16151,2,1,0,0
None_9,prompt,96.7,97.82120599736047,1,1,137686976000.0,1,0,0,0,16173,2,1,0,0
None_9,prompt,99.7,101.01551593012056,1,1,138106406400.0,2,1,0,1,16198,2,1,0,315
None_9,prompt,101.01551593012056,101.35825282792067,1,1,135828375040.0,1,0,0,0,16206,2,1,0,0
None_9,prompt,104.7,105.13739756481156,1,1,136056440320.0,1,0,0,0,16234,2,1,0,0
None_9,prompt,105.4,105.82869313566108,1,1,136035468800.0,1,0,0,0,16242,2,1,0,0
None_9,prompt,111.8,113.26662248966143,1,1,138462922240.0,1,0,0,0,16280,2,1,0,0
None_9,prompt,120.4,120.6138043927001,1,1,135511180800.0,1,0,0,0,16332,2,1,0,0
None_9,prompt,124.0,125.34329287121263,1,1,138171942400.0,2,1,0,1,16356,2,1,0,1256
None_9,prompt,125.34329287121263,126.73880639167835,1,1,138295150080.0,1,0,0,0,16359,2,1,0,0
None_9,prompt,127.0,127.43195729659251,1,1,136043333120.0,1,0,0,0,16369,2,1,0,0
None_9,prompt,128.6,129.03086924294868,1,1,136040711680.0,2,1,0,1,16381,2,1,0,2108
None_9,prompt,129.03086924294868,131.44716668170224,1,1,140528616960.0,2,1,0,1,16385,2,1,0,1313
None_9,prompt,131.44716668170224,132.90601162785788,1,1,138444572160.0,2,1,0,1,16386,2,1,0,398
None_9,prompt,132.90601162785788,133.3390569780942,1,1,136045954560.0,1,0,0,0,16408,2,1,0,0
None_9,prompt,134.1,135.31774109747644,1,1,137875719680.0,1,0,0,0,16418,2,1,0,0
None_9,prompt,139.7,140.88329769052228,1,1,137794455040.0,1,0,0,0,16450,2,1,0,0
