name,tag,iteration_start,iteration_end,batch_size,prompt_tasks_in_batch,memory,pending_requests,pending_tasks,blocked_tasks,pending_prompts,earliest_request_id,memory_allocs_size,num_contiguous_iterations,batch_tokens,pending_tokens
None_24,token,2.5400464729109373,3.7689743599731087,1,0,143918138880.0,2,1,0,0,15610,3,4.0,0,1
None_24,token,3.7689743599731074,7.882990349933648,2,0,146948523520.0,3,1,0,0,15610,4,13.0,0,1
None_24,token,7.882990349933644,19.78276162415505,3,0,148547601920.0,4,1,0,0,15610,5,37.0,0,1
None_24,token,19.78276162415505,25.921077137201372,4,0,151740515840.0,5,1,0,0,15610,6,19.0,0,1
None_24,token,25.921077137201372,28.875706403440116,5,0,153541445120.0,6,1,0,0,15610,7,9.0,0,1
None_24,token,28.875706403440116,30.53246592874361,6,0,153845532160.0,6,0,0,0,15610,7,5.0,0,0
None_24,token,30.53246592874361,33.75138277430303,5,0,151370892800.0,6,1,0,0,15610,7,10.0,0,1
None_24,token,33.75138277430303,34.40599588346966,6,0,159901058560.0,7,1,0,0,15610,8,2.0,0,1
None_24,token,34.40599588346966,36.45932454306859,7,0,160975848960.0,8,1,0,0,15610,9,6.0,0,1
None_24,token,36.45932454306859,39.55227529442896,8,0,163985262080.0,9,1,0,0,15610,10,9.0,0,1
None_24,token,39.55227529442896,41.64532704658434,9,0,167186040320.0,10,1,0,0,15610,11,6.0,0,1
None_24,token,41.64532704658434,42.35119998912925,10,0,167406241280.0,10,0,0,0,15610,11,2.0,0,0
None_24,token,42.35119998912924,46.16049524030135,9,0,165796677120.0,10,1,0,0,15642,11,11.0,0,1
None_24,token,46.16049524030135,46.5111140628628,10,0,168884733440.0,11,1,0,0,15642,12,1.0,0,1
None_24,token,46.5111140628628,46.866604629693086,11,0,172106483200.0,12,1,0,0,15642,13,1.0,0,1
None_24,token,46.866604629693086,49.022907119553274,12,0,175789606400.0,13,1,0,0,15642,14,6.0,0,1
None_24,token,49.022907119553274,50.12053363640506,13,0,176780510720.0,14,1,0,0,15642,15,3.0,0,1
None_24,token,50.12053363640506,53.42384260487402,14,0,187462878720.0,15,1,0,0,15642,16,9.0,0,1
None_24,token,53.42384260487402,54.56555360905159,14,0,185386698240.0,15,1,0,0,15642,16,3.0,0,1
None_24,token,54.56555360905159,55.32910556930071,15,0,188341061120.0,16,1,0,0,15642,17,2.0,0,1
None_24,token,55.32910556930071,60.35534338378911,16,0,192042534400.0,17,1,0,0,15642,18,13.0,0,1
None_24,token,60.35534338378911,61.92451145671936,17,0,194097743360.0,18,1,0,0,15642,19,4.0,0,1
None_24,token,61.92451145671936,63.502341448503046,18,0,194438530560.0,18,0,0,0,15642,19,4.0,0,0
None_24,token,63.50234144850305,70.89770978909766,17,0,191326881280.0,17,0,0,0,15642,18,19.0,0,0
None_24,token,70.89770978909766,73.2218100422053,16,0,189431580160.0,16,0,0,0,15642,17,6.0,0,0
None_24,token,73.2218100422053,73.60537459163815,15,0,187575600640.0,16,1,0,0,15642,17,1.0,0,1
None_24,token,73.60537459163815,76.6818131306428,16,0,191877383680.0,17,1,0,0,15642,18,8.0,0,1
None_24,token,76.6818131306428,79.42602186777636,17,0,192102827520.0,17,0,0,0,15642,18,7.0,0,0
None_24,token,79.42602186777636,82.16165998779796,16,0,193505297920.0,17,1,0,0,15642,18,7.0,0,1
None_24,token,82.16165998779796,84.90106721329907,16,0,191358338560.0,16,0,0,0,15642,17,7.0,0,0
None_24,token,84.90106721329907,89.19207286379677,15,0,190367434240.0,15,0,0,0,15642,16,11.0,0,0
None_24,token,89.19207286379677,89.94271622332916,14,0,184492787200.0,15,1,0,0,15642,16,2.0,0,1
None_24,token,89.94271622332914,91.84522844264495,15,0,188561262080.0,16,1,0,0,15642,17,5.0,0,1
None_24,token,91.84522844264495,93.77514276040019,16,0,193271989760.0,17,1,0,0,15642,18,5.0,0,1
None_24,token,93.77514276040019,96.91538921065278,17,0,193840842240.0,17,0,0,0,15642,18,8.0,0,0
None_24,token,96.91538921065278,98.78766664834248,16,0,184437736960.0,17,1,0,0,15642,18,5.0,0,1
None_24,token,98.78766664834248,99.54116141724992,17,0,187489093120.0,18,1,0,0,15642,19,2.0,0,1
None_24,token,99.54116141724992,101.45068510703817,18,0,188524561920.0,18,0,0,0,15642,19,5.0,0,0
None_24,token,101.45068510703817,101.8314357029018,17,0,190194419200.0,18,1,0,0,15642,19,1.0,0,1
None_24,token,101.8314357029018,103.37298863971004,18,0,191174837760.0,18,0,0,0,15642,19,4.0,0,0
None_24,token,103.37298863971004,104.51650459932513,17,0,201120581120.0,18,1,0,0,15642,19,3.0,0,1
None_24,token,104.51650459932513,106.53514506327478,18,0,204158830080.0,19,1,0,0,15642,20,5.0,0,1
None_24,token,106.53514506327478,107.76260204443834,19,0,205820823040.0,20,1,0,0,15642,21,3.0,0,1
None_24,token,107.76260204443834,110.22463750831106,20,0,206203553280.0,20,0,0,0,15642,21,6.0,0,0
None_24,token,110.22463750831106,112.64637397818127,19,0,202132456960.0,19,0,0,0,15642,20,6.0,0,0
None_24,token,112.64637397818127,113.44977544904653,18,0,204224366080.0,19,1,0,0,15642,20,2.0,0,1
None_24,token,113.44977544904653,115.4900824161407,19,0,204625446400.0,19,0,0,0,15642,20,5.0,0,0
None_24,token,115.4900824161407,115.89163332377787,18,0,203440555520.0,19,1,0,0,15642,20,1.0,0,1
None_24,token,115.89163332377787,117.11105578940995,19,0,205154977280.0,20,1,0,0,15642,21,3.0,0,1
None_24,token,117.11105578940995,117.51897906018696,20,0,208450127360.0,21,1,0,0,15642,22,1.0,0,1
None_24,token,117.51897906018696,118.34635765958696,21,0,209600939520.0,21,0,0,0,15642,22,2.0,0,0
None_24,token,118.34635765958696,119.16469508824049,20,0,210219599360.0,21,1,0,0,15642,22,2.0,0,1
None_24,token,119.16469508824049,121.65576436874468,21,0,219032880640.0,22,1,0,0,15642,23,6.0,0,1
None_24,token,121.65576436874468,122.949344568665,22,0,222527260160.0,23,1,0,0,15642,24,3.0,0,1
None_24,token,122.949344568665,125.13463333560094,23,0,226016396800.0,24,1,0,0,15642,25,5.0,0,1
None_24,token,125.13463333560094,125.57667520410355,24,0,226247083520.0,24,0,0,0,15642,25,1.0,0,0
None_24,token,125.57667520410355,129.97946571399905,23,0,227854026240.0,24,1,0,0,15642,25,10.0,0,1
None_24,token,129.97946571399905,133.99437710202147,24,0,232486110720.0,25,1,0,0,15642,26,9.0,0,1
None_24,token,133.99437710202147,135.35423503061264,25,0,235679024640.0,26,1,0,0,15642,27,3.0,0,1
